0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,1e-05
0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,-0.0009990918264379414
0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,2,-0.002008183652875883
0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,2,-0.003017275479313824
2,4,2,0,2,2,0,0,0,0,0,0,2,0,0,0,-0.004026367305751766
0,0,0,0,0,0,0,0,2,4,0,2,4,2,2,0,-0.005035459132189708
2,4,2,2,4,2,0,0,0,0,0,2,0,0,0,0,-0.006044550958627649
2,4,2,4,4,2,0,0,0,0,0,0,2,0,0,0,-0.00705364278506559
2,4,2,4,0,0,4,2,0,0,0,0,0,0,4,2,-0.008062734611503532
0,2,0,0,0,0,0,0,0,0,2,4,2,4,8,4,-0.009071826437941473
2,0,0,0,2,0,0,0,2,4,0,0,2,4,8,4,-0.010080918264379415
0,0,0,2,0,0,0,2,2,0,2,4,2,4,8,4,-0.011090010090817356
0,2,0,2,0,0,0,2,0,0,4,4,2,4,8,4,-0.012099101917255297
4,0,0,0,2,0,0,0,8,2,0,0,2,4,8,4,-0.01310819374369324
0,0,0,4,0,0,0,2,0,2,8,2,2,4,8,4,-0.01411728557013118
4,2,0,0,2,0,0,0,2,8,2,0,2,4,8,4,-0.015126377396569123
4,2,0,0,2,0,0,0,2,8,2,0,2,4,8,4,-0.016135469223007064
2,0,0,0,4,2,0,0,2,8,2,0,4,4,8,4,-0.017144561049445006
2,0,0,0,4,2,0,0,2,8,2,0,4,4,8,4,-0.018153652875882945
2,0,0,0,4,2,0,0,2,8,2,0,8,8,4,2,-0.019162744702320888
0,0,0,2,2,0,4,2,0,2,8,2,0,16,4,2,-0.02017183652875883
2,2,4,4,0,16,8,4,0,2,4,0,0,0,0,0,-0.02118092835519677
0,0,0,0,2,2,4,0,0,16,8,0,2,2,4,8,-0.022190020181634712
0,2,0,0,4,4,0,0,16,8,0,0,4,4,8,0,-0.023199112008072655
2,0,0,0,8,0,0,2,16,8,0,0,8,8,0,0,-0.024208203834510594
2,0,0,0,8,2,2,0,16,8,0,0,16,0,0,0,-0.025217295660948536
2,2,2,0,8,8,0,0,32,0,0,0,0,0,0,2,-0.02622638748738648
0,0,0,0,2,2,0,0,8,2,0,0,32,8,2,2,-0.02723547931382442
2,0,0,0,0,0,0,4,0,0,8,2,0,32,8,4,-0.02824457114026236
0,0,0,0,0,0,0,4,0,2,0,2,2,32,16,4,-0.029253662966700303
0,0,0,0,0,0,0,4,0,2,0,2,2,32,16,4,-0.030262754793138245
2,2,16,4,2,32,0,2,0,0,0,4,0,0,0,0,-0.03127184661957618
0,4,16,4,0,2,32,2,0,0,0,4,0,0,0,2,-0.032280938446014124
0,0,0,4,0,2,0,2,0,4,16,4,0,2,32,2,-0.033290030272452066
4,0,2,0,4,0,0,0,4,16,4,0,2,32,2,0,-0.03429912209889001
8,16,2,0,4,32,4,2,2,0,2,0,0,0,0,0,-0.03530821392532795
0,2,0,0,8,0,2,0,4,16,4,0,2,32,2,2,-0.03631730575176589
2,0,0,2,0,0,8,2,0,4,16,4,0,2,32,4,-0.03732639757820383
4,2,0,0,8,2,0,0,4,16,4,0,2,32,4,0,-0.03833548940464177
2,0,4,2,0,0,8,2,0,4,16,4,0,2,32,4,-0.039344581231079714
0,2,4,2,2,0,8,2,0,4,16,4,0,2,32,4,-0.04035367305751766
0,2,4,2,0,2,8,2,2,4,16,4,0,2,32,4,-0.0413627648839556
2,4,4,4,0,4,8,8,0,2,16,0,2,0,32,0,-0.042371856710393535
0,2,4,8,0,0,4,16,2,0,2,16,0,0,2,32,-0.04338094853683148
2,2,8,8,0,0,4,32,4,0,0,32,0,0,0,0,-0.04439004036326942
0,0,4,16,0,0,4,32,2,0,4,32,0,0,0,0,-0.04539913218970736
0,0,4,16,0,0,4,32,0,2,4,32,0,0,2,0,-0.046408224016145305
0,0,0,0,0,2,4,0,0,0,8,16,0,2,2,64,-0.04741731584258325
0,4,0,0,2,4,0,0,8,16,0,0,4,64,0,0,-0.04842640766902118
0,0,0,0,2,8,0,0,8,16,0,0,4,64,0,2,-0.049435499495459126
0,0,0,0,0,2,2,8,0,0,8,16,0,4,64,2,-0.05044459132189707
2,2,2,8,0,4,8,16,0,0,64,2,0,0,0,0,-0.05145368314833501
2,2,2,8,0,4,8,16,0,0,64,2,0,0,0,0,-0.052462774974772954
0,2,4,8,0,4,8,16,0,0,64,2,0,0,0,2,-0.053471866801210896
0,2,4,8,0,4,8,16,0,0,64,2,0,0,0,2,-0.05448095862764884
0,2,4,8,0,4,8,16,0,0,64,4,0,2,0,0,-0.055490050454086774
0,2,4,8,2,4,8,16,0,0,64,4,0,0,0,2,-0.05649914228052472
2,4,8,0,2,4,8,16,64,4,0,0,2,2,0,0,-0.05750823410696266
2,4,8,0,2,4,8,16,64,4,2,0,4,0,0,0,-0.0585173259334006
2,4,8,0,2,4,8,16,64,4,2,0,4,0,0,0,-0.059526417759838544
4,8,16,16,64,4,2,0,4,0,0,0,0,0,0,2,-0.06053550958627649
0,0,0,0,4,0,0,2,64,8,16,16,4,4,2,2,-0.06154460141271442
0,0,0,0,4,2,0,0,64,8,32,0,8,4,0,2,-0.06255369323915237
0,0,0,0,4,2,0,2,64,8,32,0,8,4,2,0,-0.06356278506559032
4,2,32,2,64,8,2,0,8,4,0,0,2,0,0,0,-0.06457187689202826
4,4,0,0,64,2,0,0,8,8,32,0,2,4,2,2,-0.06558096871846619
8,0,0,0,64,2,0,2,16,32,0,0,2,4,4,0,-0.06659006054490414
8,0,0,0,64,2,0,0,16,32,2,0,2,4,4,2,-0.06759915237134208
0,0,0,8,0,0,64,2,4,16,32,2,0,2,8,2,-0.06860824419778003
8,0,4,0,64,2,0,0,4,16,32,2,2,8,2,0,-0.06961733602421796
8,4,0,0,64,2,2,0,4,16,32,2,2,8,2,0,-0.07062642785065591
8,4,2,0,64,4,0,0,4,16,32,2,2,8,2,0,-0.07163551967709385
8,8,2,2,64,16,32,0,4,8,2,2,2,0,0,0,-0.07264461150353178
0,2,16,4,0,64,16,32,0,4,8,4,0,0,0,2,-0.07365370332996973
2,0,0,4,0,2,0,32,0,64,32,4,0,4,8,2,-0.07466279515640767
0,0,2,4,2,0,2,32,0,64,32,4,0,4,8,2,-0.07567188698284562
2,4,0,0,4,32,4,0,64,32,4,0,4,8,2,0,-0.07668097880928355
2,0,0,0,4,4,0,0,64,64,8,2,4,8,2,0,-0.07769007063572149
2,0,0,0,8,0,0,2,128,8,2,0,4,8,2,0,-0.07869916246215944
2,0,0,2,8,2,0,0,128,8,2,0,4,8,2,0,-0.07970825428859737
0,0,0,4,0,0,8,2,2,128,8,2,0,4,8,2,-0.08071734611503532
0,0,0,4,0,0,8,2,2,128,8,2,0,4,8,2,-0.08172643794147326
2,128,16,4,0,4,8,4,4,0,0,2,0,0,0,0,-0.08273552976791121
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08374462159434914
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08475371342078708
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08576280524722503
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08677189707366297
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08778098890010091
2,128,16,4,4,8,4,2,4,2,0,0,0,0,0,0,-0.08879008072653885
2,128,16,4,4,8,4,2,0,0,4,2,0,0,2,0,-0.0897991725529768
2,128,16,4,4,8,4,2,4,2,0,0,2,0,2,0,-0.09080826437941474
2,128,16,4,8,8,4,2,2,2,2,0,0,2,0,0,-0.09181735620585267
2,128,16,4,0,16,4,2,2,0,2,4,0,0,0,2,-0.09282644803229062
0,0,2,4,0,0,16,2,0,128,4,4,4,16,2,2,-0.09383553985872856
0,0,2,4,0,0,16,2,0,0,128,8,2,4,16,4,-0.0948446316851665
0,0,2,4,0,0,16,2,0,0,128,8,2,4,16,4,-0.09585372351160444
2,4,0,0,16,2,0,0,128,8,0,2,2,4,16,4,-0.09686281533804238
0,2,2,4,0,0,16,2,0,128,8,2,2,4,16,4,-0.09787190716448033
4,4,0,0,16,2,0,2,128,8,2,0,2,4,16,4,-0.09888099899091826
4,4,2,2,16,2,16,4,128,8,0,0,2,4,2,0,-0.09989009081735621
0,0,8,4,16,2,16,4,0,2,128,8,0,2,4,2,-0.10089918264379415
0,0,8,0,2,0,16,8,0,2,128,8,16,4,4,2,-0.1019082744702321
