0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,1e-05
0,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,-0.0009781521739130436
4,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,-0.0019663043478260873
0,0,0,0,0,0,0,2,4,0,0,0,2,4,2,0,-0.002954456521739131
2,0,0,0,0,0,0,0,4,0,0,0,2,4,2,2,-0.003942608695652175
2,0,0,0,2,0,0,0,4,0,0,0,2,4,4,0,-0.004930760869565219
2,0,0,0,2,0,2,0,4,0,0,0,2,8,0,0,-0.005918913043478262
0,0,0,2,0,0,0,4,0,0,0,4,0,2,2,8,-0.006907065217391306
2,0,0,0,4,0,0,0,4,0,0,2,4,8,0,0,-0.00789521739130435
0,0,0,2,0,0,0,4,2,0,4,2,0,0,4,8,-0.008883369565217392
2,0,8,2,0,0,0,4,0,2,0,2,0,0,0,8,-0.009871521739130437
2,8,2,0,4,0,0,0,4,0,0,0,8,0,2,0,-0.010859673913043481
2,8,4,0,8,2,0,0,8,0,0,0,0,0,0,0,-0.011847826086956524
2,8,4,0,16,2,0,0,0,0,0,0,2,0,0,0,-0.012835978260869567
0,0,0,0,2,0,0,0,16,8,2,0,2,2,4,0,-0.013824130434782611
2,8,2,0,16,2,4,0,2,0,0,0,2,0,0,0,-0.014812282608695656
2,8,2,0,16,2,4,0,2,0,0,0,2,0,0,0,-0.0158004347826087
2,8,2,0,16,2,4,0,2,0,0,0,2,0,0,0,-0.01678858695652174
2,8,2,0,16,2,4,0,4,0,0,0,0,2,0,0,-0.017776739130434784
2,8,2,0,16,2,4,0,4,0,0,2,2,0,0,0,-0.01876489130434783
2,0,0,2,16,0,0,0,4,8,2,0,2,2,4,2,-0.019753043478260873
2,0,0,0,16,0,2,0,4,8,2,0,2,2,4,4,-0.020741195652173916
2,0,0,0,16,2,0,0,4,8,2,0,4,8,2,0,-0.021729347826086962
0,4,0,2,0,0,16,2,0,4,8,2,0,4,8,2,-0.022717500000000005
0,0,0,0,0,2,0,0,0,4,16,4,0,8,16,4,-0.023705652173913048
0,0,0,0,2,2,0,0,4,16,4,0,8,16,4,0,-0.02469380434782609
0,0,0,0,2,0,2,0,4,2,0,0,8,32,8,0,-0.025681956521739133
0,0,2,0,4,0,0,0,4,2,0,0,8,32,8,0,-0.02667010869565218
0,0,0,2,2,0,0,4,0,0,4,2,0,8,32,8,-0.027658260869565222
4,0,0,2,0,0,2,4,0,0,4,2,0,8,32,8,-0.028646413043478265
0,2,4,2,0,0,2,4,0,0,4,2,0,8,32,8,-0.02963456521739131
0,2,4,2,0,0,2,4,0,0,4,2,0,8,32,8,-0.030622717391304354
2,2,4,2,0,8,2,4,0,0,4,2,0,0,32,8,-0.031610869565217393
4,0,4,2,0,0,2,4,0,2,4,2,2,8,32,8,-0.032599021739130436
4,2,4,2,2,8,2,4,0,0,4,2,2,0,32,8,-0.03358717391304348
4,2,4,2,2,8,2,4,4,2,0,0,2,32,8,2,-0.03457532608695652
4,2,4,2,2,8,2,4,4,2,0,0,2,32,8,2,-0.035563478260869565
4,2,4,2,2,8,2,4,2,0,4,2,2,32,8,2,-0.036551630434782614
0,2,4,0,4,2,2,2,2,8,4,4,4,32,8,4,-0.03753978260869566
2,4,4,0,4,4,2,0,2,8,8,0,4,32,8,4,-0.0385279347826087
0,0,2,8,0,2,8,2,0,0,2,16,4,32,8,4,-0.03951608695652174
2,8,0,2,2,8,2,0,2,16,0,0,4,32,8,4,-0.040504239130434785
2,8,2,0,2,8,2,2,2,16,0,0,4,32,8,4,-0.04149239130434783
4,16,4,2,2,16,8,4,4,32,0,0,0,0,2,0,-0.04248054347826087
2,0,0,0,4,0,4,0,2,32,8,2,4,32,2,4,-0.04346869565217392
