0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,1e-05
0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0.0008965159574468085
2,0,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0.001783031914893617
2,0,4,2,4,0,0,0,0,0,0,0,0,2,0,0,0.0026695478723404256
2,4,2,0,4,0,0,0,0,0,2,0,2,0,0,0,0.003556063829787234
2,4,2,0,4,0,0,2,2,0,0,0,2,0,0,0,0.004442579787234042
2,4,2,2,4,0,0,0,4,0,0,0,0,0,2,0,0.005329095744680851
2,4,4,0,4,2,0,0,4,0,0,0,2,0,0,0,0.006215611702127659
0,0,2,8,0,0,4,2,0,0,0,4,2,0,0,2,0.007102127659574468
0,0,2,8,0,0,4,2,0,0,0,4,2,0,0,4,0.007988643617021276
2,8,0,0,4,2,0,2,4,0,0,0,2,4,0,0,0.008875159574468085
2,8,0,2,8,2,0,0,2,4,0,2,0,0,0,0,0.009761675531914893
2,8,2,0,8,2,0,0,2,4,2,2,0,0,0,0,0.010648191489361702
2,8,2,0,8,2,0,0,2,4,4,0,2,0,0,0,0.01153470744680851
0,0,0,0,2,8,0,0,8,2,2,0,4,4,4,4,0.012421223404255319
2,8,2,4,8,2,4,0,4,4,2,0,0,0,0,0,0.013307739361702127
0,0,0,2,2,8,2,0,8,2,4,0,4,4,2,4,0.014194255319148936
2,8,2,2,8,2,4,4,4,4,2,0,0,0,4,0,0.015080771276595744
2,8,4,0,8,2,8,0,8,2,0,4,4,0,0,0,0.015967287234042553
2,8,4,0,8,2,8,0,8,2,4,0,4,0,0,2,0.016853803191489363
0,2,0,0,2,0,4,0,16,8,8,0,4,4,4,2,0.01774031914893617
0,0,0,0,2,2,4,2,16,8,8,0,4,4,4,2,0.018626835106382977
0,0,0,0,4,4,2,0,16,16,0,2,8,4,2,0,0.019513351063829787
4,4,4,2,16,16,0,0,8,4,0,0,0,0,2,0,0.020399867021276597
0,4,8,2,2,0,0,32,0,0,8,4,0,0,0,2,0.021286382978723404
4,8,2,2,2,32,0,0,8,4,0,0,2,0,0,0,0.02217289893617021
4,8,4,2,2,32,0,0,8,4,0,0,2,0,0,0,0.02305941489361702
4,8,4,2,2,32,0,0,8,4,0,0,2,0,0,0,0.02394593085106383
4,8,4,2,2,32,0,0,8,4,0,0,2,0,0,0,0.024832446808510638
4,0,0,2,2,8,0,0,8,32,0,0,2,4,4,2,0.025718962765957445
4,8,4,4,2,32,0,4,8,4,0,0,2,0,0,0,0.026605478723404255
4,0,0,0,2,8,2,0,8,32,0,0,2,4,4,8,0.027491994680851065
4,8,2,8,2,32,4,0,8,4,0,0,2,0,4,0,0.028378510638297872
4,8,2,8,2,2,32,4,0,0,8,4,0,0,2,4,0.02926502659574468
4,8,2,8,4,32,4,0,8,4,0,0,2,4,2,0,0.03015154255319149
4,8,2,8,4,32,4,0,8,4,0,0,2,4,2,0,0.0310380585106383
4,8,2,8,0,4,32,4,0,0,8,4,2,2,4,2,0.03192457446808511
4,8,2,8,2,4,32,8,2,2,8,2,0,0,4,0,0.032811090425531916
2,0,2,0,0,8,32,0,4,4,8,16,4,2,4,2,0.03369760638297873
4,0,2,0,8,32,0,0,8,8,16,0,4,2,4,2,0.03458412234042554
4,2,2,0,8,32,0,0,16,16,0,0,4,2,4,2,0.035470638297872344
4,2,0,0,8,32,2,0,16,16,2,0,4,2,4,2,0.03635715425531915
0,0,4,2,2,8,32,2,0,0,32,2,4,2,4,2,0.03724367021276596
4,2,2,0,2,8,32,2,32,2,0,0,4,2,4,2,0.03813018617021277
0,0,4,4,2,8,32,2,2,0,32,2,4,2,4,2,0.03901670212765958
4,8,4,4,4,2,64,4,0,0,4,2,0,0,2,0,0.039903218085106384
8,8,4,8,0,2,64,2,0,0,4,0,2,0,2,0,0.0407897340425532
16,4,8,0,2,64,2,0,4,0,0,4,4,0,0,0,0.041676250000000005
16,4,8,4,2,64,2,0,8,0,0,0,0,0,0,2,0.04256276595744681
