0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1e-05
0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,-0.0009082828282828283
4,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,-0.0018265656565656567
4,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,-0.002744848484848485
4,2,0,0,2,0,0,0,4,0,0,2,0,0,0,0,-0.0036631313131313134
4,2,0,2,2,2,0,0,4,0,0,0,0,0,0,0,-0.004581414141414142
0,0,0,2,4,0,0,0,2,0,0,0,4,4,0,2,-0.00549969696969697
0,0,0,0,4,0,2,0,2,0,0,0,4,4,0,4,-0.006417979797979799
0,0,0,0,0,0,4,2,4,0,0,2,0,0,4,8,-0.007336262626262627
0,0,0,0,0,2,0,0,0,0,0,4,4,0,8,8,-0.008254545454545455
0,0,0,2,0,0,0,0,0,0,0,4,4,2,8,8,-0.009172828282828284
2,0,2,0,0,0,0,0,4,0,0,0,4,2,16,0,-0.010091111111111113
4,0,0,0,0,0,0,0,4,2,0,0,4,2,16,0,-0.01100939393939394
2,0,0,4,0,0,0,0,0,0,4,2,0,4,2,16,-0.01192767676767677
2,0,2,4,0,0,0,0,0,0,4,2,0,4,2,16,-0.012845959595959598
4,4,0,0,2,0,0,0,4,2,0,0,4,2,16,0,-0.013764242424242425
0,0,0,0,4,0,0,0,2,4,0,0,8,4,16,2,-0.014682525252525254
2,0,0,0,0,0,0,4,0,0,2,4,8,4,16,2,-0.015600808080808083
2,0,0,0,4,0,0,2,2,4,0,0,8,4,16,2,-0.01651909090909091
2,8,16,4,4,0,0,0,2,2,0,0,8,0,0,0,-0.01743737373737374
2,8,16,4,4,2,0,0,2,2,0,0,8,0,0,0,-0.018355656565656568
2,8,16,4,0,0,4,2,0,0,0,4,0,0,2,8,-0.019273939393939395
2,8,16,4,0,0,4,2,0,0,0,4,0,0,2,8,-0.020192222222222226
2,8,16,4,0,0,4,2,0,0,2,4,2,0,0,8,-0.021110505050505053
2,8,16,4,4,2,0,0,2,4,0,0,2,8,4,0,-0.02202878787878788
0,8,0,0,2,2,0,0,4,4,16,2,4,8,4,4,-0.02294707070707071
0,0,0,8,2,0,0,4,0,8,16,2,0,4,8,8,-0.023865353535353538
0,0,0,8,2,0,2,4,0,8,16,2,0,0,4,16,-0.024783636363636365
2,8,2,8,0,2,16,4,0,0,4,2,0,0,0,16,-0.025701919191919196
2,8,2,8,0,2,16,4,0,0,4,2,0,0,0,16,-0.026620202020202023
2,8,2,8,0,2,16,4,0,0,4,2,0,0,0,16,-0.02753848484848485
0,2,0,8,0,0,2,4,0,8,16,2,2,2,4,16,-0.02845676767676768
0,2,0,8,0,2,2,4,0,8,16,2,2,2,4,16,-0.029375050505050508
0,0,2,8,0,0,4,4,2,8,16,2,0,4,4,16,-0.030293333333333335
0,0,2,8,0,0,4,4,2,8,16,2,2,4,4,16,-0.031211616161616166
2,8,2,0,8,0,0,0,2,8,16,2,2,8,16,0,-0.03212989898989899
0,0,0,0,2,2,0,0,8,8,2,0,4,16,32,2,-0.03304818181818182
2,0,0,0,0,0,0,4,0,0,16,2,4,16,32,2,-0.03396646464646465
0,0,0,0,0,0,0,0,2,2,16,4,4,16,32,4,-0.03488474747474748
2,0,0,0,0,0,0,0,4,16,4,0,4,16,32,4,-0.0358030303030303
2,0,0,0,0,0,0,0,4,16,4,0,4,16,32,4,-0.03672131313131313
0,0,0,0,0,4,0,0,2,0,4,0,8,32,32,4,-0.03763959595959596
0,0,0,0,4,2,0,0,2,4,0,0,8,64,4,0,-0.03855787878787879
0,0,0,0,0,2,4,2,0,0,2,4,0,8,64,4,-0.03947616161616162
0,2,4,2,2,8,2,8,0,0,64,0,0,0,0,0,-0.04039444444444445
2,2,4,2,0,8,2,8,0,0,64,2,0,0,0,0,-0.04131272727272727
2,2,4,2,0,8,2,8,0,0,64,2,0,0,0,0,-0.0422310101010101
2,2,4,2,0,8,2,8,0,0,64,2,0,0,0,0,-0.04314929292929293
2,2,4,2,0,8,2,8,0,0,64,2,0,0,0,0,-0.04406757575757576
4,4,2,2,8,2,8,0,64,2,0,0,0,0,0,0,-0.04498585858585859
4,4,2,2,8,4,8,0,64,0,0,0,0,0,2,0,-0.04590414141414142
4,8,2,2,8,0,8,2,64,0,2,0,0,0,0,0,-0.04682242424242424
4,8,2,4,8,2,8,0,64,0,2,0,0,0,0,0,-0.04774070707070707
4,8,2,4,8,2,8,0,64,0,2,0,0,0,0,0,-0.0486589898989899
