0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1e-05
2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0.0009207377049180328
2,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0.0018314754098360656
0,0,0,0,0,2,0,0,2,0,0,0,4,2,2,0,0.0027422131147540984
0,0,0,0,2,0,0,0,2,0,0,0,4,4,0,2,0.0036529508196721312
4,4,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0.004563688524590164
8,2,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0.005474426229508196
16,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.006385163934426229
16,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0.007295901639344262
0,0,16,4,0,0,0,2,0,0,0,0,0,0,2,2,0.008206639344262294
0,0,16,4,0,2,0,2,0,0,0,0,0,0,0,4,0.009117377049180328
16,4,0,0,4,0,0,0,0,0,0,0,4,0,2,0,0.010028114754098361
0,0,16,4,0,0,0,4,0,0,0,0,2,0,4,2,0.010938852459016393
0,0,0,2,0,0,0,0,0,0,16,8,2,0,4,2,0.011849590163934425
0,0,2,0,0,0,0,2,0,0,16,8,2,0,4,2,0.012760327868852459
2,0,0,2,0,0,0,2,0,0,16,8,0,2,4,2,0.013671065573770493
0,2,0,0,0,0,0,4,0,0,16,8,2,2,4,2,0.014581803278688524
2,0,0,0,4,0,0,0,16,8,0,0,4,4,2,2,0.015492540983606556
2,0,0,0,4,0,0,0,16,8,0,0,8,4,0,2,0.01640327868852459
2,8,0,2,4,4,0,2,16,0,0,0,8,0,0,0,0.017314016393442624
2,0,0,0,4,2,0,0,16,8,0,0,8,4,0,4,0.018224754098360656
2,2,0,4,4,8,0,0,16,4,0,0,8,0,2,0,0.019135491803278688
2,4,0,0,4,2,0,0,16,8,0,0,8,4,2,4,0.020046229508196723
2,4,0,0,4,2,0,0,16,8,0,0,8,4,2,4,0.020956967213114755
2,0,2,4,0,0,4,2,0,0,16,8,8,4,2,4,0.021867704918032787
0,0,4,4,0,0,4,2,2,0,16,8,8,4,2,4,0.02277844262295082
8,0,0,2,4,2,0,0,2,16,8,0,8,4,2,4,0.02368918032786885
2,0,8,2,0,0,4,2,0,2,16,8,8,4,2,4,0.024599918032786886
0,0,8,2,0,0,4,4,2,2,16,8,8,4,2,4,0.025510655737704918
8,2,2,0,8,0,0,0,4,16,8,0,8,4,2,4,0.02642139344262295
2,0,0,0,16,2,2,0,4,16,8,0,8,4,2,4,0.027332131147540985
2,0,0,0,16,4,0,2,4,16,8,0,8,4,2,4,0.028242868852459017
2,2,0,0,16,4,0,0,4,16,8,2,8,4,2,4,0.02915360655737705
2,2,8,2,16,4,2,4,4,16,0,0,8,4,0,2,0.03006434426229508
2,2,0,0,16,4,2,2,4,16,8,4,8,4,2,2,0.030975081967213113
2,2,0,0,16,4,2,2,4,16,8,4,8,4,2,2,0.03188581967213115
4,0,0,2,16,4,4,0,4,16,8,4,8,4,4,0,0.03279655737704918
4,0,0,0,16,4,4,2,4,16,8,2,8,4,4,4,0.033707295081967216
0,0,2,4,0,16,8,2,4,16,8,2,0,8,4,8,0.03461803278688525
2,4,0,0,16,8,2,0,4,16,8,2,8,4,8,4,0.03552877049180328
2,4,2,2,16,8,16,4,4,16,0,0,8,4,2,0,0.036439508196721315
2,4,4,0,16,8,16,4,4,16,2,0,8,4,2,0,0.03735024590163935
2,4,2,0,16,8,4,0,4,16,16,0,8,4,4,4,0.03826098360655738
0,2,4,2,4,16,8,4,0,0,4,32,0,8,4,8,0.039171721311475415
0,2,0,2,0,2,4,4,0,16,8,32,4,8,8,8,0.04008245901639345
0,0,0,4,0,0,2,8,0,16,8,32,2,4,8,16,0.04099319672131148
0,0,2,4,0,0,0,8,0,16,2,32,2,4,16,16,0.041903934426229514
