0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1e-05
0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,-0.0008974500907441016
2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,-0.0018049001814882033
2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,-0.002712350272232305
2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,-0.0036198003629764066
0,0,0,0,0,0,0,0,2,2,0,0,4,2,0,2,-0.004527250453720509
0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,4,-0.00543470054446461
0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,8,-0.0063421506352087115
0,2,4,2,0,0,2,8,0,0,0,0,0,0,0,0,-0.007249600725952814
0,2,4,2,0,0,2,8,0,0,0,0,0,0,0,0,-0.008157050816696916
0,2,4,2,0,0,2,8,0,0,0,0,0,0,0,0,-0.009064500907441018
2,4,2,0,2,8,0,0,0,0,0,0,0,2,0,0,-0.009971950998185118
4,4,2,0,0,8,0,0,0,2,0,0,0,0,0,2,-0.01087940108892922
4,4,2,2,0,8,2,0,0,2,0,0,0,0,0,0,-0.011786851179673322
2,0,0,0,0,4,0,0,0,8,0,0,4,2,4,2,-0.012694301270417423
2,0,0,0,4,0,0,2,8,0,0,0,4,2,4,2,-0.013601751361161525
2,0,0,2,4,0,0,0,8,0,0,0,4,2,4,4,-0.014509201451905627
4,0,0,2,4,0,0,0,8,0,0,0,4,2,8,0,-0.015416651542649729
4,2,0,2,4,0,0,0,8,0,0,0,4,2,8,0,-0.01632410163339383
0,0,4,4,0,0,2,4,0,0,0,8,0,4,2,8,-0.01723155172413793
8,0,0,0,2,4,0,0,8,0,0,2,4,2,8,0,-0.018139001814882035
8,4,8,2,2,2,0,0,8,0,2,0,4,0,0,0,-0.019046451905626136
8,0,2,0,2,0,0,0,8,4,8,0,4,2,2,2,-0.019953901996370236
8,0,0,0,2,2,2,0,8,4,8,0,4,2,2,2,-0.02086135208711434
8,0,0,0,2,2,2,0,8,4,8,0,4,2,2,2,-0.02176880217785844
8,0,0,0,2,2,2,0,8,4,8,0,4,2,2,2,-0.02267625226860254
8,2,2,2,2,4,8,0,8,2,2,0,4,0,2,0,-0.023583702359346644
8,4,2,0,2,4,8,2,8,4,0,0,4,2,0,0,-0.024491152450090745
0,8,4,2,2,4,8,2,0,2,8,4,0,0,4,2,-0.025398602540834845
0,8,4,2,2,4,8,2,0,2,8,4,0,0,4,2,-0.02630605263157895
2,8,4,4,0,4,16,4,0,2,4,2,0,0,2,0,-0.02721350272232305
0,0,4,2,0,8,16,0,0,4,4,8,2,2,2,2,-0.028120952813067153
4,2,0,2,8,16,0,0,8,8,0,0,4,4,0,0,-0.029028402903811253
4,2,0,2,16,16,0,0,4,8,0,0,2,4,0,0,-0.029935852994555354
4,2,0,2,16,16,0,0,4,8,0,0,2,4,0,0,-0.030843303085299457
0,0,4,4,0,0,2,32,0,0,4,8,0,0,2,4,-0.031750753176043554
0,0,0,8,0,0,2,32,0,2,4,8,0,0,2,4,-0.03265820326678766
0,2,2,8,2,0,4,32,0,0,2,8,0,0,0,4,-0.033565653357531755
4,8,0,2,2,4,32,0,2,8,0,0,4,0,0,0,-0.03447310344827586
