0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1e-05
0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0.0008894986807387864
0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0.0017689973614775727
0,0,2,0,0,0,0,0,0,0,0,4,0,2,0,4,0.002648496042216359
0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,8,0.0035279947229551454
2,2,2,8,0,0,0,0,0,2,0,0,0,0,0,0,0.004407493403693931
0,0,0,2,0,0,0,0,0,0,0,0,2,4,2,8,0.005286992084432718
2,0,2,0,0,0,0,0,0,0,0,0,2,4,2,8,0.0061664907651715044
0,0,0,0,0,0,0,2,0,0,0,0,4,4,4,8,0.00704598944591029
0,0,0,0,0,0,0,2,0,0,0,2,0,4,8,8,0.007925488126649076
0,4,8,4,2,0,0,8,0,0,0,0,0,0,0,0,0.008804986807387862
0,0,2,0,0,0,0,0,0,0,0,4,2,4,8,8,0.00968448548812665
2,4,2,4,0,0,8,8,0,0,0,0,0,0,0,2,0.010563984168865436
2,4,2,4,16,0,2,0,0,0,0,0,2,0,0,0,0.011443482849604222
2,4,2,4,0,0,16,2,0,0,0,0,2,0,0,2,0.01232298153034301
0,2,0,0,0,0,0,0,0,0,2,4,4,4,16,4,0.013202480211081795
0,0,0,2,0,0,0,0,0,2,2,4,0,8,16,4,0.014081978891820581
0,2,0,0,0,0,0,0,0,2,2,2,0,8,16,8,0.014961477572559367
0,0,0,4,0,0,0,0,0,4,2,2,0,8,16,8,0.015840976253298153
0,4,2,4,0,8,16,2,0,0,0,8,0,0,2,0,0.01672047493403694
0,4,2,4,0,8,16,2,2,0,2,8,0,0,0,0,0.017599973614775725
4,2,4,0,8,16,2,0,4,8,0,2,0,0,0,0,0.018479472295514512
0,4,2,4,0,8,16,2,0,4,8,2,0,2,0,0,0.0193589709762533
0,4,2,4,0,8,16,4,0,4,8,0,0,2,0,2,0.020238469656992084
0,4,0,0,0,8,2,2,0,4,16,8,0,2,8,2,0.021117968337730872
0,4,2,2,0,8,16,8,0,4,8,2,0,2,4,0,0.02199746701846966
0,4,2,2,0,8,16,8,0,4,8,2,0,2,4,0,0.022876965699208444
4,4,0,2,8,16,8,0,4,8,2,0,2,4,0,0,0.02375646437994723
0,2,8,2,0,8,16,8,0,4,8,2,0,0,2,4,0.02463596306068602
0,2,8,2,0,8,16,8,0,4,8,2,0,0,2,4,0.025515461741424803
0,2,8,2,0,8,16,8,0,4,8,2,0,0,2,4,0.02639496042216359
2,8,2,2,8,16,8,0,4,8,2,0,2,4,0,0,0.027274459102902375
2,8,4,0,8,16,8,0,4,8,2,0,2,4,0,2,0.028153957783641163
2,8,4,2,8,16,8,2,4,8,2,0,2,4,0,0,0.02903345646437995
2,8,0,0,8,16,4,0,4,8,8,4,2,4,2,4,0.029912955145118734
2,8,0,0,8,16,4,2,4,16,4,0,2,4,2,4,0.030792453825857522
2,8,0,0,8,16,4,2,4,16,4,0,2,4,2,4,0.03167195250659631
2,8,0,0,8,16,4,2,4,16,4,0,2,4,2,4,0.0325514511873351
2,0,2,8,8,16,4,2,0,4,16,4,2,4,2,4,0.033430949868073885
0,0,2,0,2,2,4,8,8,16,16,2,2,8,2,8,0.03431044854881267
2,0,0,0,4,4,8,2,8,32,2,0,2,8,2,8,0.03518994722955145
2,0,0,0,8,8,2,2,8,32,2,0,2,8,2,8,0.036069445910290245
2,0,0,0,16,4,0,0,8,32,2,4,2,8,2,8,0.03694894459102903
0,0,0,2,4,0,16,4,8,32,2,4,2,8,2,8,0.03782844327176781
4,32,16,2,8,8,4,8,2,2,0,8,0,0,0,0,0.038707941952506604
0,0,0,2,4,32,0,0,8,8,16,2,2,2,4,16,0.03958744063324539
4,32,16,4,8,8,4,16,2,2,0,2,0,0,0,0,0.04046693931398417
4,32,16,4,8,8,4,16,2,2,0,2,0,0,0,0,0.041346437994722963
4,32,16,4,8,8,4,16,2,2,0,2,0,0,0,0,0.04222593667546175
4,32,16,4,8,8,4,16,2,2,0,2,0,0,0,0,0.04310543535620053
4,32,16,4,8,8,4,16,2,2,0,2,0,0,0,0,0.04398493403693932
4,32,16,4,16,4,16,2,4,2,0,0,0,0,0,0,0.04486443271767811
4,32,32,4,16,4,2,2,4,2,0,0,0,0,0,0,0.04574393139841689
0,0,2,0,4,32,0,0,16,4,32,4,4,2,2,2,0.04662343007915568
0,2,0,2,0,0,4,32,16,4,32,4,0,4,2,4,0.04750292875989447
16,2,4,2,4,8,32,32,0,0,2,8,0,0,0,0,0.04838242744063325
16,2,4,2,0,4,8,64,0,0,2,8,0,2,0,0,0.04926192612137204
16,2,4,2,0,4,8,64,0,2,2,8,2,0,0,0,0.050141424802110826
0,0,2,0,0,2,4,2,16,4,8,64,2,2,2,8,0.05102092348284961
0,0,2,0,0,2,4,2,16,4,8,64,2,2,2,8,0.051900422163588394
0,0,2,0,0,2,4,2,16,4,8,64,2,2,2,8,0.052779920844327186
0,0,2,0,0,2,4,2,16,4,8,64,2,2,2,8,0.05365941952506597
0,0,2,2,0,2,4,2,16,4,8,64,0,2,4,8,0.054538918205804754
4,0,0,0,2,4,2,2,16,4,8,64,2,4,8,0,0.055418416886543545
4,0,0,0,2,0,2,0,16,4,2,2,2,8,16,64,0.05629791556728233
0,0,2,4,0,0,0,4,0,16,4,4,2,8,16,64,0.05717741424802111
0,0,0,2,0,0,2,4,0,16,4,8,2,8,16,64,0.058056912928759905
2,16,2,2,0,8,4,4,0,0,16,8,0,2,0,64,0.05893641160949869
2,16,2,2,0,8,4,4,0,2,16,8,0,2,0,64,0.05981591029023747
0,2,16,4,4,0,8,8,0,2,16,8,0,0,2,64,0.060695408970976264
2,16,4,0,4,16,2,0,2,16,8,0,2,64,0,0,0.06157490765171505
0,2,16,4,0,4,16,2,0,2,16,8,0,2,2,64,0.06245440633245383
