0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1e-05
4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,-0.0018839583333333334
4,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,-0.003777916666666667
4,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,-0.005671875000000001
0,4,2,4,0,0,0,2,0,2,0,0,0,0,0,0,-0.007565833333333334
0,4,2,4,0,2,0,2,0,0,2,0,0,0,0,0,-0.009459791666666668
0,0,0,0,0,0,0,2,0,4,0,4,0,2,4,2,-0.011353750000000001
0,4,4,2,0,2,0,4,0,0,0,2,0,2,0,0,-0.013247708333333334
0,4,4,2,0,4,0,4,0,0,0,2,2,0,0,0,-0.015141666666666668
0,0,0,2,0,0,0,2,0,0,0,4,2,8,4,2,-0.017035625000000002
2,0,0,0,2,0,0,0,4,0,2,0,2,8,4,2,-0.018929583333333336
2,0,0,0,2,2,0,0,4,2,0,0,2,8,4,2,-0.020823541666666667
0,0,0,0,4,0,2,0,4,4,0,0,2,8,4,2,-0.0227175
0,0,0,0,4,2,0,0,8,0,2,0,2,8,4,2,-0.024611458333333336
0,0,0,0,4,0,0,2,8,2,2,0,2,8,4,2,-0.026505416666666667
0,0,0,0,4,2,0,0,8,4,0,2,2,8,4,2,-0.028399375
4,2,4,4,8,4,0,2,2,8,0,0,0,0,0,0,-0.030293333333333335
4,2,8,0,8,4,2,0,2,8,0,0,0,0,2,0,-0.032187291666666666
4,2,8,0,8,4,4,2,2,8,0,0,0,0,0,0,-0.03408125
0,4,2,8,0,8,8,2,0,0,2,8,0,0,0,4,-0.035975208333333335
0,4,2,8,0,8,8,2,0,0,2,8,0,0,0,4,-0.03786916666666667
0,4,2,8,0,0,16,2,0,0,2,8,0,2,0,4,-0.039763124999999996
0,0,0,8,0,0,2,2,0,4,16,8,2,2,2,4,-0.04165708333333333
0,0,0,8,0,0,0,4,0,4,16,8,2,2,4,4,-0.043551041666666665
0,0,0,8,0,0,0,4,0,4,16,8,2,2,4,4,-0.045445
2,4,16,8,2,2,4,4,0,0,0,8,0,0,0,4,-0.047338958333333334
0,0,0,8,2,0,0,4,0,4,16,8,4,2,4,4,-0.04923291666666667
0,0,0,8,0,2,0,4,2,4,16,8,4,2,4,4,-0.051126875
8,0,0,0,2,4,0,2,2,4,16,8,4,2,8,0,-0.05302083333333333
8,0,0,0,2,4,2,0,2,4,16,8,4,2,8,2,-0.054914791666666664
0,0,0,0,8,2,2,0,4,8,16,8,4,2,8,2,-0.05680875
0,0,0,0,8,4,2,0,4,8,16,8,4,2,8,2,-0.05870270833333333
2,0,0,0,0,8,4,2,4,8,16,8,4,2,8,2,-0.06059666666666667
0,2,0,0,0,0,4,2,2,16,16,8,8,2,8,2,-0.062490625
2,2,4,2,8,16,16,8,0,2,8,2,0,0,0,2,-0.06438458333333334
0,4,0,0,0,2,4,2,2,16,16,8,8,2,8,4,-0.06627854166666668
4,0,0,0,2,4,2,2,2,32,8,0,8,2,8,4,-0.06817250000000001
0,0,0,4,2,2,4,4,0,2,32,8,8,2,8,4,-0.07006645833333335
0,0,0,0,2,0,4,8,2,2,32,8,8,4,8,4,-0.07196041666666668
4,2,4,16,8,4,32,4,0,0,8,0,0,0,0,2,-0.07385437500000001
4,2,4,16,8,4,32,4,8,0,0,0,2,0,2,0,-0.07574833333333335
4,2,4,16,16,4,32,4,2,0,2,0,0,4,0,0,-0.07764229166666667
4,2,4,16,16,4,32,4,4,2,0,0,4,0,0,0,-0.07953625
4,2,4,16,16,4,32,4,8,2,0,0,0,0,2,0,-0.08143020833333334
4,2,4,16,16,4,32,4,0,2,8,2,0,0,0,2,-0.08332416666666667
4,2,4,16,16,4,32,4,2,2,8,4,0,0,0,0,-0.085218125
4,2,4,16,16,4,32,8,2,2,8,0,0,0,0,4,-0.08711208333333334
4,2,4,16,16,4,32,8,0,0,4,8,2,0,0,4,-0.08900604166666667
4,2,4,16,16,4,32,8,0,0,4,8,2,0,2,4,-0.09090000000000001
2,0,4,0,4,0,32,16,16,2,4,16,2,4,2,4,-0.09279395833333334
2,2,4,32,4,4,32,4,16,0,4,0,2,2,2,0,-0.09468791666666668
2,2,4,32,4,4,32,4,16,2,4,0,2,2,2,0,-0.09658187500000001
2,0,4,4,4,2,32,0,16,4,4,32,2,4,2,4,-0.09847583333333335
2,8,0,0,4,2,32,0,16,8,32,2,2,4,2,4,-0.10036979166666668
2,8,64,2,4,2,2,4,16,8,0,0,2,4,0,2,-0.10226375000000001
2,8,64,2,0,4,4,4,0,4,16,8,0,2,4,2,-0.10415770833333335
2,8,64,2,8,4,0,0,4,16,8,0,2,4,2,2,-0.10605166666666667
2,8,64,2,0,2,8,4,0,4,16,8,0,2,4,4,-0.107945625
2,8,64,2,0,2,8,4,0,4,16,8,2,0,2,8,-0.10983958333333334
2,8,64,2,0,2,8,4,0,4,16,8,4,0,4,8,-0.11173354166666667
2,8,64,2,0,2,8,4,0,4,16,8,0,2,8,8,-0.1136275
2,8,64,2,0,2,8,4,0,4,16,8,0,2,2,16,-0.11552145833333334
0,8,64,2,2,2,8,4,0,4,16,8,2,2,2,16,-0.11741541666666667
0,8,64,2,0,4,8,4,2,4,16,8,0,2,4,16,-0.11930937500000001
0,8,64,2,0,4,8,4,2,4,16,8,0,2,4,16,-0.12120333333333334
8,64,2,0,4,8,4,0,2,4,16,8,2,4,16,2,-0.12309729166666668
2,0,0,0,8,64,2,0,4,8,4,8,4,8,32,2,-0.12499125000000001
2,0,0,0,2,0,2,0,8,64,4,8,8,16,32,2,-0.12688520833333333
0,0,2,2,0,0,0,4,8,64,4,8,8,16,32,2,-0.12877916666666667
0,0,0,2,2,0,2,4,0,64,4,8,16,16,32,2,-0.130673125
2,64,2,2,16,16,4,4,0,0,32,8,2,0,0,2,-0.13256708333333334
2,64,4,2,32,8,0,0,32,8,0,0,4,0,0,0,-0.13446104166666667
2,64,4,2,64,16,0,0,4,0,0,2,0,0,0,0,-0.136355
2,64,4,2,0,0,64,16,0,0,4,2,2,0,0,0,-0.13824895833333334
2,64,4,2,0,0,64,16,0,2,4,2,0,0,0,2,-0.14014291666666667
0,0,2,0,0,0,4,2,0,64,64,16,2,2,4,4,-0.142036875
0,2,0,2,0,0,4,2,0,0,128,16,0,0,4,8,-0.14393083333333334
0,0,0,4,0,0,4,2,0,0,128,16,0,2,4,8,-0.14582479166666668
0,0,0,4,0,0,4,2,0,0,128,16,0,2,4,8,-0.14771875
4,2,0,0,4,2,0,0,128,16,0,0,2,4,8,0,-0.14961270833333334
0,0,2,0,8,4,0,0,128,16,0,0,2,4,8,0,-0.15150666666666668
8,4,2,0,128,16,8,0,2,4,2,0,0,0,0,0,-0.15340062499999998
2,0,0,0,8,4,2,0,128,16,8,0,2,4,2,0,-0.15529458333333332
2,4,2,0,8,16,8,0,128,4,2,0,2,2,0,0,-0.15718854166666665
2,4,2,0,8,16,8,0,128,4,2,4,4,0,0,0,-0.1590825
2,4,2,0,8,16,8,0,128,4,2,4,4,0,0,0,-0.16097645833333332
0,2,4,2,0,8,16,8,128,4,2,4,2,0,0,4,-0.16287041666666666
0,0,0,2,0,2,4,2,128,8,16,8,2,4,2,8,-0.164764375
0,0,0,0,2,2,4,0,128,8,16,4,2,4,2,16,-0.16665833333333332
0,0,0,2,0,0,4,4,128,8,16,4,2,4,2,16,-0.16855229166666666
2,0,0,0,8,0,0,2,128,8,16,4,2,4,2,16,-0.17044625
2,0,0,0,8,2,0,2,128,8,16,4,2,4,2,16,-0.17234020833333333
2,0,0,0,8,2,0,2,128,8,16,4,2,4,2,16,-0.17423416666666666
0,2,0,2,0,0,8,4,128,8,16,4,2,4,2,16,-0.176128125
4,2,0,0,8,4,0,0,128,8,16,4,2,4,2,16,-0.17802208333333333
0,2,4,2,0,0,8,4,128,8,16,4,2,4,2,16,-0.17991604166666667
0,2,4,2,0,0,8,4,128,8,16,4,2,4,2,16,-0.18181
0,2,4,2,0,0,8,4,128,8,16,4,2,4,2,16,-0.18370395833333333
2,0,4,0,0,2,8,2,128,8,16,8,2,4,2,16,-0.18559791666666667
0,0,2,4,2,2,8,2,128,8,16,8,2,4,2,16,-0.187491875
2,4,0,0,4,8,2,2,128,8,16,8,2,4,2,16,-0.18938583333333334
2,4,2,0,4,8,4,0,128,8,16,8,2,4,2,16,-0.19127979166666667
2,0,2,0,4,4,4,2,128,16,16,8,2,4,2,16,-0.19317375
2,0,2,0,4,4,4,2,128,16,16,8,2,4,2,16,-0.19506770833333334
2,0,2,0,4,4,4,2,128,16,16,8,2,4,2,16,-0.19696166666666667
2,4,2,2,4,16,4,8,128,4,16,16,2,0,2,2,-0.198855625
2,2,2,2,4,4,4,8,128,16,16,16,2,4,2,2,-0.20074958333333334
2,2,2,2,4,4,4,8,128,16,16,16,2,4,2,2,-0.20264354166666668
2,0,4,4,0,4,8,8,0,128,16,32,0,2,4,4,-0.2045375
0,0,4,4,0,4,8,8,4,128,16,32,2,2,4,4,-0.20643145833333335
8,0,2,0,4,16,0,0,4,128,16,32,4,8,0,0,-0.20832541666666668
8,2,0,0,4,16,2,0,4,128,16,32,4,8,0,0,-0.210219375
8,2,0,0,4,16,2,0,4,128,16,32,4,8,0,0,-0.21211333333333332
0,2,0,2,8,16,0,0,4,128,2,0,8,8,16,32,-0.21400729166666665
4,0,0,2,8,16,0,0,4,128,2,0,16,16,32,0,-0.21590125
4,2,0,0,8,16,2,0,4,128,2,0,32,32,0,0,-0.21779520833333332
4,2,0,2,8,16,2,0,4,128,2,0,64,0,0,0,-0.21968916666666666
4,2,4,2,8,16,0,0,4,128,0,2,64,0,0,0,-0.221583125
4,2,4,4,8,16,0,0,4,128,0,2,64,0,0,0,-0.22347708333333333
4,2,8,0,8,16,0,2,4,128,2,0,64,0,0,0,-0.22537104166666666
4,0,0,0,8,2,0,2,4,16,8,0,64,128,2,2,-0.227265
4,2,8,4,8,16,2,0,4,128,0,0,64,2,0,0,-0.22915895833333333
4,2,8,4,0,8,16,2,0,0,4,128,2,0,64,2,-0.23105291666666666
4,2,8,4,8,16,2,0,4,128,2,0,2,64,2,0,-0.232946875
4,2,8,4,8,16,2,0,4,128,2,0,2,64,2,0,-0.23484083333333333
4,2,0,4,8,16,8,0,4,128,2,0,2,64,4,4,-0.23673479166666667
0,4,2,4,0,8,16,8,0,4,128,2,2,2,64,8,-0.23862875
2,4,2,4,0,8,16,8,0,4,128,2,0,4,64,8,-0.24052270833333333
0,0,2,4,2,4,16,8,0,8,128,2,2,8,64,8,-0.24241666666666667
4,4,2,4,0,16,16,8,0,0,128,2,2,0,64,8,-0.244310625
0,8,2,4,0,0,32,8,0,0,128,2,2,2,64,8,-0.24620458333333334
2,8,2,4,0,2,32,8,2,0,128,2,0,0,64,8,-0.24809854166666667
0,0,2,4,0,2,32,8,0,8,128,2,4,2,64,8,-0.2499925
0,0,2,4,0,2,32,8,0,8,128,2,4,2,64,8,-0.25188645833333334
2,4,0,0,2,32,8,2,8,128,2,0,4,2,64,8,-0.2537804166666667
0,2,2,4,2,32,8,2,0,8,128,2,4,2,64,8,-0.255674375
2,2,2,4,4,32,8,4,0,8,128,8,0,2,64,2,-0.25756833333333334
2,2,2,8,4,32,8,8,0,8,128,2,0,2,64,4,-0.2594622916666667
2,2,2,16,4,32,8,2,4,8,128,4,0,2,64,0,-0.26135625
2,2,2,16,8,32,8,2,0,8,128,4,2,2,64,0,-0.26325020833333335
2,2,2,0,2,32,8,16,8,8,128,2,2,2,64,4,-0.2651441666666667
