0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1e-05
4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0.00089888
0,0,0,4,0,0,0,0,0,0,0,4,0,0,2,0,0.00178776
0,0,0,4,0,2,0,0,0,0,0,4,0,0,0,2,0.00267664
2,2,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0.00356552
0,0,4,8,0,2,0,2,0,0,0,0,0,0,0,0,0.0044544
0,2,0,0,0,0,0,0,0,0,0,8,0,2,4,2,0.00534328
0,0,0,2,0,0,0,0,0,0,0,8,0,4,4,2,0.00623216
0,0,0,0,2,0,0,2,0,0,0,8,0,4,4,2,0.0071210399999999995
0,0,0,0,0,0,0,2,2,0,0,8,2,4,4,2,0.00800992
4,4,4,2,0,2,0,8,0,0,0,2,0,0,0,0,0.0088988
4,4,4,2,0,2,0,8,0,0,0,2,0,0,0,0,0.00978768
0,4,8,2,0,0,2,8,0,2,0,2,0,0,0,0,0.01067656
4,8,2,0,2,8,0,0,4,2,0,0,0,0,0,0,0.01156544
4,16,2,0,2,2,0,0,4,2,0,0,0,0,0,0,0.01245432
0,4,16,2,0,0,0,4,0,0,4,2,0,2,0,0,0.0133432
0,4,16,2,0,2,4,4,0,2,0,2,0,0,0,0,0.01423208
0,4,16,2,2,0,2,8,0,0,0,4,0,0,0,0,0.01512096
4,16,2,0,4,8,0,0,4,0,2,0,0,0,0,0,0.01600984
0,0,0,0,0,2,0,0,4,16,0,0,8,8,4,0,0.01689872
0,0,0,0,0,0,0,2,0,0,4,16,0,2,16,4,0.0177876
0,2,4,2,0,0,16,16,0,0,2,4,0,0,0,0,0.01867648
0,2,4,2,0,0,16,16,0,0,2,4,0,0,0,0,0.01956536
2,4,2,0,32,0,0,0,2,4,0,0,0,0,2,0,0.02045424
0,0,2,0,2,0,0,0,32,0,0,0,2,8,4,0,0.02134312
0,0,0,2,0,0,0,2,0,0,2,32,0,2,8,4,0.022232
2,0,0,0,2,0,0,0,2,32,0,0,2,8,4,2,0.02312088
0,0,2,0,0,0,0,0,4,32,0,0,4,8,4,2,0.024009759999999998
2,0,0,0,2,0,0,0,4,32,0,0,4,8,4,2,0.02489864
2,0,0,0,2,0,0,0,4,32,0,0,4,8,4,2,0.025787519999999998
0,0,0,0,0,0,0,2,4,32,0,0,8,8,4,2,0.0266764
0,0,0,0,0,4,0,0,4,32,0,0,8,8,4,4,0.027565279999999998
0,0,0,0,4,2,0,0,4,32,0,0,16,8,0,0,0.02845416
0,0,0,0,0,2,2,0,8,32,0,0,16,8,0,0,0.02934304
2,0,0,0,0,0,0,4,0,0,8,32,0,0,16,8,0.03023192
2,0,8,4,0,0,16,32,2,0,0,8,0,0,0,0,0.0311208
4,0,8,4,0,0,16,32,0,0,2,8,0,0,0,0,0.032009680000000006
0,4,8,4,0,0,16,32,0,2,2,8,0,0,0,0,0.03289856
4,8,4,0,16,32,2,0,4,8,0,0,0,0,0,0,0.03378744
4,8,4,0,16,32,2,0,4,8,0,0,0,0,0,0,0.034676320000000004
0,4,8,4,0,16,32,2,0,2,4,8,0,0,0,0,0.035565200000000005
0,0,0,0,4,4,8,4,0,16,32,2,0,2,4,8,0.03645408
0,0,0,0,0,4,8,4,2,16,32,2,4,2,4,8,0.03734296
4,0,0,0,4,8,4,0,2,16,32,2,4,2,4,8,0.03823184
0,0,0,2,8,8,4,0,2,16,32,2,4,2,4,8,0.039120720000000005
2,0,2,0,16,4,0,0,2,16,32,2,4,2,4,8,0.0400096
2,0,0,2,16,4,2,0,2,16,32,2,4,2,4,8,0.04089848
2,4,2,4,16,16,32,8,2,2,4,0,4,0,0,2,0.04178736
2,4,2,4,32,32,8,0,4,4,0,0,4,2,0,2,0.042676240000000004
2,4,2,4,0,2,64,8,0,0,0,8,0,0,4,4,0.043565120000000006
2,4,2,4,2,64,8,0,8,0,0,0,8,0,0,4,0.044454
0,0,0,0,2,0,0,0,4,4,2,0,16,64,8,8,0.04534288
0,0,0,0,0,0,2,2,0,0,8,2,0,16,64,16,0.046231760000000004
0,16,2,4,0,0,8,16,0,0,64,0,0,2,0,0,0.047120640000000005
0,16,2,4,0,2,8,16,0,0,64,2,0,0,0,0,0.04800952
0,16,2,4,0,2,8,16,0,0,64,2,0,0,0,0,0.0488984
0,16,2,4,0,2,8,16,0,0,64,2,0,0,0,0,0.04978728
16,2,4,0,2,8,16,0,64,2,0,0,2,0,0,0,0.050676160000000005
16,0,0,0,2,2,0,2,64,8,4,0,2,2,16,0,0.05156504
2,0,0,16,0,0,2,4,0,64,8,4,0,0,4,16,0.05245392
2,64,2,16,0,0,8,8,0,2,4,16,0,0,0,0,0.0533428
2,64,2,16,16,2,0,0,2,4,16,0,0,0,0,0,0.054231680000000004
2,64,2,16,16,2,16,0,2,4,0,0,0,0,0,2,0.05512056
2,64,2,16,0,16,2,16,4,0,2,4,0,0,0,2,0.05600944
2,64,2,16,0,16,2,16,0,4,2,4,0,2,0,2,0.05689832
2,64,2,16,16,2,16,0,4,2,4,0,4,0,0,4,0.057787200000000004
2,64,2,16,16,2,16,0,4,2,4,4,8,0,0,0,0.058676080000000005
2,64,2,16,0,16,2,16,2,4,2,8,0,0,0,8,0.05956496
0,0,0,2,0,64,0,0,0,16,2,32,4,4,4,16,0.06045384
2,0,0,0,64,0,2,0,16,2,32,0,8,4,16,0,0.06134272
2,0,0,0,64,0,2,0,16,2,32,0,8,4,16,0,0.062231600000000005
2,0,0,0,64,0,2,0,16,2,32,0,8,4,16,0,0.06312047999999999
2,2,2,0,64,4,32,2,16,0,16,0,8,0,0,0,0.06400936
4,2,0,0,64,4,32,2,32,0,2,0,8,0,0,0,0.06489824
4,2,32,2,64,4,2,0,32,0,0,0,8,0,0,2,0.06578711999999999
4,2,32,4,64,4,2,0,32,2,0,0,8,0,0,0,0.066676
4,2,32,4,64,4,2,0,32,2,0,0,8,0,0,0,0.06756488
4,2,32,4,64,4,2,0,32,2,0,0,8,0,0,0,0.06845375999999999
4,2,32,4,64,4,2,0,32,2,0,0,8,0,0,0,0.06934264
4,0,0,0,64,2,0,0,32,4,32,2,8,2,2,4,0.07023151999999999
4,0,0,0,64,2,0,0,32,4,32,2,8,2,2,4,0.0711204
4,2,32,2,64,4,2,4,32,2,0,0,8,0,2,0,0.07200928
4,2,32,2,64,4,2,4,32,2,0,0,8,2,4,0,0.07289815999999999
4,2,32,2,64,4,2,4,32,2,0,0,8,2,4,0,0.07378704
4,0,0,2,64,2,32,0,32,4,2,2,8,4,4,4,0.07467591999999999
4,0,0,2,64,0,32,0,32,2,2,4,8,8,4,4,0.0755648
4,2,0,0,64,32,0,0,32,4,4,0,16,8,2,0,0.07645368
0,0,4,2,0,0,64,32,0,4,32,8,0,16,8,2,0.07734255999999999
4,2,2,0,64,32,0,0,4,32,8,0,16,8,2,0,0.07823144
4,2,2,0,64,64,8,2,4,8,2,0,16,0,0,0,0.07912032
4,2,2,2,64,64,8,0,4,8,2,0,16,2,0,0,0.08000919999999999
4,2,2,2,64,64,8,0,4,8,2,0,16,2,0,0,0.08089808
4,4,2,0,128,8,0,2,4,8,2,0,16,2,0,0,0.08178695999999999
8,2,0,0,128,8,2,0,4,8,2,0,16,2,0,4,0.08267584
0,0,8,2,0,128,8,2,0,4,8,2,4,16,2,4,0.08356472
8,2,2,0,128,8,2,0,4,8,2,0,4,16,2,4,0.08445359999999999
0,0,8,4,0,128,8,2,2,4,8,2,4,16,2,4,0.08534248
8,4,2,0,128,8,2,0,2,4,8,2,4,16,2,4,0.08623135999999999
8,4,4,2,128,8,8,4,2,4,2,0,4,16,0,2,0.08712024
2,8,8,2,0,128,16,4,0,2,4,2,0,4,16,2,0.08800912
2,2,16,2,0,128,16,4,0,2,4,2,0,4,16,2,0.08889799999999999
2,2,32,2,0,128,4,4,0,2,16,4,0,4,2,0,0.08978688
2,2,32,2,0,128,4,8,0,2,16,0,2,4,2,0,0.09067576
4,32,2,2,128,4,8,0,2,16,0,0,2,4,2,0,0.09156463999999999
0,32,0,2,4,4,2,0,128,16,8,0,4,4,2,2,0.09245352
0,32,0,0,4,4,2,4,128,16,8,0,4,4,2,4,0.09334239999999999
32,0,0,0,8,2,4,0,128,16,8,2,8,2,4,0,0.09423128
32,0,0,0,8,2,4,0,128,16,8,2,8,2,4,0,0.09512016
32,2,4,2,8,16,8,2,128,2,4,0,8,0,0,0,0.09600903999999999
32,0,0,0,8,2,4,4,128,16,8,0,8,2,4,4,0.09689792
32,0,0,2,8,2,4,0,128,16,8,0,8,2,4,8,0.0977868
32,2,0,0,8,2,4,0,128,16,8,2,8,2,4,8,0.09867567999999999
32,4,4,2,8,16,8,8,128,2,4,0,8,0,2,0,0.09956456
