0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,1e-05
0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,-0.0024470270270270274
0,2,2,4,0,0,0,0,0,0,0,2,0,0,0,0,-0.004904054054054055
4,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,-0.007361081081081083
0,0,0,8,0,0,0,0,0,0,0,2,0,2,0,2,-0.00981810810810811
0,2,0,8,0,0,0,4,0,0,0,2,0,0,0,0,-0.012275135135135137
0,2,0,8,0,0,0,4,0,0,0,2,0,0,0,0,-0.014732162162162166
0,0,0,2,0,0,0,8,0,0,0,4,0,2,0,2,-0.017189189189189193
0,2,2,2,0,0,0,8,0,0,0,4,0,0,0,2,-0.01964621621621622
4,2,0,0,8,0,0,0,4,0,0,0,2,0,0,2,-0.022103243243243247
0,2,4,2,0,0,0,8,0,0,0,4,0,0,0,4,-0.024560270270270274
0,2,4,2,0,0,0,8,0,0,0,4,0,0,0,4,-0.0270172972972973
0,0,0,0,0,0,0,2,0,0,2,8,0,2,4,8,-0.02947432432432433
0,0,0,0,0,0,0,2,0,0,2,8,0,2,4,8,-0.031931351351351354
0,0,0,0,0,0,0,2,0,0,2,8,0,2,4,8,-0.03438837837837838
0,0,0,0,0,0,0,2,0,0,2,8,0,2,4,8,-0.03684540540540541
0,0,0,0,2,0,0,2,2,8,0,0,2,4,8,0,-0.039302432432432435
0,0,2,0,0,0,0,4,0,0,2,8,0,2,4,8,-0.04175945945945946
0,0,0,0,0,0,0,0,0,0,4,4,2,2,4,16,-0.04421648648648649
0,0,0,0,0,0,0,0,8,0,2,0,4,4,16,0,-0.046673513513513516
2,0,0,0,0,0,0,0,8,2,0,0,8,16,0,0,-0.04913054054054054
2,2,0,0,16,16,0,0,2,0,0,0,0,0,0,0,-0.05158756756756757
2,2,0,0,16,16,0,0,2,0,0,0,0,0,0,0,-0.0540445945945946
0,0,0,0,2,2,0,0,16,2,0,0,2,16,0,0,-0.056501621621621624
2,4,2,0,16,16,0,0,2,0,0,0,0,0,0,0,-0.05895864864864866
0,0,0,2,2,0,0,0,16,4,0,0,2,16,2,0,-0.061415675675675685
0,0,0,2,0,0,2,2,0,0,16,4,0,2,16,2,-0.06387270270270272
2,0,0,0,4,0,0,0,16,4,0,0,2,16,2,2,-0.06632972972972974
2,0,0,0,4,0,0,0,16,4,0,0,2,16,4,4,-0.06878675675675677
2,0,0,2,0,0,0,4,0,0,16,4,0,2,16,8,-0.07124378378378379
0,0,0,4,0,0,0,4,0,0,16,4,2,2,16,8,-0.07370081081081083
2,2,32,8,0,0,0,4,0,0,0,8,0,0,2,0,-0.07615783783783785
2,2,32,8,0,0,2,4,0,0,0,8,0,2,0,0,-0.07861486486486488
0,4,32,8,2,0,2,4,0,0,0,8,0,0,0,2,-0.08107189189189191
0,0,0,8,2,0,0,4,0,0,32,8,2,4,2,2,-0.08352891891891893
0,0,0,8,2,0,0,4,0,0,32,8,4,4,2,2,-0.08598594594594597
8,2,0,0,2,4,0,0,32,8,0,0,8,4,0,0,-0.08844297297297299
8,2,0,0,2,4,0,0,32,8,0,0,8,4,0,0,-0.09090000000000002
0,2,8,2,0,0,2,4,0,0,32,8,0,0,8,4,-0.09335702702702704
0,0,8,2,0,0,2,4,0,0,32,8,2,2,8,4,-0.09581405405405408
0,0,8,2,0,0,2,4,2,0,32,8,0,4,8,4,-0.0982710810810811
2,0,8,2,0,0,2,4,0,2,32,8,0,4,8,4,-0.10072810810810813
2,8,2,4,2,4,0,0,2,32,8,0,4,8,4,0,-0.10318513513513515
0,8,2,0,2,4,2,0,4,32,8,0,4,8,4,4,-0.10564216216216218
