0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1e-05
0,0,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0.0009199090081892631
0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0018298180163785261
0,0,2,0,0,0,0,0,0,0,0,4,0,2,2,2,0.002739727024567789
2,0,0,2,0,0,0,0,4,0,0,0,4,2,0,0,0.0036496360327570522
2,0,0,0,0,0,0,0,2,0,0,0,8,2,0,2,0.004559545040946315
0,0,0,0,0,0,4,0,4,0,0,0,8,2,0,2,0.005469454049135578
0,0,0,0,0,0,0,0,4,0,2,0,8,2,4,2,0.006379363057324841
0,0,0,0,0,0,0,0,4,0,2,0,8,2,4,2,0.007289272065514104
4,2,2,2,8,0,4,0,0,2,0,0,0,0,0,0,0.008199181073703366
4,4,2,2,8,0,4,0,0,0,0,0,0,0,0,2,0.00910909008189263
0,0,8,4,0,0,8,4,0,0,2,0,0,0,0,2,0.010018999090081894
8,4,0,0,8,4,0,0,2,0,0,0,2,0,4,0,0.010928908098271156
16,8,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0.011838817106460418
0,16,8,4,0,0,0,4,0,0,0,2,0,2,0,0,0.012748726114649682
0,0,0,0,0,0,0,0,2,16,0,8,0,2,8,2,0.013658635122838946
2,0,0,0,0,0,0,0,2,16,8,0,2,8,2,0,0.014568544131028208
0,0,0,0,0,0,0,0,2,16,8,2,4,8,2,0,0.01547845313921747
2,16,8,2,4,8,2,0,0,0,0,0,0,2,0,0,0.016388362147406733
2,16,8,2,0,4,8,2,0,0,0,0,0,2,0,2,0.017298271155596
0,0,0,2,0,16,0,0,0,4,0,2,2,2,16,4,0.01820818016378526
2,16,16,4,0,4,0,4,0,2,2,0,0,0,0,0,0.019118089171974523
2,16,16,8,2,4,2,0,0,2,0,0,0,0,0,0,0.02002799818016379
0,2,32,8,0,2,4,2,0,0,0,2,0,0,4,0,0.02093790718835305
0,0,0,0,0,0,0,0,0,2,32,8,0,4,8,4,0.021847816196542313
0,0,2,0,0,0,0,0,2,32,8,0,4,8,4,0,0.022757725204731575
4,0,0,2,0,0,0,0,0,2,32,8,0,4,8,4,0.023667634212920837
4,2,0,0,2,0,0,0,2,32,8,0,4,8,4,0,0.024577543221110103
4,2,8,0,4,32,4,0,4,8,0,2,0,0,0,0,0.025487452229299365
8,2,8,2,4,32,4,0,0,8,0,0,2,0,0,0,0.026397361237488627
8,2,8,2,0,4,32,4,0,0,2,8,0,0,0,2,0.027307270245677893
0,0,0,2,0,4,8,4,0,2,32,8,8,4,2,2,0.028217179253867155
2,0,2,0,4,8,4,0,2,32,8,0,8,4,4,0,0.029127088262056417
