0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1e-05
0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0009316497695852535
0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.001853299539170507
0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0027749493087557606
4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0.003696599078341014
0,0,0,0,0,0,0,0,0,2,0,0,4,2,4,2,0.004618248847926267
0,0,0,0,0,0,0,0,2,0,2,0,4,2,4,2,0.005539898617511521
0,0,0,0,0,0,0,0,0,2,0,4,4,2,4,2,0.006461548387096774
4,0,0,0,0,0,0,0,2,4,0,0,4,2,4,2,0.007383198156682027
0,0,0,4,0,2,0,0,0,0,2,4,4,2,4,2,0.00830484792626728
0,0,0,4,0,0,0,2,2,0,2,4,4,2,4,2,0.009226497695852534
2,2,2,4,4,0,4,2,0,0,0,4,0,2,0,2,0.010148147465437787
2,4,2,4,4,0,4,2,4,0,0,4,0,0,0,2,0.011069797235023042
2,4,2,4,8,2,0,0,8,0,0,2,2,0,0,0,0.011991447004608295
0,0,0,0,2,0,0,2,16,4,0,4,2,2,2,2,0.012913096774193548
0,0,0,0,0,0,2,4,0,0,16,8,0,0,4,4,0.013834746543778802
2,0,0,0,2,4,0,0,16,8,0,0,8,0,0,0,0.014756396313364055
0,0,2,2,0,0,2,4,0,0,16,8,0,0,0,8,0.015678046082949308
0,0,4,2,0,0,16,4,0,0,0,16,0,0,2,0,0.01659969585253456
0,0,0,0,0,2,4,2,0,0,16,4,0,0,2,16,0.017521345622119815
0,0,0,0,2,4,2,2,16,4,0,0,2,16,0,0,0.018442995391705068
0,0,0,0,2,0,4,0,16,8,0,0,2,16,2,2,0.01936464516129032
0,0,0,0,2,0,0,0,16,8,4,2,2,16,2,2,0.020286294930875574
0,0,0,0,2,0,0,2,16,8,4,2,2,16,4,0,0.021207944700460828
0,0,0,0,2,0,0,0,16,8,2,0,2,16,8,4,0.022129594470046084
0,0,0,0,2,0,0,0,16,8,2,0,2,16,8,4,0.023051244239631338
0,0,0,0,0,2,0,2,0,16,8,2,2,16,8,4,0.02397289400921659
2,2,16,4,0,32,0,4,2,0,0,0,0,0,0,0,0.024894543778801844
0,0,0,0,2,0,0,0,0,2,0,0,4,32,16,8,0.025816193548387097
2,2,16,8,4,32,0,0,0,2,0,0,0,0,0,0,0.02673784331797235
2,2,16,8,4,32,0,0,0,2,0,0,0,0,0,0,0.027659493087557604
4,16,8,0,4,32,0,0,2,0,0,0,0,0,2,0,0.028581142857142857
0,4,16,8,0,0,4,32,2,0,0,2,0,0,0,2,0.02950279262672811
2,4,16,8,0,0,4,32,0,0,0,4,0,0,0,2,0.030424442396313364
2,4,16,8,0,0,4,32,0,0,0,4,0,0,0,2,0.03134609216589862
2,4,16,8,0,0,4,32,0,0,0,4,0,0,0,2,0.032267741935483873
2,4,16,8,0,0,4,32,0,0,0,4,0,0,0,2,0.03318939170506913
