0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1e-05
2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,-0.0009108195211786372
4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,-0.0018316390423572745
4,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,-0.0027524585635359117
0,2,0,4,0,0,0,4,0,0,0,2,0,0,0,0,-0.003673278084714549
0,0,2,4,0,2,0,4,0,0,0,2,0,0,0,0,-0.004594097605893186
0,0,0,0,0,2,0,0,0,0,0,8,0,2,2,2,-0.005514917127071824
0,0,0,0,0,0,0,2,0,0,0,8,2,0,2,4,-0.006435736648250461
4,0,0,0,0,0,0,2,0,0,0,8,0,0,4,4,-0.0073565561694290986
4,0,4,2,0,0,0,8,0,0,0,4,2,0,0,0,-0.008277375690607736
2,0,8,2,0,0,0,8,0,0,0,4,0,0,0,2,-0.009198195211786372
2,2,8,2,0,0,0,8,0,0,0,4,0,0,0,2,-0.01011901473296501
4,8,2,0,8,0,0,4,4,0,0,0,2,0,0,0,-0.011039834254143647
4,0,0,0,8,2,0,0,4,0,0,0,2,8,2,4,-0.011960653775322285
4,0,0,0,8,2,0,0,4,0,0,0,2,8,2,4,-0.012881473296500922
0,0,2,4,0,0,8,2,0,0,0,4,2,8,2,4,-0.01380229281767956
0,0,2,4,0,0,8,2,0,0,0,4,2,8,2,4,-0.014723112338858197
0,0,0,0,2,0,2,4,0,0,8,2,2,8,2,8,-0.015643931860036833
0,0,0,0,2,0,4,4,0,0,8,2,2,8,2,8,-0.01656475138121547
4,8,4,4,0,0,8,2,0,2,2,8,0,0,0,0,-0.01748557090239411
0,4,8,8,2,0,8,2,0,0,4,8,0,0,0,0,-0.018406390423572744
2,4,16,8,0,0,4,2,2,0,0,8,0,0,0,0,-0.019327209944751383
2,4,16,8,0,0,4,2,0,0,2,8,0,2,0,0,-0.02024802946593002
2,4,16,8,4,2,0,0,2,8,0,0,2,0,4,0,-0.02116884898710866
2,4,16,8,4,2,0,0,2,8,0,0,2,4,2,0,-0.022089668508287294
2,4,16,8,4,2,0,0,2,8,0,0,2,4,2,0,-0.023010488029465932
2,4,16,8,4,2,0,0,2,8,0,0,2,4,2,0,-0.02393130755064457
2,4,16,8,4,2,2,0,4,8,0,0,2,4,0,0,-0.024852127071823205
2,4,16,8,4,4,0,0,4,8,2,0,2,4,0,0,-0.025772946593001844
