0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,1e-05
0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,-0.0016081391585760518
2,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,-0.0032262783171521036
4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,-0.004844417475728156
4,2,0,0,4,0,0,0,2,0,0,0,2,0,0,0,-0.006462556634304208
4,2,0,0,4,0,0,0,2,0,0,0,2,0,0,0,-0.00808069579288026
0,0,4,2,0,0,0,4,0,0,0,2,0,0,2,2,-0.009698834951456311
0,0,4,2,0,0,0,4,0,0,0,2,2,0,0,4,-0.011316974110032362
0,0,2,2,0,0,0,4,0,0,0,2,2,0,4,4,-0.012935113268608415
0,0,0,4,0,0,0,4,0,0,2,2,0,0,2,8,-0.014553252427184468
0,0,4,8,0,2,0,2,0,0,0,8,0,0,0,0,-0.01617139158576052
2,0,0,0,0,0,0,8,0,0,0,2,0,2,4,8,-0.01778953074433657
2,2,4,8,0,0,0,2,2,0,0,8,0,0,0,0,-0.019407669902912622
0,4,4,8,0,0,0,2,2,0,2,8,0,0,0,0,-0.021025809061488675
8,8,0,0,2,0,0,0,4,8,0,0,0,0,2,0,-0.022643948220064724
8,16,2,0,2,0,0,0,4,0,0,0,2,0,0,0,-0.024262087378640777
0,8,16,2,2,0,0,2,0,0,0,4,0,0,0,2,-0.02588022653721683
0,0,0,0,2,0,0,4,0,0,0,4,2,8,16,2,-0.027498365695792882
4,8,16,8,0,2,0,2,0,0,0,0,0,0,0,0,-0.029116504854368935
4,8,16,8,0,0,0,4,2,0,0,0,0,0,0,0,-0.030734644012944984
4,8,16,8,2,0,2,4,0,0,0,0,0,0,0,0,-0.032352783171521036
0,0,0,0,2,0,0,0,4,0,16,8,2,8,2,4,-0.03397092233009708
0,0,0,0,2,0,0,0,4,0,16,8,2,8,2,4,-0.035589061488673135
0,0,0,0,2,0,0,0,4,0,16,8,2,8,2,4,-0.03720720064724919
0,4,0,0,2,0,0,0,4,16,8,0,2,8,2,4,-0.03882533980582524
2,4,8,4,4,16,2,2,2,8,0,0,0,0,0,0,-0.04044347896440129
2,4,8,4,0,4,16,4,0,0,2,8,0,0,0,2,-0.042061618122977346
2,4,8,4,4,16,4,0,2,8,0,0,2,0,2,0,-0.0436797572815534
0,0,2,0,2,4,8,0,4,16,4,0,4,8,2,4,-0.045297896440129444
0,2,2,0,0,4,8,0,2,16,4,0,8,8,2,4,-0.0469160355987055
0,0,0,4,0,0,4,8,0,2,16,4,2,16,2,4,-0.04853417475728155
0,0,0,2,0,0,4,4,0,2,16,8,2,16,2,8,-0.0501523139158576
2,0,0,0,8,0,0,0,2,16,8,2,2,16,2,8,-0.051770453074433655
2,32,8,2,8,0,2,8,4,0,0,0,2,0,0,0,-0.05338859223300971
2,32,8,2,8,0,2,8,4,0,0,0,2,0,0,0,-0.05500673139158576
2,32,8,2,8,2,8,0,4,0,0,0,2,0,0,2,-0.05662487055016181
2,0,0,0,8,0,0,2,4,32,0,0,2,2,16,4,-0.058243009708737865
2,0,0,0,8,0,2,0,4,32,0,2,2,2,16,4,-0.05986114886731391
2,0,0,0,8,2,0,2,4,32,2,0,4,16,4,0,-0.061479288025889964
2,0,0,0,8,4,0,0,4,32,2,0,4,16,4,2,-0.06309742718446602
2,4,2,2,8,32,4,2,8,16,0,0,0,0,0,0,-0.06471556634304208
2,4,2,4,16,32,4,2,0,16,0,0,0,0,0,0,-0.06633370550161813
2,4,2,4,16,32,4,2,16,0,0,0,0,0,2,0,-0.06795184466019417
2,4,2,4,16,32,4,2,16,2,0,0,2,0,0,0,-0.06956998381877023
0,0,0,0,2,4,0,2,32,32,2,4,2,2,4,2,-0.07118812297734628
2,4,2,2,32,32,4,4,2,2,0,2,0,0,2,0,-0.07280626213592234
2,4,2,2,32,32,4,4,2,2,2,2,2,0,0,0,-0.07442440129449839
2,4,4,0,64,8,0,0,4,4,0,0,2,0,0,2,-0.07604254045307444
2,0,2,8,0,0,64,8,0,0,0,8,0,0,0,4,-0.07766067961165049
4,8,2,0,64,8,0,0,8,0,0,0,4,0,0,0,-0.07927881877022654
4,0,0,0,64,0,0,0,8,0,0,2,4,16,2,0,-0.0808969579288026
4,16,2,2,64,0,0,0,8,2,0,0,4,0,0,0,-0.08251509708737864
4,16,4,0,64,4,0,0,8,2,0,0,4,0,0,0,-0.0841332362459547
4,16,4,0,64,4,0,0,8,2,0,0,4,0,0,0,-0.08575137540453075
0,4,16,4,0,0,64,4,0,0,8,2,0,0,2,4,-0.0873695145631068
