0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1e-05
0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0.0009141500904159132
4,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0.0018183001808318264
4,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0.0027224502712477395
0,0,4,2,0,0,4,2,2,0,0,0,0,0,0,0,0.003626600361663653
0,0,0,0,0,0,0,2,0,0,0,0,2,0,8,4,0.004530750452079566
2,0,8,2,0,0,0,4,0,0,0,0,0,0,2,0,0.0054349005424954785
2,0,8,2,0,2,2,4,0,0,0,0,0,0,0,0,0.006339050632911392
2,2,8,2,0,0,2,4,0,0,0,0,0,0,0,4,0.007243200723327305
2,2,8,2,0,0,2,8,4,0,0,0,0,0,0,0,0.008147350813743218
0,4,8,2,0,0,2,8,0,0,2,4,0,0,0,0,0.009051500904159132
0,4,8,2,2,0,4,8,0,0,0,4,0,0,0,0,0.009955650994575046
4,8,2,0,2,4,8,0,4,0,0,0,0,0,2,0,0.010859801084990958
4,0,0,0,4,0,2,0,2,8,8,0,4,4,2,0,0.011763951175406871
0,0,0,0,8,0,2,0,2,8,8,2,4,4,2,0,0.012668101265822785
2,0,0,0,8,0,2,0,2,8,8,0,4,4,2,2,0.013572251356238697
0,2,0,2,0,0,8,2,0,0,2,16,0,0,8,4,0.01447640144665461
0,0,0,2,0,0,8,4,0,0,2,16,0,2,8,4,0.015380551537070524
0,0,0,2,0,0,8,4,0,0,2,16,0,2,8,4,0.016284701627486436
2,2,8,2,0,0,2,4,0,0,8,16,0,0,0,4,0.01718885171790235
0,0,0,2,0,0,8,4,2,0,2,16,2,2,8,4,0.018093001808318264
2,0,0,2,8,4,0,0,4,16,0,0,4,8,4,0,0.018997151898734178
0,4,0,4,0,0,8,4,0,0,4,16,0,4,8,4,0.01990130198915009
8,0,0,0,8,4,0,2,4,16,0,0,4,8,4,0,0.020805452079566
0,0,0,8,0,8,4,2,0,0,4,16,2,4,8,4,0.021709602169981915
0,0,0,8,0,8,4,2,0,0,4,16,2,4,8,4,0.02261375226039783
0,0,0,8,0,8,4,2,0,0,4,16,2,4,8,4,0.023517902350813743
8,0,0,0,8,4,2,0,4,16,0,2,2,4,8,4,0.024422052441229657
16,4,2,2,4,16,8,4,2,4,0,4,0,0,0,0,0.02532620253164557
16,4,4,0,4,16,8,4,2,8,0,0,0,2,0,0,0.02623035262206148
16,4,4,4,4,16,8,0,2,8,0,0,0,2,0,2,0.027134502712477394
0,4,0,2,16,16,0,0,4,8,4,4,2,2,8,2,0.028038652802893308
0,2,4,2,0,0,0,32,0,4,8,8,0,4,8,2,0.028942802893309222
0,2,4,2,0,8,16,32,0,0,0,8,0,2,0,2,0.029846952983725136
2,4,2,0,8,16,32,0,8,0,0,0,4,2,0,0,0.03075110307414105
2,4,2,0,8,16,32,0,8,0,0,0,4,2,0,0,0.031655253164556967
2,4,2,0,8,16,32,0,8,0,0,0,4,2,0,0,0.03255940325497288
0,2,4,2,0,8,16,32,2,0,0,8,0,0,4,2,0.033463553345388794
2,2,4,2,0,8,16,32,0,0,2,8,0,0,4,2,0.034367703435804704
4,4,2,2,8,16,32,0,2,8,0,0,4,2,0,0,0.035271853526220615
4,4,0,0,8,16,0,0,2,8,2,2,4,2,32,2,0.03617600361663653
4,4,0,2,8,16,0,0,2,8,2,0,4,2,32,4,0.03708015370705244
8,2,0,0,8,16,0,2,2,8,2,0,4,2,32,4,0.03798430379746836
16,2,2,2,2,16,32,4,4,8,0,0,0,2,2,0,0.03888845388788427
0,16,2,4,2,16,32,4,0,0,4,8,0,2,0,4,0.03979260397830019
2,32,2,8,0,2,32,8,0,0,4,4,0,4,0,0,0.0406967540687161
2,32,2,16,4,2,32,4,0,4,4,0,0,0,0,0,0.04160090415913201
2,32,2,16,4,2,32,4,0,2,0,8,0,0,0,0,0.042505054249547924
2,32,2,16,4,4,32,4,0,0,2,8,0,0,0,0,0.043409204339963835
2,32,2,16,8,32,4,2,2,8,0,0,0,0,0,0,0.04431335443037975
2,32,2,16,8,32,4,2,2,8,0,0,0,0,0,0,0.04521750452079566
2,64,2,16,8,8,4,2,2,2,0,0,0,0,0,0,0.04612165461121158
2,64,2,16,16,4,2,0,4,0,0,0,0,0,2,0,0.04702580470162749
0,0,0,2,2,0,0,0,16,64,2,0,4,4,4,16,0.0479299547920434
2,0,0,0,2,0,2,0,16,64,2,0,8,4,16,0,0.04883410488245932
0,0,0,2,0,0,0,4,0,16,64,2,2,8,4,16,0.04973825497287523
2,16,64,2,0,8,4,4,0,0,2,2,0,0,0,16,0.050642405063291145
2,16,64,2,8,8,0,0,4,0,0,0,16,2,0,0,0.051546555153707055
2,0,0,0,8,16,0,0,4,8,0,2,16,2,64,2,0.052450705244122965
2,0,0,2,8,16,0,0,4,8,0,0,16,2,64,4,0.05335485533453888
4,0,0,0,8,16,2,0,4,8,0,0,16,2,64,4,0.05425900542495479
4,0,0,0,8,16,2,0,4,8,0,0,16,2,64,4,0.05516315551537071
4,0,0,0,8,16,2,0,4,8,0,0,16,2,64,4,0.05606730560578662
0,0,2,4,0,8,16,2,0,0,4,8,16,2,64,4,0.05697145569620254
2,4,0,0,8,16,2,4,4,8,0,0,16,2,64,4,0.05787560578661845
0,0,2,4,8,16,2,4,2,0,4,8,16,2,64,4,0.05877975587703436
2,0,2,4,8,16,2,4,0,2,4,8,16,2,64,4,0.059683905967450275
0,0,0,2,2,0,4,8,8,16,4,8,16,4,64,4,0.060588056057866185
0,0,0,0,2,0,2,2,8,16,8,16,16,4,64,4,0.0614922061482821
0,0,0,4,4,2,0,0,8,16,8,16,16,4,64,4,0.06239635623869801
4,2,8,4,8,16,64,16,16,4,0,4,2,0,0,0,0.06330050632911392
4,2,8,4,8,16,64,16,16,8,2,0,2,0,0,0,0.06420465641952983
4,2,8,4,8,16,64,16,16,8,2,0,2,0,0,0,0.06510880650994574
4,0,0,0,8,2,8,2,16,16,64,4,2,8,2,16,0.06601295660036166
2,0,0,4,8,2,8,2,0,32,64,4,2,8,2,16,0.06691710669077758
2,0,2,4,8,2,8,2,0,32,64,4,2,8,2,16,0.06782125678119348
2,2,2,4,8,32,8,2,2,8,64,4,2,0,2,16,0.0687254068716094
2,0,2,4,2,2,8,2,8,32,64,4,4,8,2,16,0.06962955696202532
0,2,2,4,4,2,8,2,8,32,64,4,4,8,2,16,0.07053370705244122
4,4,2,4,8,32,8,2,4,8,64,4,0,2,2,16,0.07143785714285714
4,4,2,4,8,32,8,2,4,8,64,4,0,2,2,16,0.07234200723327305
4,4,2,4,8,32,8,2,4,8,64,4,0,2,2,16,0.07324615732368897
8,2,4,0,8,32,8,2,4,8,64,4,4,16,0,2,0.07415030741410487
0,2,0,0,2,32,4,2,16,8,8,4,8,16,64,2,0.07505445750452079
2,0,0,0,2,32,4,2,16,16,4,2,8,16,64,2,0.07595860759493671
0,0,0,0,4,2,0,0,16,32,8,2,8,32,64,4,0.07686275768535261
2,0,0,0,4,0,0,0,16,2,8,2,8,64,64,4,0.07776690777576853
2,0,0,0,4,0,0,0,16,2,8,2,8,64,64,4,0.07867105786618445
2,2,8,2,4,64,64,4,16,0,0,0,8,0,2,0,0.07957520795660036
2,2,0,0,4,0,8,0,16,2,64,2,8,64,2,4,0.08047935804701627
2,4,8,2,4,64,64,4,16,0,2,0,8,0,2,0,0.08138350813743218
2,4,8,2,4,64,64,4,16,2,4,0,8,0,0,0,0.0822876582278481
2,0,0,0,4,4,8,2,16,64,64,2,8,2,4,4,0.083191808318264
2,0,0,0,8,8,2,0,16,128,2,4,8,2,8,0,0.08409595840867992
2,0,0,0,8,8,0,4,16,128,4,0,8,2,8,4,0.08500010849909584
0,0,2,2,0,0,16,4,0,16,128,4,8,2,8,4,0.08590425858951176
4,0,0,0,16,4,2,0,16,128,4,0,8,2,8,4,0.08680840867992766
4,0,0,0,16,4,2,0,16,128,4,0,8,2,8,4,0.08771255877034358
