0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,probas
0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,1e-05
0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0.0009117042380522994
0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0,0.0018134084761045987
0,0,4,0,0,0,0,0,2,0,0,0,4,2,0,0,0.002715112714156898
0,0,0,0,0,0,0,0,2,0,0,0,4,2,4,2,0.0036168169522091975
0,0,0,0,0,0,0,0,2,0,0,0,4,2,4,2,0.004518521190261497
0,0,0,0,0,0,0,0,2,0,0,0,4,2,4,2,0.005420225428313796
0,0,0,0,0,0,0,0,2,0,0,0,4,2,4,2,0.006321929666366095
2,0,0,0,0,0,0,0,0,0,0,2,4,2,4,2,0.0072236339044183945
0,0,0,2,0,0,0,0,0,4,0,2,4,2,4,2,0.008125338142470694
4,4,4,4,0,2,0,2,0,0,0,0,2,0,0,0,0.009027042380522994
0,2,0,0,0,0,0,0,4,4,0,4,2,2,4,2,0.009928746618575292
0,2,0,2,0,0,0,0,0,0,4,8,0,4,4,2,0.010830450856627592
0,0,0,4,0,0,0,0,0,0,4,8,0,2,8,2,0.011732155094679892
4,0,2,0,0,0,0,0,4,8,0,0,2,8,2,0,0.01263385933273219
8,16,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0.01353556357078449
8,16,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0.01443726780883679
8,16,4,0,4,0,0,0,0,0,2,0,4,0,0,0,0.01533897204688909
8,16,4,0,4,0,2,0,2,0,0,0,4,0,0,0,0.01624067628494139
8,0,2,0,4,0,0,0,2,0,4,0,4,16,2,0,0.01714238052299369
8,16,2,0,4,0,4,4,2,0,2,0,4,0,0,0,0.01804408476104599
8,0,0,0,4,0,2,0,2,2,4,0,4,16,2,4,0.018945788999098285
8,2,2,4,4,16,4,0,2,0,2,2,4,0,0,0,0.019847493237150585
8,0,2,0,4,0,2,0,2,2,4,4,4,16,2,2,0.020749197475202884
8,2,0,0,4,2,2,0,4,8,0,0,4,16,4,0,0.021650901713255184
0,0,8,2,0,0,4,4,0,2,4,8,0,4,16,4,0.022552605951307484
0,2,8,2,0,4,8,4,0,2,16,8,0,0,0,4,0.023454310189359784
2,8,2,0,4,8,4,0,2,16,8,2,4,0,0,0,0.024356014427412084
2,16,2,2,4,16,4,0,2,0,8,0,4,2,0,0,0.02525771866546438
2,16,4,0,4,16,4,0,2,8,2,0,4,2,0,0,0.02615942290351668
2,16,4,0,4,16,4,0,2,8,2,0,4,2,0,0,0.02706112714156898
2,16,4,0,4,16,4,0,2,8,2,0,4,2,0,0,0.02796283137962128
2,0,0,0,4,32,0,0,2,8,8,2,4,2,2,0,0.02886453561767358
0,0,0,2,0,0,4,32,0,2,16,2,2,0,4,4,0.02976623985572588
2,2,4,2,0,0,16,32,0,0,4,2,2,0,0,4,0.03066794409377818
0,0,0,2,0,2,4,32,0,0,16,2,4,2,4,4,0.03156964833183048
4,4,4,2,0,0,16,32,0,0,4,2,2,0,0,4,0.03247135256988278
8,4,2,0,16,32,0,0,4,2,2,0,2,4,0,0,0.03337305680793508
8,4,2,0,16,32,0,0,4,2,0,0,2,4,4,0,0.03427476104598738
4,8,4,2,0,0,16,32,0,0,4,2,0,0,2,8,0.03517646528403968
4,8,4,2,0,0,16,32,0,0,4,2,0,0,2,8,0.03607816952209198
2,0,4,2,0,0,16,32,0,0,4,2,4,8,2,8,0.03697987376014428
2,4,2,2,16,32,0,0,4,2,0,0,4,8,2,8,0.037881577998196574
2,4,4,2,16,32,0,8,8,2,0,0,0,8,0,2,0.03878328223624888
2,8,2,0,16,32,8,0,8,2,2,0,8,2,0,0,0.03968498647430117
0,0,2,0,2,8,2,0,16,32,8,0,16,4,2,0,0.040586690712353476
2,0,0,0,2,8,2,0,16,32,8,0,16,4,2,2,0.04148839495040577
0,0,0,2,2,2,8,2,0,16,32,8,0,16,4,4,0.042390099188458076
0,0,0,0,0,2,8,4,0,2,32,8,2,32,4,4,0.04329180342651037
4,0,0,0,2,8,4,0,2,32,8,0,2,32,8,0,0.04419350766456267
4,8,4,0,4,64,16,0,2,0,0,0,0,0,0,2,0.04509521190261497
4,8,4,0,4,64,16,2,2,0,0,0,2,0,0,0,0.04599691614066727
8,8,4,2,4,64,16,0,0,0,0,0,0,2,0,0,0.04689862037871957
8,8,4,2,4,64,16,0,0,2,0,2,0,0,0,0,0.04780032461677187
