0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0
0,0,4,2,0,0,2,0,0,0,0,0,0,0,2,0,0
0,0,4,2,0,0,0,2,2,0,0,0,0,0,0,2,0
0,0,4,2,0,0,0,2,0,0,0,2,2,0,0,2,0
0,0,4,2,0,0,0,2,0,0,0,2,0,2,0,4,4
4,2,0,0,2,0,0,0,2,0,4,0,2,4,0,0,4
0,0,4,2,2,0,0,2,0,0,2,4,0,0,2,4,4
0,0,0,0,0,2,0,0,0,0,4,4,2,0,4,8,20
2,2,8,4,0,0,0,8,2,0,0,0,0,0,0,0,28
4,2,8,4,0,0,0,8,0,0,2,0,0,0,0,0,32
4,2,8,4,0,0,0,8,0,0,0,2,0,2,0,0,32
4,4,8,4,0,0,0,8,0,0,0,2,0,0,0,2,36
4,4,8,4,0,0,0,8,0,0,0,4,0,2,0,0,40
8,8,4,0,8,2,0,0,4,0,0,0,2,0,0,0,48
16,4,4,0,8,2,0,0,4,0,0,0,2,0,0,0,64
16,8,0,0,8,2,0,0,4,0,0,0,2,2,0,0,72
16,8,0,0,8,4,0,0,4,0,0,2,2,0,0,0,76
16,8,0,2,8,4,2,0,4,0,0,0,2,0,0,0,76
16,8,2,2,8,4,0,0,4,0,0,0,2,0,2,0,76
0,16,8,4,2,0,8,4,0,0,0,4,0,0,0,4,84
16,8,4,2,2,8,4,0,4,0,0,0,4,0,0,0,84
0,0,0,0,16,0,2,0,2,0,0,0,8,16,8,2,116
0,0,0,0,2,0,16,2,0,0,0,2,8,16,8,2,116
0,0,0,0,0,0,0,0,2,2,16,2,8,16,8,4,120
0,2,0,0,0,0,0,0,0,4,16,2,8,16,8,4,124
8,2,16,2,0,4,8,4,0,16,0,0,0,0,0,2,124
8,2,16,2,4,8,4,0,16,0,0,0,2,0,2,0,124
8,2,16,2,4,8,4,0,16,0,2,0,2,0,0,2,124
8,0,0,2,4,0,16,0,16,2,4,0,2,8,2,4,128
8,0,0,2,4,0,16,0,16,2,4,2,2,8,2,4,128
8,2,16,4,4,8,4,4,16,0,2,2,2,0,0,0,132
8,2,16,8,4,8,4,2,16,0,2,0,2,0,2,0,140
8,2,16,8,4,8,4,2,0,0,16,2,0,2,0,4,144
0,0,0,2,0,2,16,8,8,8,4,4,4,2,16,4,148
