0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0
2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0
0,0,0,0,0,0,2,0,2,0,0,0,4,0,2,0,4
0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,0,8
0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,8,16
0,0,0,0,2,0,0,0,4,2,0,0,8,0,0,0,20
0,0,0,0,0,2,0,2,0,0,4,2,0,0,0,8,20
0,2,4,4,0,0,0,8,0,0,0,0,2,0,0,0,24
0,0,2,8,2,0,0,8,0,0,0,0,0,0,0,2,32
2,8,0,0,2,8,0,0,0,0,0,0,2,4,0,0,32
0,0,2,8,0,0,2,8,0,0,0,2,0,0,2,4,32
2,8,0,0,2,8,0,0,2,2,0,0,2,4,0,0,32
0,0,2,8,0,0,2,8,0,2,0,4,0,0,2,4,36
2,0,2,8,0,0,2,8,0,0,2,4,0,0,2,4,36
0,0,0,0,0,0,0,2,0,0,4,16,2,0,4,8,68
0,0,2,0,2,0,0,0,4,16,0,0,2,4,8,0,68
2,0,0,0,2,0,0,2,4,16,0,0,2,4,8,0,68
2,0,0,0,4,2,0,0,4,16,0,0,2,4,8,0,72
0,0,0,0,2,2,0,0,8,16,0,0,2,4,8,2,80
2,2,8,2,8,16,2,0,2,4,0,0,0,0,0,0,80
4,8,2,0,8,16,2,2,2,4,0,0,0,0,0,0,84
4,8,2,0,8,16,4,0,2,4,0,0,2,0,0,0,88
0,4,8,2,2,8,16,4,0,0,2,4,0,0,0,2,88
0,0,0,0,4,0,8,2,0,4,16,8,2,8,2,2,96
0,0,2,0,0,0,8,2,4,4,16,8,2,8,2,2,96
0,0,0,2,0,2,8,2,0,8,16,8,0,2,8,4,108
0,2,8,4,0,8,16,8,0,2,8,4,0,2,0,0,112
0,2,8,4,0,8,16,8,2,4,8,4,0,0,0,0,116
2,8,4,0,8,16,8,0,2,4,8,4,0,2,0,0,116
0,8,0,0,2,16,0,0,8,4,4,2,2,2,16,4,132
2,8,4,2,8,16,16,4,2,4,0,0,0,2,0,4,132
2,8,4,2,8,32,4,0,2,4,0,0,2,4,4,0,164
2,8,8,2,8,32,4,0,4,8,0,2,0,0,0,0,184
2,16,2,0,8,32,4,0,4,8,2,0,2,0,0,0,200
2,16,2,0,8,32,4,0,4,8,2,0,2,0,0,0,200
2,16,2,0,8,32,4,0,4,8,2,0,2,0,0,0,200
2,16,2,0,8,32,4,0,4,8,2,0,2,0,0,0,200
0,2,16,2,4,8,32,4,0,4,8,2,0,0,0,2,200
0,0,0,2,0,2,16,2,0,8,32,4,4,4,8,4,204
0,2,0,0,0,2,16,0,0,8,32,4,4,4,8,8,216
0,2,0,2,0,0,2,16,0,8,32,4,0,0,8,16,240
0,2,2,2,0,8,32,16,0,0,8,4,2,0,0,16,240
0,0,0,2,0,4,2,16,0,2,32,4,2,8,8,16,240
0,0,0,2,0,4,2,16,2,2,32,4,0,2,16,16,256
0,0,0,2,0,2,2,16,0,4,32,4,2,4,16,16,260
2,2,2,2,0,8,32,16,0,0,16,4,0,0,2,16,268
0,0,4,4,0,8,32,16,0,0,16,4,0,4,2,16,276
0,8,4,4,0,4,32,16,2,0,16,4,0,0,2,16,276
0,0,4,4,2,0,32,16,0,8,16,4,2,4,2,16,276
0,0,4,4,0,2,32,16,0,8,16,4,4,4,2,16,280
4,2,4,4,0,8,32,16,0,4,16,4,4,0,2,16,280
8,2,4,4,0,8,32,16,0,4,16,4,2,0,2,16,288
0,8,2,8,0,8,32,16,2,4,16,4,0,0,4,16,300
0,8,2,8,0,8,32,16,2,4,16,4,0,0,4,16,300
8,2,8,0,8,32,16,0,2,4,16,4,4,16,0,2,300
16,2,8,4,2,32,32,2,4,4,0,0,0,16,2,0,348
16,2,8,4,2,64,2,0,8,0,0,0,16,2,0,2,420
16,2,8,4,2,64,2,2,8,2,0,2,16,0,0,0,420
16,2,8,4,0,2,64,4,0,0,8,4,0,0,2,16,428
0,0,8,0,0,2,64,4,0,0,8,8,16,4,2,16,440
