0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0
2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0
4,0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,4
4,0,2,4,2,0,0,0,0,0,0,2,0,0,0,0,4
0,0,0,0,0,0,0,0,4,0,2,4,2,0,2,2,4
2,0,0,0,0,0,0,0,4,0,0,4,2,0,4,2,8
2,0,4,4,4,0,0,2,2,0,0,0,0,0,2,0,8
2,8,0,0,4,2,0,0,2,0,0,0,2,0,4,0,16
0,0,0,0,2,0,0,0,4,8,0,0,4,2,4,2,20
2,8,4,2,8,2,0,0,0,0,2,0,0,0,0,0,28
2,8,4,2,8,2,2,0,0,0,0,0,0,0,0,2,28
0,0,0,0,0,0,0,2,2,8,4,0,8,2,2,4,32
0,0,0,0,2,2,0,0,2,8,4,0,8,4,4,0,36
2,0,0,0,0,2,0,0,4,8,0,0,8,4,8,0,48
2,0,0,2,0,0,0,2,0,0,4,8,0,8,4,8,48
4,0,0,0,2,0,2,0,4,8,0,0,8,4,8,0,52
4,0,0,0,4,2,0,0,4,8,0,0,8,4,8,0,56
4,0,0,0,4,2,0,0,4,8,0,0,8,4,8,0,56
0,2,0,4,0,0,4,2,0,0,4,8,0,8,4,8,56
0,0,2,4,0,0,4,2,0,0,4,8,2,8,4,8,56
0,0,0,0,0,0,2,4,0,2,4,2,2,8,8,16,80
2,2,2,4,0,8,4,2,0,0,8,16,2,0,0,0,80
4,2,2,4,0,8,4,2,0,0,8,16,0,0,0,2,84
0,0,0,4,0,2,2,2,0,2,4,16,4,8,8,2,84
4,4,2,4,0,8,4,2,0,0,8,16,0,4,0,2,88
4,4,2,4,0,8,4,2,0,4,8,16,0,0,2,2,88
4,4,2,4,0,8,4,2,0,4,8,16,0,0,2,2,88
4,4,2,4,0,8,4,2,0,4,8,16,0,0,2,2,88
0,2,2,4,0,4,4,2,0,8,8,16,4,4,2,2,88
4,4,0,0,8,2,0,0,16,16,0,2,8,4,0,0,128
4,4,0,2,8,2,0,0,16,16,0,0,8,4,0,2,128
4,4,0,0,8,2,0,0,16,16,2,0,8,4,0,4,132
4,4,2,4,8,2,0,0,16,16,2,0,8,4,0,0,132
2,8,2,4,0,0,8,2,0,0,32,2,0,0,8,4,172
2,8,2,4,8,2,0,4,32,2,0,0,8,4,0,0,172
2,0,0,0,8,8,0,2,32,4,0,0,8,4,2,8,184
2,0,0,0,16,2,2,0,32,4,0,0,8,4,2,8,200
0,0,2,2,0,0,16,4,0,0,32,4,8,4,2,8,204
0,0,2,0,0,0,16,2,2,0,32,8,8,4,2,8,212
0,0,2,0,0,0,16,2,2,0,32,2,8,4,2,16,228
2,4,2,4,8,0,16,16,0,0,32,2,0,0,2,0,232
2,4,2,4,8,0,16,16,0,0,32,2,0,0,2,0,232
2,4,2,4,8,0,16,16,0,0,32,2,0,0,2,0,232
2,4,2,4,8,0,16,16,0,0,32,2,0,0,2,0,232
2,4,2,4,0,0,8,32,0,0,32,2,2,0,0,2,264
2,4,2,4,0,0,8,32,2,0,32,2,0,0,0,4,268
2,4,2,4,8,32,0,0,2,32,2,2,4,0,0,0,268
