0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0
0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,0,4
4,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4
4,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8
0,0,4,4,0,0,0,4,0,0,0,0,0,2,0,0,12
0,2,4,8,0,0,0,0,2,0,0,0,0,0,0,0,20
0,4,0,0,0,0,0,0,0,0,0,0,2,2,4,8,20
4,0,0,0,0,0,2,0,0,0,0,0,4,4,8,0,24
4,0,0,0,2,0,0,0,0,0,0,0,8,8,0,2,32
4,8,0,2,2,2,0,0,8,0,0,0,0,0,0,0,32
0,0,0,0,4,0,0,0,2,8,2,0,8,2,0,2,32
0,0,0,0,4,2,0,0,2,8,2,0,8,4,0,0,36
0,0,0,0,4,2,0,0,2,8,2,0,8,4,0,0,36
4,2,2,0,2,8,0,0,8,4,0,0,0,0,0,2,36
0,0,0,0,4,2,0,0,2,8,2,0,8,4,2,2,36
0,0,0,0,4,2,0,2,2,8,0,0,8,4,4,2,40
2,0,0,0,4,2,0,0,2,8,0,0,8,4,4,4,44
2,0,0,0,4,2,0,0,2,8,0,0,8,4,4,4,44
2,0,0,0,4,2,0,0,2,8,0,0,8,4,4,4,44
2,0,0,0,4,2,0,0,2,8,0,0,8,4,4,4,44
0,2,0,2,0,0,4,2,0,0,2,8,0,8,4,8,52
0,2,4,4,0,8,2,16,0,0,4,0,0,0,2,0,72
2,8,0,0,8,2,16,0,4,0,0,0,2,0,2,0,80
2,0,0,2,8,0,0,0,4,8,16,0,2,2,2,0,80
0,0,0,4,0,2,0,8,0,4,8,16,0,0,2,4,88
4,0,2,0,2,8,0,0,4,8,16,0,2,4,0,0,88
4,0,0,0,2,0,2,0,4,16,2,0,2,4,16,0,104
0,0,0,4,2,0,0,4,0,4,16,2,0,2,4,16,108
0,0,0,4,0,4,2,4,0,4,16,2,0,2,4,16,108
0,0,0,4,0,4,2,4,0,4,16,2,0,2,4,16,108
4,0,0,0,4,2,4,0,4,16,2,4,2,4,16,0,108
0,0,0,0,4,2,4,0,8,16,2,2,2,4,16,4,116
0,0,0,0,4,2,4,0,8,16,4,2,2,4,16,4,120
4,2,8,2,8,16,16,4,2,4,0,0,2,0,0,0,128
0,0,2,0,4,2,0,0,8,16,8,2,4,4,16,4,132
2,0,0,0,4,2,2,0,8,16,8,2,8,16,4,0,140
0,0,0,0,2,0,2,2,4,2,8,0,16,32,4,2,188
0,0,2,0,4,2,0,0,4,2,8,0,16,32,4,2,192
2,2,0,0,4,2,0,0,4,2,8,0,16,32,4,2,192
0,0,0,2,2,2,0,0,8,4,8,0,16,32,4,2,204
2,2,8,4,8,4,4,0,16,32,0,0,0,0,0,2,208
0,4,8,4,0,2,8,8,0,0,16,32,0,0,0,2,220
4,8,4,0,2,16,0,0,16,32,0,2,2,0,0,0,236
4,0,0,0,2,8,0,0,16,16,0,2,2,32,4,2,236
4,2,0,0,2,8,0,0,32,2,0,0,2,32,4,2,268
4,2,4,2,2,8,0,0,32,2,2,0,2,32,0,0,268
4,2,4,2,0,0,2,8,2,0,32,4,0,0,2,32,272
4,2,4,2,2,8,0,2,2,32,4,0,2,32,0,0,272
0,0,0,2,4,2,0,0,2,8,0,0,4,64,8,4,352
2,0,0,0,4,2,0,0,2,8,2,0,4,64,8,4,352
4,0,0,2,0,0,4,2,0,2,8,2,4,64,8,4,352
2,0,4,2,0,0,4,2,0,2,8,2,4,64,8,4,352
2,2,8,4,4,64,16,2,0,0,0,4,0,2,0,0,380
0,0,0,0,0,2,2,4,2,64,8,2,4,2,16,4,380
2,0,0,0,4,4,0,0,2,64,8,2,4,2,16,4,384
2,0,0,0,4,4,0,0,2,64,8,2,4,2,16,4,384
2,4,8,2,4,64,16,4,2,2,0,0,4,0,0,2,384
2,4,8,2,4,64,16,4,2,2,0,2,4,0,2,0,384
2,0,2,0,4,4,8,2,2,64,16,4,4,2,2,2,384
2,0,0,4,0,8,8,2,2,64,16,4,0,4,2,4,400
4,8,8,4,2,64,16,2,0,4,2,8,0,0,0,0,412
4,8,8,4,2,64,16,2,0,4,2,8,0,0,0,0,412
4,8,8,4,2,64,16,2,0,4,2,8,0,0,0,0,412
2,0,0,0,0,8,8,4,4,64,16,2,2,4,2,8,412
2,8,8,4,4,64,16,2,2,4,2,8,0,0,0,2,412
2,16,4,0,4,64,16,2,2,4,2,8,2,2,0,0,428
2,16,4,2,4,64,16,8,4,4,2,0,2,2,0,0,432
2,16,4,2,4,64,16,8,8,2,0,0,4,2,0,0,444
