0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,2,2,4,0,4
2,0,0,0,2,0,0,0,0,0,0,0,4,4,0,0,8
0,0,0,4,0,0,0,0,4,0,0,0,4,4,0,0,12
4,0,0,0,0,0,2,0,4,0,0,0,8,0,0,0,20
8,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,28
16,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,44
0,0,16,2,0,0,0,2,0,0,4,2,0,0,0,0,44
2,0,0,0,0,0,0,0,0,0,16,2,0,0,4,4,48
2,0,0,0,0,0,0,0,16,2,0,0,8,0,0,2,56
2,2,0,2,16,0,0,0,8,0,0,0,0,0,2,0,56
0,2,0,0,2,0,0,0,16,0,0,0,8,2,2,2,56
0,0,2,2,0,0,0,2,0,0,0,16,0,8,2,4,60
0,0,0,4,0,2,0,2,0,0,0,16,0,8,2,4,64
4,2,0,0,4,0,0,0,16,0,0,0,8,2,4,0,68
0,0,0,0,8,0,0,2,16,0,0,0,8,4,4,0,80
0,0,2,0,8,2,0,0,16,0,0,0,8,8,0,0,88
2,0,0,2,8,2,0,0,16,0,0,0,16,0,0,0,104
0,0,0,0,2,0,0,0,8,0,2,0,32,2,0,2,136
0,0,0,2,0,0,0,2,0,0,8,2,0,0,32,4,140
0,0,8,4,0,0,32,2,0,0,2,4,0,0,0,0,144
8,4,0,0,32,2,0,0,2,4,0,0,0,2,0,0,144
8,4,0,0,32,2,0,0,2,4,0,0,0,2,0,0,144
8,4,0,0,32,2,0,0,2,4,0,0,0,2,0,0,144
8,4,0,0,32,2,0,0,2,4,0,0,0,2,0,0,144
8,4,0,0,32,2,0,0,2,4,0,0,0,2,0,0,144
2,4,0,0,8,2,0,0,32,4,0,0,2,2,0,0,144
0,2,2,4,0,0,8,2,0,0,32,4,0,0,0,4,148
0,0,4,4,0,0,8,2,2,0,32,4,0,0,0,4,152
2,2,4,4,0,0,8,2,0,0,32,8,0,0,0,0,160
0,0,4,8,0,0,8,2,0,0,32,8,0,2,0,0,172
4,8,0,0,8,2,0,0,32,8,0,0,2,0,2,0,172
4,0,0,0,8,8,0,0,32,2,0,0,2,8,2,2,172
0,0,0,4,0,0,0,16,0,0,32,2,2,2,8,4,192
0,0,0,4,0,0,0,16,0,0,32,2,2,4,8,4,196
0,0,0,4,0,0,0,16,0,0,32,2,2,4,8,4,196
2,4,32,4,0,0,8,16,0,0,2,2,0,0,0,4,196
2,4,32,4,0,0,8,16,0,0,2,2,0,0,0,4,196
2,4,32,4,0,0,8,16,2,0,0,4,0,0,0,4,200
2,4,32,4,8,16,0,2,2,4,0,0,4,0,0,0,200
2,4,32,4,8,16,0,2,2,4,0,0,4,0,0,0,200
2,4,32,4,0,8,16,2,0,0,2,4,0,0,2,4,200
2,4,32,4,0,8,16,2,0,0,4,8,0,0,2,0,212
2,4,32,4,8,16,2,0,4,8,0,0,2,2,0,0,212
2,4,32,4,8,16,2,0,4,8,0,0,4,0,0,2,216
2,4,32,4,0,8,16,2,2,0,4,8,0,0,4,2,216
4,4,32,4,0,8,16,2,0,0,8,8,0,2,0,2,228
0,8,32,4,0,8,16,2,0,0,0,16,0,2,0,4,256
0,8,32,4,0,8,16,2,0,0,2,16,0,0,2,4,256
8,32,4,0,8,16,2,2,2,16,0,0,2,4,0,0,256
16,32,4,2,4,32,2,0,0,4,0,0,2,0,0,0,308
16,32,4,2,0,4,32,2,0,0,4,4,0,0,0,2,308
16,32,4,2,4,32,2,0,8,0,0,0,2,0,2,0,316
16,0,0,0,4,0,2,0,8,0,4,0,2,64,4,2,384
16,64,2,2,4,2,8,0,8,0,0,0,2,0,0,0,392
16,64,2,2,4,2,8,0,8,0,0,0,2,0,0,0,392
0,16,64,4,0,4,2,8,0,0,2,8,0,0,0,2,396
0,0,0,0,0,0,0,4,2,16,64,16,0,4,4,2,416
0,0,0,0,2,0,0,4,2,16,64,16,0,0,8,2,424
4,16,64,4,0,0,8,16,0,0,0,2,0,0,0,2,428
4,16,64,4,8,16,0,0,2,0,0,0,2,4,0,0,428
4,16,64,4,8,16,0,0,2,0,0,0,2,4,0,0,428
4,16,64,4,0,0,8,16,0,0,0,2,0,4,2,4,428
4,16,64,4,8,16,0,0,2,0,0,0,4,2,4,2,428
4,16,64,4,0,0,8,16,2,0,0,2,4,2,4,2,428
4,16,64,4,2,2,8,16,4,0,4,4,0,2,0,0,432
4,16,64,4,0,4,8,16,0,4,4,8,0,0,0,2,444
4,16,64,4,4,8,16,0,8,8,0,0,2,2,0,0,452
8,16,64,4,8,16,16,0,2,2,2,0,0,0,0,0,476
16,32,64,4,2,2,16,0,0,0,2,0,0,0,0,2,524
16,32,64,4,4,16,0,0,2,0,0,2,2,0,0,0,528
16,32,64,4,4,16,0,0,4,0,0,2,2,0,0,0,532
16,32,64,4,4,16,0,0,4,2,0,0,2,0,2,0,532
16,32,64,4,4,16,2,0,4,2,0,0,4,0,0,0,536
0,0,0,0,16,32,4,0,4,16,64,0,8,2,2,4,544
0,0,0,0,16,32,4,0,4,16,64,0,8,2,2,4,544
0,0,0,0,16,32,4,0,4,16,64,0,8,2,2,4,544
0,0,0,0,16,32,4,0,4,16,64,0,8,2,2,4,544
16,32,4,4,4,16,64,0,8,2,2,0,0,2,0,0,544
0,16,32,8,0,4,16,64,0,2,8,4,0,0,0,2,556
0,0,0,8,0,16,32,64,0,4,16,4,2,2,8,2,556
2,0,0,8,0,16,32,64,0,4,16,4,0,4,8,2,560
0,0,0,8,0,2,32,64,0,16,16,4,2,8,8,2,568
2,2,32,8,0,16,16,64,0,8,8,4,0,2,0,2,568
0,4,32,8,0,0,32,64,0,0,16,4,0,0,2,4,624
4,32,8,0,32,64,0,0,16,4,0,0,2,4,0,2,624
4,32,8,2,32,64,0,2,16,8,0,0,2,0,0,0,632
4,0,0,0,32,32,0,0,16,64,2,0,2,8,8,4,636
4,0,0,0,32,32,0,0,16,64,2,0,2,8,8,4,636
4,0,0,0,32,32,0,0,16,64,2,0,2,8,8,4,636
4,32,2,4,32,64,8,0,16,8,0,0,2,2,0,0,636
4,32,0,0,32,64,0,0,16,8,2,2,2,2,8,4,636
4,32,0,0,32,64,0,0,16,8,2,2,2,2,8,4,636
4,32,2,0,32,64,0,0,16,8,4,0,4,8,4,0,644
0,4,32,2,0,0,32,64,0,16,8,4,2,4,8,4,644
2,4,64,2,2,16,16,64,0,4,0,8,0,0,0,0,732
0,0,0,0,0,4,2,2,0,16,64,64,4,4,16,8,736
0,0,0,0,0,0,4,4,0,2,16,128,0,8,16,8,876
2,0,0,0,8,0,0,0,2,16,128,0,8,16,8,0,884
2,32,128,0,8,0,8,2,2,0,0,0,8,0,0,0,916
0,2,32,128,0,0,16,2,0,2,0,2,0,0,0,8,932
0,4,32,128,0,0,16,4,0,0,0,8,0,0,0,2,940
0,4,32,128,0,0,16,4,0,0,0,8,0,0,0,2,940
0,2,0,128,0,0,0,4,0,0,32,8,0,4,16,2,940
2,128,2,0,4,0,0,0,32,8,0,0,4,16,2,0,940
2,0,0,0,4,128,0,0,32,8,0,0,4,16,4,4,944
2,128,4,4,4,8,0,0,32,16,0,2,4,0,0,0,944
2,128,8,0,4,8,0,0,32,16,2,0,4,0,2,0,952
2,128,8,0,4,8,4,0,32,16,2,0,4,0,0,0,956
4,2,128,8,0,4,8,4,0,32,16,2,0,0,0,4,956
0,0,0,8,2,2,128,4,0,4,8,2,4,32,16,4,956
2,2,128,8,4,4,8,4,0,32,16,2,0,0,2,4,956
0,2,128,8,0,2,8,4,2,4,16,2,4,32,2,4,956
2,0,128,8,0,4,8,4,2,4,16,2,4,32,2,4,960
0,2,128,8,0,0,8,4,4,8,16,2,4,32,2,4,972
0,0,128,8,0,2,8,4,2,8,16,2,8,32,2,4,980
2,2,128,8,8,8,8,4,2,32,16,2,0,0,2,4,980
2,0,128,8,2,2,8,4,8,8,16,2,2,32,2,4,980
2,128,8,2,4,8,4,0,16,16,2,0,2,32,2,4,1000
2,128,8,2,4,8,4,0,32,2,0,2,2,32,2,4,1032
2,128,8,2,0,4,8,4,2,0,32,4,2,32,2,4,1036
2,128,8,2,4,8,4,2,2,32,4,0,2,32,2,4,1036
2,128,8,2,4,8,4,2,2,2,32,4,2,32,2,4,1036
2,128,8,2,4,8,4,2,4,32,4,2,2,32,2,4,1040
2,128,8,4,8,8,8,2,2,64,2,4,2,0,0,0,1124
0,2,0,0,2,128,0,4,8,8,16,2,4,64,2,4,1144
0,2,0,2,0,2,128,4,0,16,16,2,4,64,2,4,1160
4,4,128,2,0,16,16,4,2,64,2,2,0,0,0,4,1164
0,8,128,2,0,0,32,4,0,2,64,4,0,0,2,4,1208
8,128,2,0,32,4,0,0,2,64,4,0,2,4,2,0,1208
8,128,2,0,32,4,0,0,2,64,4,0,2,4,2,0,1208
0,8,128,2,0,0,32,4,0,2,64,4,2,2,4,2,1208
2,8,128,2,0,4,32,8,0,0,64,2,0,2,4,0,1220
0,2,128,0,0,8,32,2,0,4,64,8,2,2,4,2,1220
4,0,2,128,0,8,32,2,0,4,64,8,0,4,4,2,1224
2,0,2,128,0,0,32,2,0,8,64,8,4,8,4,2,1232
2,16,2,128,4,0,32,2,0,2,64,8,0,0,4,2,1248
2,16,2,128,4,32,2,0,2,64,8,2,4,2,0,0,1248
2,16,2,128,4,32,2,0,2,64,8,2,4,2,0,0,1248
2,16,2,128,2,4,32,2,2,64,8,2,0,0,4,2,1248
2,0,2,0,0,16,32,128,2,4,8,2,4,64,4,4,1256
4,0,2,0,16,32,128,0,2,4,8,2,4,64,8,0,1268
4,0,0,0,16,32,2,0,2,4,128,2,4,64,16,2,1284
0,0,2,4,0,16,32,2,2,4,128,2,4,64,16,2,1284
