0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0
4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
0,0,0,0,0,0,0,4,0,0,0,0,4,2,0,2,4
0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,0,8
8,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,0,2,0,8,8,2,0,24
0,0,0,0,0,0,0,0,2,0,4,0,16,2,0,0,40
0,0,0,0,0,0,0,0,2,0,2,4,0,0,16,2,40
0,0,0,2,0,0,0,0,0,0,2,4,2,0,16,2,40
2,0,2,2,0,0,16,4,0,0,0,2,2,0,0,0,40
0,0,2,0,0,0,0,2,0,0,2,4,4,0,16,2,44
0,2,0,2,0,0,0,2,0,0,2,4,0,4,16,2,44
0,0,0,0,0,2,0,4,0,2,2,4,0,4,16,2,48
0,0,0,0,0,2,0,0,0,4,2,8,0,4,16,2,60
0,4,0,0,0,0,0,0,0,2,2,8,0,8,16,2,68
0,0,0,4,0,2,0,0,0,0,4,8,0,8,16,2,72
0,2,4,4,0,8,16,8,0,0,0,2,0,0,2,0,72
0,2,4,4,0,8,16,8,2,0,2,2,0,0,0,0,72
0,0,2,8,0,8,16,8,0,0,2,4,2,0,0,0,84
0,0,2,8,0,8,16,8,0,0,2,4,2,0,0,2,84
0,0,2,8,0,8,16,8,0,0,2,4,0,2,0,4,88
0,0,0,0,0,2,2,0,0,8,16,16,0,2,2,8,112
0,0,0,0,0,0,0,4,2,0,8,32,0,0,4,8,152
0,0,0,2,0,0,0,4,0,2,8,32,0,0,4,8,152
2,0,2,0,4,0,0,0,2,8,32,0,4,8,0,0,152
0,0,0,4,0,0,2,4,0,2,8,32,0,0,4,8,156
4,2,0,0,2,4,0,0,2,8,32,0,4,8,0,0,156
0,0,2,0,4,2,0,0,4,4,0,0,4,16,32,0,176
0,0,0,0,0,2,2,0,4,4,2,0,8,16,32,0,184
0,0,2,0,0,0,0,4,0,0,8,2,0,8,16,32,196
0,0,0,0,2,0,2,4,0,0,8,2,0,8,16,32,196
0,0,0,0,0,0,4,4,0,2,8,2,0,8,16,32,200
0,0,0,0,0,0,4,4,0,2,8,2,0,8,16,32,200
0,0,0,0,8,0,0,0,2,8,2,2,8,16,32,0,208
8,8,2,2,2,16,32,0,8,0,0,0,0,2,0,0,208
8,8,2,2,2,16,32,0,8,2,0,0,0,2,0,0,208
8,8,2,2,2,16,32,0,8,4,0,0,0,2,0,0,212
0,0,16,4,0,2,16,32,0,0,8,4,0,2,0,2,232
2,4,32,4,0,0,8,32,0,0,0,4,0,0,0,2,268
0,0,0,4,2,0,0,32,0,0,32,4,2,4,8,2,268
2,0,0,4,0,0,2,32,0,0,32,4,2,4,8,2,268
2,4,0,0,2,32,0,0,32,4,0,2,2,4,8,2,268
0,0,2,4,0,0,2,32,2,32,4,2,2,4,8,2,268
2,4,2,0,2,32,0,0,2,32,4,2,2,4,8,2,268
4,4,2,4,4,64,4,0,0,4,8,0,0,0,0,2,344
8,2,4,0,4,64,4,0,4,8,0,0,2,0,2,0,352
0,0,0,2,8,2,0,0,8,64,8,0,2,8,2,0,368
0,0,0,2,0,2,0,0,16,64,8,0,2,8,2,2,384
0,2,0,2,0,0,0,2,0,16,64,8,0,2,8,4,388
4,0,0,2,2,0,0,0,16,64,8,0,2,8,4,0,392
4,0,0,0,2,2,0,0,16,64,8,0,2,8,4,2,392
4,0,0,0,2,2,0,0,16,64,8,0,2,8,4,2,392
4,0,0,0,2,2,0,0,16,64,8,0,2,8,4,2,392
0,2,0,4,0,0,0,4,0,16,64,8,2,8,4,2,396
2,0,2,4,0,0,0,4,0,16,64,8,2,8,4,2,396
4,4,2,0,4,0,0,0,16,64,8,0,2,8,4,2,400
8,4,2,2,16,64,8,0,2,8,4,0,0,0,2,0,408
0,8,4,4,0,16,64,8,0,2,8,4,2,0,0,2,412
8,8,0,0,16,64,8,0,2,8,4,0,4,0,0,2,424
0,0,0,16,2,16,64,8,0,2,8,4,0,0,4,2,440
0,0,0,16,2,16,64,8,0,2,8,4,0,0,4,2,440
2,16,64,16,0,2,8,8,0,0,4,4,2,0,0,2,440
2,16,64,16,0,0,2,16,0,0,0,8,0,0,2,4,468
2,16,64,16,0,0,2,16,0,0,0,8,0,0,2,4,468
2,16,64,16,0,0,2,16,0,0,0,8,0,0,2,4,468
0,0,0,2,0,0,0,32,0,0,64,8,2,16,4,4,504
0,2,0,2,0,0,0,32,0,0,64,8,0,2,16,8,512
4,0,0,0,0,0,0,2,0,0,64,32,0,4,16,16,532
4,4,64,2,0,0,16,32,0,0,0,16,0,2,0,0,532
4,0,0,0,0,0,0,2,0,4,64,32,4,2,16,16,532
4,2,0,0,2,0,0,0,4,64,32,0,4,2,32,0,564
0,0,4,2,0,2,0,2,0,4,64,32,0,4,2,32,564
0,0,0,0,0,0,4,0,0,2,64,4,2,8,2,64,640
0,0,0,0,0,4,0,4,0,2,64,4,2,8,2,64,640
0,0,0,0,0,0,0,8,2,2,64,4,2,8,2,64,648
0,0,0,0,2,0,0,8,0,2,64,4,4,8,2,64,652
0,0,0,2,0,0,0,8,2,2,64,4,4,8,2,64,652
2,0,0,0,8,0,2,0,4,64,4,0,4,8,2,64,656
0,0,0,2,2,0,2,0,8,64,4,0,8,8,2,64,664
2,2,0,0,4,0,0,0,8,64,4,0,16,2,64,0,684
2,0,0,0,4,2,2,0,8,64,4,0,16,2,64,0,684
2,2,2,0,4,64,4,0,8,2,64,0,16,0,0,2,684
2,2,2,2,4,64,4,0,8,2,64,0,16,2,0,0,684
4,4,0,4,4,64,4,0,8,2,64,0,16,2,0,0,692
8,4,0,2,4,64,4,0,8,2,64,0,16,2,0,0,700
8,4,4,2,4,64,64,0,8,4,0,0,16,2,0,0,704
8,4,4,2,4,64,64,0,8,4,0,0,16,2,0,0,704
0,8,8,2,0,0,4,128,0,0,8,4,0,2,16,2,840
0,2,8,2,0,0,4,128,0,8,8,4,0,2,16,2,840
2,8,2,0,4,128,0,0,16,4,0,0,2,16,2,2,856
2,8,0,0,4,128,0,0,16,4,2,0,2,16,4,2,860
0,0,2,8,0,0,4,128,2,16,4,2,2,16,4,2,860
4,32,2,8,2,0,8,128,0,0,4,4,0,0,0,0,908
4,32,2,8,0,2,8,128,0,0,0,8,0,0,2,0,916
4,32,2,8,2,8,128,2,8,0,0,0,2,0,0,0,916
4,32,2,8,2,8,128,2,0,0,0,8,0,0,4,2,916
4,32,2,8,2,8,128,2,8,0,0,0,4,2,0,2,916
4,32,2,8,2,8,128,2,8,0,0,2,4,4,0,0,920
4,32,2,8,2,8,128,4,8,4,0,0,4,0,2,0,924
4,32,2,8,2,8,128,4,8,4,2,0,4,0,0,2,924
4,32,2,8,2,8,128,4,4,8,4,2,0,0,4,2,924
4,32,2,8,2,8,128,4,4,8,4,2,0,0,4,2,924
4,32,2,8,2,8,128,4,4,8,4,2,0,0,4,2,924
4,32,2,8,2,8,128,4,4,8,4,2,0,0,4,2,924
4,32,2,8,2,8,128,4,4,8,4,2,4,2,0,2,924
0,0,0,2,4,32,2,8,2,16,128,4,8,2,4,4,952
2,0,0,2,4,32,2,8,2,16,128,4,8,2,8,0,960
2,32,2,2,4,16,128,8,2,2,8,4,8,2,0,0,960
2,32,4,2,4,16,128,8,4,8,4,0,8,2,0,0,968
2,32,4,2,4,16,128,8,4,8,4,0,8,2,0,0,968
0,32,2,0,2,16,4,0,8,8,128,2,8,2,4,8,976
0,0,32,2,0,2,16,4,2,16,128,2,8,2,4,8,992
2,2,32,2,8,16,16,4,0,2,128,2,0,2,4,8,992
