0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4
0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,4
0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,12
0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,8,16
2,0,0,0,4,0,0,0,0,0,0,0,8,2,0,0,16
0,0,0,2,0,2,0,4,0,0,0,0,0,0,8,2,16
0,2,8,2,0,0,0,4,0,0,2,2,0,0,0,0,16
0,2,8,2,0,2,2,4,0,0,0,2,0,0,0,0,16
0,4,8,2,0,0,2,4,0,0,0,2,2,0,0,0,20
2,4,8,2,0,2,2,4,0,0,0,2,0,0,0,0,20
2,4,8,2,4,4,0,0,2,0,0,2,0,0,0,0,24
2,8,8,4,4,0,0,0,2,0,0,0,2,0,0,0,36
2,16,4,0,4,0,0,0,2,0,0,0,2,0,4,0,52
2,16,8,0,4,0,0,0,4,0,0,0,0,0,0,4,64
0,0,0,0,0,0,2,0,2,0,0,0,8,16,8,4,72
0,0,0,0,2,0,2,0,2,0,0,0,8,16,8,4,72
4,0,0,0,0,0,0,0,4,0,2,0,8,16,8,4,76
4,0,0,0,2,0,0,0,4,2,0,0,8,16,8,4,76
4,0,0,0,2,0,0,0,4,2,0,0,8,16,8,4,76
4,0,0,0,2,0,0,0,4,2,0,0,8,16,8,4,76
4,2,8,4,2,16,0,0,4,0,0,0,8,0,0,2,76
4,2,8,4,0,0,2,16,0,0,2,4,0,0,8,2,76
4,2,8,4,0,0,2,16,0,0,2,4,0,0,8,2,76
4,2,8,4,2,0,4,16,0,0,8,4,0,0,0,2,80
4,2,8,4,2,0,4,16,0,0,8,4,0,0,0,2,80
0,0,0,4,0,0,8,16,4,2,4,4,2,2,8,2,80
4,0,0,0,8,16,0,4,4,2,8,0,4,8,2,0,92
2,0,0,0,4,16,0,0,8,2,8,0,8,8,2,4,100
0,0,0,2,0,2,4,16,0,8,2,8,0,16,2,4,116
0,0,2,2,0,2,0,16,0,8,4,8,0,16,4,4,120
0,2,0,4,0,0,2,16,0,8,4,8,0,0,16,8,132
2,4,0,0,2,16,0,0,8,4,8,0,16,8,2,0,132
0,4,0,0,4,16,0,2,8,4,8,0,16,8,2,0,136
4,0,0,2,4,16,2,0,8,4,8,0,16,8,2,0,136
0,0,4,2,2,4,16,2,0,8,4,8,0,16,8,2,136
0,0,4,2,0,4,16,4,0,8,4,8,2,16,8,2,140
4,2,0,0,4,16,4,2,8,4,8,0,2,16,8,2,140
4,2,0,0,4,16,4,2,8,4,8,0,2,16,8,2,140
8,2,4,4,8,16,16,0,2,4,0,0,2,16,0,0,168
8,2,8,0,8,32,0,2,2,4,0,0,2,16,0,0,208
16,2,8,2,4,32,0,0,0,4,0,0,0,16,2,0,228
16,2,8,2,0,2,4,32,0,0,0,4,0,0,16,2,228
2,0,0,2,0,0,8,32,0,0,4,4,16,4,16,2,232
0,0,0,4,2,0,8,32,0,0,0,8,16,4,16,2,244
4,0,0,0,2,8,32,2,8,0,0,0,16,4,16,2,244
0,0,0,4,2,8,32,2,0,0,2,8,16,4,16,2,244
2,8,32,4,16,4,2,2,0,0,16,8,2,0,0,2,244
2,8,32,4,0,16,4,4,0,0,16,8,2,0,0,4,252
0,0,2,0,0,0,32,8,0,8,4,8,4,16,16,4,264
0,2,0,2,0,0,32,8,0,8,4,8,0,4,32,4,296
0,0,2,4,0,0,32,8,0,8,4,8,0,4,32,4,300
0,0,2,0,0,0,32,4,2,8,4,16,0,4,32,4,316
0,2,2,0,0,0,32,4,0,8,4,16,2,4,32,4,316
2,2,2,4,0,8,32,16,0,4,4,4,0,2,32,0,316
0,2,4,4,0,8,32,16,0,0,4,8,2,0,2,32,328
0,2,2,8,0,8,32,16,0,0,4,8,0,0,4,32,340
0,2,2,8,0,8,32,16,0,2,8,8,0,0,0,32,348
0,2,2,8,0,8,32,16,0,2,8,8,0,0,0,32,348
0,0,4,8,0,8,32,16,4,0,2,16,0,0,0,32,368
0,0,2,0,0,0,4,8,0,0,32,32,4,8,2,32,400
2,0,0,0,4,8,2,0,64,0,0,0,4,8,2,32,464
2,0,0,0,4,0,2,0,64,0,0,0,4,16,4,32,484
0,0,0,2,0,0,4,2,0,0,2,64,4,16,4,32,484
0,0,0,0,2,0,4,4,0,0,2,64,4,16,4,32,488
0,0,0,0,0,0,2,8,0,2,2,64,4,16,4,32,496
0,2,0,0,0,0,0,8,0,2,4,64,4,16,4,32,500
0,2,0,2,0,0,0,8,0,2,4,64,4,16,4,32,500
4,0,0,0,8,2,0,0,2,4,64,0,4,16,4,32,504
4,0,0,0,8,2,0,0,2,4,64,0,4,16,4,32,504
4,2,64,32,8,4,4,0,2,16,0,0,4,0,0,2,504
4,2,64,32,4,0,8,8,0,0,2,16,0,0,4,2,512
8,2,64,32,0,0,8,8,4,0,2,16,0,0,4,2,520
8,2,64,32,0,2,0,16,0,4,2,16,0,0,4,2,536
8,4,64,32,0,4,2,32,0,0,4,2,2,0,0,0,572
0,0,0,0,0,0,64,0,8,2,2,64,2,8,4,2,644
0,0,0,0,0,0,64,0,8,2,2,64,2,8,4,2,644
0,4,0,0,0,0,0,64,0,8,4,64,2,8,4,2,648
0,0,2,4,0,0,0,64,0,8,4,64,2,8,4,2,648
0,0,2,0,0,0,0,4,0,0,2,128,2,16,8,2,800
0,0,0,2,0,2,0,4,0,0,2,128,2,16,8,2,800
2,0,0,2,0,0,2,4,0,0,2,128,2,16,8,2,800
4,16,4,2,0,0,8,4,0,0,0,128,0,2,0,2,808
4,16,4,2,8,4,0,2,128,0,0,0,4,0,0,0,812
4,16,4,2,2,8,4,2,0,0,0,128,0,0,0,4,812
0,2,0,0,0,0,0,4,4,16,0,128,2,8,8,4,824
0,0,0,0,0,2,2,4,4,16,0,128,2,8,8,4,824
4,2,2,4,2,16,8,128,0,8,0,4,2,0,0,0,824
4,2,2,4,4,16,8,128,0,8,0,4,0,0,0,2,828
0,4,4,4,4,16,8,128,0,0,8,4,0,0,2,2,832
0,0,0,4,0,2,4,128,0,4,16,4,4,16,2,2,848
4,2,4,4,2,4,16,128,0,16,2,4,0,0,0,2,848
0,4,2,8,2,4,16,128,0,16,2,4,0,2,0,2,856
0,0,0,8,0,8,2,128,2,16,16,4,2,2,2,2,864
8,0,0,0,8,2,128,0,2,32,4,0,4,4,2,0,904
0,0,0,0,16,2,128,0,2,32,4,0,4,4,2,2,920
16,2,128,2,2,32,4,0,4,4,2,2,0,0,0,0,920
0,0,4,0,16,2,128,0,2,32,4,0,4,4,2,4,924
16,2,4,4,2,32,128,0,4,4,4,0,0,2,2,0,924
16,2,8,0,2,32,128,0,8,4,2,0,4,0,0,0,944
16,2,8,0,2,32,128,0,8,4,2,0,4,0,0,0,944
16,0,0,0,2,2,8,0,8,32,128,0,4,4,2,2,944
16,0,2,0,4,8,0,0,8,32,128,0,8,4,0,0,960
0,2,0,0,16,8,0,0,4,32,2,0,16,4,128,0,976
0,2,0,0,16,8,0,0,4,32,2,0,16,4,128,0,976
2,0,0,0,16,8,0,0,4,32,2,2,16,4,128,0,976
2,0,0,0,16,8,2,0,4,32,2,0,16,4,128,2,976
2,8,4,2,16,32,128,0,4,4,0,0,16,2,0,0,980
2,8,4,2,16,32,128,0,4,4,0,0,16,2,0,0,980
2,8,4,2,16,32,128,0,8,0,0,0,16,2,2,0,988
2,0,2,0,16,8,4,0,8,32,128,0,16,2,2,2,988
4,0,0,0,16,8,4,0,8,32,128,2,16,4,2,0,996
4,0,0,0,16,8,4,0,8,32,128,2,16,4,2,0,996
0,0,0,4,0,16,8,4,8,32,128,2,2,16,4,2,996
0,0,0,4,0,16,8,4,8,32,128,2,2,16,4,2,996
0,0,0,4,0,16,8,4,8,32,128,2,2,16,4,2,996
0,0,0,4,0,16,8,4,8,32,128,2,2,16,4,2,996
0,0,0,4,0,16,8,4,8,32,128,2,2,16,4,2,996
2,0,0,0,0,16,8,0,8,32,128,8,2,16,4,4,1008
2,16,8,8,8,32,128,4,2,16,4,0,2,0,0,0,1008
2,16,16,0,8,32,128,4,2,16,4,0,2,0,2,0,1024
2,16,16,4,8,32,128,0,4,16,4,0,0,2,2,0,1028
2,16,16,4,8,32,128,0,4,16,4,0,0,2,2,0,1028
0,2,32,4,0,8,32,128,0,4,16,4,2,0,0,4,1064
2,2,32,4,0,8,32,128,0,4,16,4,0,0,2,4,1064
2,2,64,4,0,8,16,128,2,4,2,8,0,0,0,0,1136
4,64,4,0,8,16,128,0,2,4,2,8,0,2,0,0,1140
0,64,0,2,4,16,4,0,8,4,128,0,2,2,2,8,1140
0,0,64,2,2,4,16,4,0,8,4,128,0,2,4,8,1144
0,2,0,2,0,4,64,4,0,8,16,128,2,2,8,8,1152
0,2,0,2,0,4,64,4,0,8,16,128,2,2,8,8,1152
0,2,0,2,0,4,64,4,0,8,16,128,2,2,8,8,1152
4,0,0,0,4,64,4,0,8,16,128,0,4,16,2,0,1176
0,0,0,0,8,0,4,0,8,64,128,0,4,32,2,2,1216
16,64,4,2,4,32,128,2,0,0,2,0,0,0,0,0,1232
16,64,4,2,4,32,128,2,2,0,0,0,0,0,2,0,1232
0,0,0,0,16,2,4,0,4,64,128,0,2,32,2,4,1236
0,0,0,0,16,2,4,0,4,64,128,0,2,32,2,4,1236
0,0,0,0,16,2,4,0,4,64,128,0,2,32,2,4,1236
16,2,4,4,4,64,128,2,2,32,2,0,0,0,0,0,1236
16,2,8,0,4,64,128,2,2,32,2,0,0,0,2,0,1244
16,2,8,0,4,64,128,2,2,32,2,2,2,0,0,0,1244
0,16,2,8,4,64,128,2,0,2,32,4,0,2,0,2,1248
0,2,0,8,0,16,2,2,0,64,128,4,4,4,32,2,1252
4,2,2,8,0,16,128,2,0,64,32,4,2,4,0,2,1252
0,4,4,8,0,16,128,2,2,64,32,4,0,2,4,2,1256
8,8,0,2,16,128,2,0,2,64,32,4,2,4,2,0,1264
16,2,0,0,16,128,2,2,2,64,32,4,2,4,2,0,1280
32,2,2,2,4,128,32,4,0,64,2,0,4,4,0,0,1316
0,32,2,4,4,128,32,4,2,0,64,2,0,0,0,8,1328
0,0,0,0,2,0,2,8,4,32,32,2,2,128,64,8,1336
0,2,0,0,0,0,4,8,0,4,64,2,2,128,64,8,1404
0,0,0,0,0,2,4,8,0,4,4,2,2,128,128,8,1532
0,2,0,0,0,2,0,8,0,4,8,2,2,128,128,8,1540
0,0,0,2,0,4,0,8,0,4,8,2,2,128,128,8,1544
2,8,8,2,2,128,128,8,0,0,0,2,0,0,0,8,1552
0,0,0,2,0,2,0,8,0,8,8,2,4,128,128,8,1556
0,0,0,2,0,0,2,8,4,0,16,2,0,4,256,8,1828
2,0,2,0,2,8,0,0,4,16,2,0,4,256,8,0,1828
0,0,0,0,0,8,0,0,4,16,4,0,8,256,8,2,1844
4,8,4,2,8,16,8,0,0,256,2,0,0,0,0,0,1844
4,8,4,2,0,8,16,8,0,2,256,2,0,0,0,0,1844
0,0,2,0,0,0,4,2,0,16,16,8,4,2,256,2,1860
0,0,2,0,0,0,4,2,0,16,16,8,4,2,256,2,1860
4,16,2,2,0,2,4,8,0,2,16,2,0,0,256,0,1860
4,16,4,0,2,4,8,2,2,16,2,0,256,0,0,0,1864
0,4,16,4,2,4,8,2,0,2,16,2,0,2,0,256,1864
2,8,16,4,0,4,8,4,0,0,16,256,0,0,2,0,1880
2,8,16,8,0,4,8,256,0,4,16,0,0,0,2,0,1888
2,8,16,8,2,8,8,256,0,0,16,0,0,0,2,0,1896
4,16,16,8,0,0,8,256,0,0,16,2,0,0,2,0,1916
0,2,16,0,0,0,8,8,0,0,16,256,4,16,2,2,1916
0,0,16,0,4,0,8,8,0,2,16,256,4,16,2,2,1916
0,2,0,16,0,0,4,16,0,2,16,256,0,4,16,4,1936
0,4,0,0,0,0,0,32,0,4,4,256,0,4,32,4,2004
0,8,4,32,0,4,32,256,0,2,0,4,0,0,0,0,2012
0,8,4,32,0,4,32,256,2,0,2,4,0,0,0,0,2012
2,8,4,32,0,4,32,256,0,0,4,4,0,0,0,0,2016
2,8,4,32,0,4,32,256,0,0,0,8,2,0,0,0,2024
2,0,0,0,0,0,0,32,0,8,4,256,4,4,32,8,2028
0,0,0,2,0,0,0,32,2,8,4,256,0,8,32,8,2036
0,0,0,2,0,0,0,32,2,8,4,256,0,8,32,8,2036
2,16,4,2,0,0,32,32,0,0,0,256,0,0,2,8,2052
2,16,4,2,0,0,0,64,0,0,2,256,0,0,2,8,2116
0,0,0,2,0,0,0,64,2,0,4,256,2,16,4,8,2120
0,0,0,2,2,0,0,64,0,2,4,256,2,16,4,8,2120
4,2,8,2,2,16,0,64,0,0,0,256,0,0,0,8,2132
4,2,8,2,0,2,16,64,0,0,2,256,0,0,0,8,2132
4,4,8,2,0,0,16,64,0,0,2,256,0,0,2,8,2136
4,4,8,2,0,0,16,64,0,0,4,256,4,0,0,8,2140
8,8,2,0,16,64,0,0,4,256,0,0,4,8,0,2,2148
0,8,0,2,8,64,0,0,16,256,0,0,8,8,2,2,2156
8,2,0,0,8,64,0,0,16,256,0,0,16,4,0,2,2176
0,0,8,2,0,2,8,64,0,0,16,256,0,16,4,2,2176
2,0,0,2,0,0,16,64,0,2,16,256,0,16,4,2,2192
0,2,0,4,0,0,16,64,0,2,16,256,0,16,4,2,2196
2,0,0,4,0,0,0,64,0,4,32,256,0,16,4,2,2232
2,4,0,0,64,0,2,0,4,32,256,0,16,4,2,0,2232
2,4,2,0,64,32,256,0,4,4,2,0,16,2,0,0,2232
2,4,2,0,64,32,256,0,8,2,0,2,16,2,0,0,2240
2,0,0,0,64,4,0,2,8,32,2,0,16,4,256,2,2244
