0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0
4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,2,0,4,2,2,0,4
0,0,2,0,0,0,0,0,0,0,0,2,0,0,4,4,8
0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,8,16
0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,8,16
0,0,0,0,0,2,0,2,0,0,0,4,2,0,0,8,20
0,0,0,0,0,0,0,4,0,0,2,4,0,0,2,8,24
0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,8,36
2,0,4,16,2,0,0,0,0,0,0,0,0,0,0,0,52
0,2,4,16,2,0,0,2,0,0,0,0,0,0,0,0,52
0,0,0,0,0,0,0,0,0,2,0,16,2,2,4,2,52
2,4,4,16,0,0,0,2,0,0,0,0,0,0,0,2,56
2,4,4,16,0,0,0,4,0,0,0,0,2,0,0,0,60
2,8,16,0,4,0,4,0,0,0,0,0,2,0,0,0,68
2,8,16,0,4,0,4,2,2,0,0,0,0,0,0,0,68
2,8,16,2,4,0,4,2,2,0,0,0,0,0,0,0,68
2,8,16,2,0,0,8,2,0,0,0,2,0,0,2,0,76
2,8,16,2,8,2,0,0,2,0,0,0,2,4,0,0,76
2,8,16,2,2,0,8,2,0,0,0,2,0,0,2,4,76
2,8,16,2,0,2,8,2,0,2,0,2,0,0,2,4,76
2,8,16,2,4,2,8,2,0,0,0,4,0,0,2,4,80
2,8,16,2,4,2,8,2,4,0,0,2,2,4,0,0,80
2,8,16,4,8,2,8,2,2,4,0,0,2,0,0,0,92
0,0,0,0,2,8,0,2,8,2,16,4,4,4,8,2,96
2,0,0,0,2,8,2,0,8,2,16,4,8,8,2,0,104
0,2,0,2,0,2,8,2,8,2,16,4,0,0,16,2,120
0,0,0,2,0,0,0,4,0,2,8,4,8,4,32,2,160
8,2,8,2,0,4,32,8,0,0,0,2,0,0,2,0,168
0,0,0,0,0,2,8,2,0,2,32,8,8,4,2,2,168
0,0,0,2,0,2,8,2,0,2,32,8,0,8,4,4,172
2,2,0,0,2,8,2,0,2,32,8,0,8,8,0,0,180
0,4,0,4,0,2,8,2,0,2,32,8,0,0,0,16,200
0,0,0,4,0,0,2,2,0,4,8,8,0,4,32,16,204
0,8,2,4,0,2,8,2,0,0,32,8,0,0,0,16,212
0,0,0,4,2,0,2,2,0,8,8,8,0,2,32,16,212
4,0,0,2,4,2,0,0,16,8,0,0,2,32,16,0,232
0,0,0,2,8,2,0,0,16,8,0,0,2,32,16,2,240
2,2,0,0,8,2,0,0,16,8,0,0,2,32,16,2,240
2,0,0,0,8,4,2,0,16,8,0,0,2,32,16,2,244
2,2,0,0,8,4,0,0,16,8,2,0,2,32,16,2,244
2,2,0,0,8,4,0,0,16,8,2,0,2,32,16,2,244
4,0,0,0,8,4,0,0,16,8,2,2,2,32,16,2,248
4,4,2,4,8,8,16,0,16,32,0,0,2,2,0,0,252
0,8,2,4,0,2,16,16,0,0,16,32,0,0,0,4,280
0,8,2,4,0,2,2,32,0,0,16,32,0,0,0,4,312
0,8,4,4,0,2,16,64,0,2,0,4,0,0,0,0,380
0,0,8,8,0,2,16,64,0,0,2,4,0,0,2,0,388
2,0,0,0,0,0,8,8,0,0,16,64,0,2,4,4,392
2,2,8,8,0,0,16,64,0,0,4,4,0,0,2,0,392
0,2,4,16,0,0,16,64,0,0,0,8,0,0,0,2,420
0,2,4,16,0,0,16,64,0,0,0,8,0,0,0,2,420
0,2,4,16,0,0,16,64,0,0,0,8,0,0,0,2,420
2,4,16,0,16,64,0,0,8,0,0,0,2,0,2,0,420
2,4,16,0,16,64,2,4,8,0,0,0,2,0,0,0,420
2,0,2,0,16,0,0,0,8,4,16,0,2,64,2,4,420
0,2,0,4,0,0,0,16,0,8,4,16,2,64,2,4,424
0,0,2,4,0,2,0,16,0,8,4,16,2,64,2,4,424
0,0,2,4,0,2,2,16,0,8,4,16,2,64,2,4,424
0,2,0,0,0,2,4,4,0,8,4,32,2,64,2,4,460
2,0,2,0,2,8,0,0,8,4,32,0,2,64,2,4,468
0,0,0,4,0,0,2,8,2,8,4,32,2,64,2,4,472
4,0,0,0,2,8,2,0,2,8,4,32,2,64,2,4,472
0,0,2,4,0,2,8,2,2,8,4,32,2,64,2,4,472
0,0,2,4,0,2,8,2,2,8,4,32,2,64,2,4,472
4,2,2,4,2,8,8,2,0,64,4,32,0,0,2,4,476
4,4,4,2,2,16,2,0,64,4,32,0,2,4,0,0,496
0,4,8,2,2,2,16,2,0,64,4,32,0,0,2,4,504
0,0,8,0,2,4,16,4,0,2,4,32,2,64,2,4,508
4,4,8,4,0,2,16,32,0,64,4,4,0,0,2,2,512
0,8,8,4,0,2,16,32,0,0,64,8,0,2,0,4,532
0,8,8,4,0,4,16,32,0,0,64,8,0,2,0,4,536
0,0,16,4,0,4,16,32,0,2,64,8,0,0,2,4,552
0,0,0,4,2,0,32,32,0,4,64,8,0,2,2,4,584
2,0,0,4,0,0,32,32,0,4,64,8,2,2,2,4,584
