0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0
0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4,4
2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,4,4
0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,4,8
0,0,0,4,0,0,0,2,0,2,0,2,0,0,0,4,8
0,0,0,0,0,0,0,4,0,2,0,4,0,2,0,4,12
2,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,24
2,0,0,0,0,0,0,0,4,0,2,0,4,8,0,0,24
2,8,2,0,8,0,0,0,0,0,0,0,2,0,0,0,32
0,0,0,0,2,0,0,0,8,0,0,0,2,8,2,2,32
0,0,0,0,2,0,4,0,8,0,0,0,2,8,4,0,36
0,0,0,0,2,4,0,0,8,2,0,0,2,8,4,0,36
0,0,0,0,2,4,0,0,8,2,0,0,2,8,4,0,36
0,0,0,2,0,0,2,4,0,0,8,2,0,2,8,4,36
0,2,2,2,0,0,16,4,0,0,2,2,0,0,0,4,52
0,0,0,2,0,2,2,4,0,0,16,2,0,2,2,4,52
2,0,0,0,4,4,0,2,16,2,0,0,4,4,0,0,60
2,0,2,0,4,4,0,0,16,2,0,0,4,4,0,2,60
2,4,2,2,4,2,0,0,16,4,0,0,4,0,0,2,60
2,0,0,2,4,4,0,0,16,2,0,0,4,4,2,4,64
4,0,0,0,8,0,0,2,16,2,0,0,8,2,4,0,84
4,0,0,0,8,0,0,0,16,0,2,0,8,4,4,2,88
4,0,2,0,8,0,0,0,16,2,0,0,8,8,2,0,96
0,0,4,2,0,0,2,8,0,0,16,2,0,0,16,2,112
0,0,4,2,0,0,2,8,0,0,16,2,0,0,16,2,112
0,0,0,0,2,0,4,2,0,0,2,8,0,0,32,4,148
0,0,0,0,2,0,4,2,0,0,2,8,2,0,32,4,148
0,0,0,0,0,0,4,2,0,2,2,8,4,0,32,4,152
4,2,4,2,0,0,2,8,0,0,32,4,0,0,0,2,152
4,2,4,2,0,0,2,8,0,0,32,4,0,0,0,2,152
0,0,0,2,0,2,4,8,0,0,2,4,4,2,32,2,152
