0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,4
0,2,0,4,0,0,0,2,0,0,0,0,4,0,0,0,4
4,2,0,4,0,0,0,2,0,0,0,0,2,0,0,0,4
0,0,0,0,2,0,0,0,4,0,0,4,2,2,0,2,4
0,0,0,0,2,0,0,0,4,0,0,4,2,2,0,2,4
0,0,0,0,2,0,2,0,8,0,0,0,4,2,0,0,16
0,0,2,0,2,0,0,0,8,0,0,0,4,2,2,0,16
2,2,4,2,8,0,0,0,4,0,0,0,0,0,0,0,20
2,2,4,2,8,0,0,0,4,0,0,0,0,0,0,0,20
0,4,4,2,0,0,0,8,0,0,0,4,2,0,0,0,24
2,4,4,2,0,0,0,8,2,0,0,4,0,0,0,0,24
0,2,8,2,0,0,0,8,0,2,2,4,0,0,0,0,32
0,2,8,2,0,0,0,8,0,0,4,4,0,0,2,0,36
2,8,2,0,8,0,0,0,8,0,0,0,2,0,2,0,44
0,0,0,0,2,0,0,2,16,0,0,0,2,8,4,0,64
2,8,4,2,16,0,0,2,2,0,0,0,0,0,0,0,64
2,8,4,2,2,0,16,2,0,0,0,2,0,0,0,0,64
2,8,4,2,2,16,2,2,2,0,0,0,0,0,0,0,64
4,8,4,4,2,16,2,0,0,2,0,0,0,0,0,0,72
4,8,4,4,2,16,2,0,0,2,0,0,0,0,0,0,72
0,4,8,8,0,2,16,2,0,0,0,2,0,0,2,0,80
0,0,0,0,2,0,8,0,0,4,16,8,0,2,2,4,84
2,4,8,8,2,2,16,4,0,0,2,0,0,0,0,0,84
2,4,16,2,4,16,4,0,2,0,0,0,0,0,0,0,104
0,0,0,0,2,0,2,0,4,4,16,0,2,16,4,2,104
0,0,0,0,0,0,0,4,2,0,8,16,2,16,4,2,116
0,2,0,0,0,0,0,4,0,0,8,16,4,16,4,2,120
0,2,0,2,0,0,0,4,0,0,8,16,4,16,4,2,120
4,2,8,2,2,16,4,4,0,0,0,16,0,0,0,2,120
4,2,8,2,2,16,4,4,0,0,0,16,0,0,0,2,120
0,0,2,2,0,0,0,4,4,2,8,16,2,16,4,2,120
0,0,0,4,0,2,0,4,4,2,8,16,2,16,4,2,124
4,4,8,8,2,16,4,16,0,2,0,2,0,0,0,0,136
8,16,0,0,2,16,4,16,4,0,0,0,0,0,0,2,164
8,16,0,2,2,16,4,16,4,0,0,0,2,0,0,0,164
8,32,4,2,2,0,0,16,4,0,0,0,2,2,0,0,196
8,32,4,2,2,16,0,0,4,0,0,0,4,2,0,0,200
8,32,4,2,2,16,0,4,8,2,0,0,0,0,0,0,208
8,32,4,2,2,16,0,4,8,2,0,0,0,0,0,0,208
8,32,4,2,2,16,4,0,8,2,0,0,0,0,2,0,208
8,32,8,2,2,16,2,0,8,2,0,0,0,0,0,4,216
8,32,8,2,0,2,16,2,2,0,8,2,0,0,0,4,216
8,32,8,2,2,16,2,0,2,8,2,0,4,0,2,0,216
0,0,0,0,8,32,8,2,4,16,2,0,4,8,4,2,224
8,32,8,4,8,16,2,0,0,8,4,2,0,0,0,0,236
16,32,8,4,0,16,2,2,0,8,4,0,2,0,0,0,252
16,32,8,4,16,4,2,0,8,4,0,0,2,0,0,0,256
0,0,0,0,32,0,0,0,8,32,8,2,2,8,2,4,296
32,32,8,2,8,8,2,4,2,0,0,0,0,0,0,2,296
64,8,2,0,16,2,4,0,2,0,0,2,2,0,0,0,376
0,0,0,0,64,0,0,0,16,8,2,4,4,2,4,2,380
64,8,2,4,16,2,4,2,4,0,0,0,0,2,0,0,380
0,0,0,0,64,0,0,2,16,8,2,4,4,4,4,2,384
0,0,0,4,0,0,64,2,16,8,2,4,0,4,8,2,392
16,8,64,4,0,4,2,2,0,2,8,4,0,0,0,2,392
16,8,64,4,4,4,0,2,2,8,4,0,2,0,0,0,396
16,8,64,4,4,4,4,2,4,8,0,2,0,0,0,0,400
0,0,0,0,2,8,0,0,16,4,64,4,8,8,4,4,412
0,0,0,0,2,8,0,2,16,4,64,4,16,8,0,0,436
0,0,2,0,0,8,0,0,2,4,0,2,32,8,64,4,468
2,8,2,2,32,4,64,4,0,8,0,0,0,0,0,2,468
0,0,0,0,2,8,0,2,2,4,2,4,32,8,64,2,468
2,0,0,0,0,8,0,2,4,4,2,4,32,8,64,2,472
2,0,0,0,8,2,2,0,8,2,4,0,32,8,64,2,480
2,0,0,0,8,4,0,0,8,2,4,4,32,8,64,2,484
0,0,0,0,2,4,0,2,16,2,4,4,32,8,64,2,500
2,0,0,0,0,2,4,2,0,16,2,8,32,8,64,2,508
0,0,0,2,2,2,4,2,0,16,2,8,32,8,64,2,508
0,0,0,0,2,2,4,4,2,16,2,8,32,8,64,2,512
0,0,0,0,2,0,4,8,2,16,2,8,32,8,64,2,524
4,16,4,16,32,8,2,2,2,0,64,0,0,0,0,0,544
4,16,4,16,0,32,8,4,0,0,2,64,0,0,2,0,548
4,16,4,16,32,8,4,0,2,64,0,0,2,2,0,0,548
4,16,4,16,32,8,4,0,2,64,0,0,4,0,2,0,552
4,0,0,2,32,16,0,0,2,8,8,0,4,64,2,16,560
4,0,0,0,32,16,2,0,2,8,8,2,4,64,2,16,560
2,0,0,4,0,32,16,2,0,2,16,2,4,64,2,16,576
2,4,0,0,32,16,2,2,2,16,2,0,4,64,2,16,576
2,4,0,0,32,16,4,2,2,16,2,0,4,64,2,16,580
2,4,4,2,32,32,4,16,2,64,0,0,4,0,0,2,616
2,0,2,0,32,4,0,2,2,32,0,16,4,64,8,2,624
2,0,2,0,32,4,0,2,2,32,2,16,4,64,8,2,624
2,2,0,0,32,4,0,2,2,32,4,16,4,64,8,2,628
4,0,0,0,32,4,2,2,2,32,4,16,4,64,8,2,632
0,2,0,4,0,32,4,4,2,32,4,16,4,64,8,2,636
2,2,8,8,4,64,8,16,0,64,2,2,0,0,0,0,716
0,0,4,16,4,64,8,16,0,0,64,4,2,0,0,0,740
4,64,4,32,2,0,8,4,0,0,64,0,2,0,0,0,772
4,64,4,32,0,2,8,4,0,2,0,64,0,0,0,2,772
2,0,0,32,0,0,0,4,0,64,4,64,4,4,8,2,776
0,0,2,32,0,0,0,4,2,64,4,64,4,4,8,2,776
2,64,2,32,4,4,4,4,2,0,8,64,0,0,0,2,776
2,0,0,32,2,0,2,4,4,64,4,64,2,4,8,2,776
0,2,2,32,0,0,4,4,4,64,4,64,2,4,8,2,780
4,32,0,2,8,0,0,0,4,64,4,64,2,4,8,2,792
4,32,2,0,8,2,0,0,4,64,4,64,2,4,8,2,792
4,32,2,0,8,2,0,0,4,64,4,64,2,4,8,2,792
4,32,2,0,8,2,0,0,4,64,4,64,2,4,8,2,792
0,4,32,2,0,2,8,2,4,64,4,64,2,4,8,2,792
4,32,2,0,2,8,2,2,4,64,4,64,2,4,8,2,792
4,32,2,0,2,8,4,2,4,64,4,64,2,4,8,2,796
4,32,2,0,2,8,2,2,4,64,8,64,2,4,8,2,804
4,32,2,0,2,8,4,2,4,64,8,64,2,4,8,2,808
2,4,32,2,2,8,4,2,4,64,8,64,2,4,8,2,808
4,4,32,4,4,8,4,64,2,64,16,2,0,4,0,2,832
8,4,32,4,2,8,4,64,0,64,16,4,0,4,0,2,844
8,4,32,4,2,8,4,64,64,16,4,0,4,2,2,0,844
8,4,32,4,2,8,8,64,64,16,2,0,4,2,4,0,852
8,4,32,4,0,2,16,64,2,64,16,2,0,4,2,4,868
2,4,0,4,0,2,32,64,8,64,32,2,2,4,2,4,900
0,0,2,8,2,2,32,64,8,64,32,2,2,4,2,4,908
0,0,2,8,2,2,2,64,8,64,64,2,2,4,2,4,972
2,2,4,8,8,64,64,64,2,4,2,2,2,0,0,4,976
0,4,4,8,2,8,64,128,0,2,4,4,0,0,2,4,1112
0,0,8,8,2,8,64,128,0,2,2,8,0,0,2,4,1128
16,0,2,0,2,8,64,128,4,8,0,0,2,4,0,0,1148
16,16,2,128,2,4,64,0,4,0,2,0,2,0,0,0,1164
0,32,2,128,0,2,4,64,0,0,4,2,2,0,0,2,1196
0,32,2,128,0,2,4,64,2,0,4,2,0,0,0,4,1200
2,32,2,128,0,2,8,64,0,0,0,2,0,0,2,4,1208
2,32,2,128,0,2,8,64,0,0,2,2,0,2,0,4,1208
2,32,2,128,0,2,8,64,0,2,0,4,0,0,2,4,1212
2,32,2,128,0,2,8,64,0,0,2,4,0,2,2,4,1212
0,4,0,0,0,0,2,128,0,32,8,64,2,4,4,8,1228
0,0,0,4,2,0,2,128,0,32,8,64,0,2,8,8,1236
2,0,0,4,0,0,4,128,0,32,8,64,0,0,2,16,1256
2,4,0,0,4,128,0,0,32,8,64,2,2,16,0,0,1256
0,2,2,4,0,0,4,128,32,8,64,2,0,0,2,16,1256
0,0,4,4,2,0,4,128,32,8,64,2,0,0,2,16,1260
8,0,0,0,2,4,128,0,32,8,64,2,2,16,4,0,1268
0,0,0,8,0,2,4,128,32,8,64,2,2,2,16,4,1268
32,2,4,8,2,8,64,128,0,2,16,2,0,2,0,4,1268
32,2,4,8,2,8,64,128,2,16,2,2,2,4,0,0,1268
0,2,0,2,32,8,4,8,2,16,64,128,4,4,2,2,1272
4,2,0,0,32,8,4,8,2,16,64,128,8,4,0,0,1288
0,0,4,2,32,8,4,8,2,16,64,128,0,2,8,4,1288
4,2,0,2,32,8,4,8,2,16,64,128,2,8,4,0,1288
0,2,4,4,32,8,4,8,2,16,64,128,0,2,8,4,1292
2,8,2,0,32,8,4,8,2,16,64,128,2,8,4,0,1300
0,0,2,2,2,16,4,0,32,16,64,8,4,8,4,128,1320
0,0,2,2,2,0,4,2,32,32,64,8,4,8,4,128,1352
0,2,0,4,0,2,4,2,0,64,64,8,4,8,4,128,1420
0,2,2,4,0,2,4,2,0,0,128,8,4,8,4,128,1548
0,0,2,4,2,0,4,2,0,4,128,8,4,8,4,128,1552
