0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,4
4,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,8
0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,4,12
4,2,0,4,0,4,0,0,2,0,0,0,0,0,0,0,12
4,2,0,4,2,4,0,0,2,0,0,0,0,0,0,0,12
4,2,0,4,4,4,2,0,0,0,0,0,0,0,0,0,16
0,4,2,4,0,0,8,2,0,0,0,4,0,0,0,0,24
0,0,2,0,0,0,0,4,0,0,2,2,0,4,8,4,24
2,0,0,2,0,0,0,4,0,0,0,4,0,4,8,4,28
2,4,8,2,0,0,0,8,0,0,2,4,0,0,0,0,36
2,4,8,2,0,0,0,8,0,0,2,4,0,0,0,0,36
2,0,0,0,0,0,0,2,0,0,8,8,2,4,2,4,36
0,2,0,0,0,0,0,2,0,0,8,8,4,4,2,4,40
0,0,0,0,0,2,0,2,0,2,8,8,4,4,2,4,40
0,0,0,0,0,0,2,2,0,4,8,8,4,4,2,4,44
0,0,0,0,0,0,2,2,2,0,8,8,4,8,2,4,52
0,0,0,0,0,0,2,2,2,0,8,8,4,8,2,4,52
0,0,0,0,0,0,2,2,2,0,8,8,4,8,2,4,52
2,8,2,2,4,0,8,8,0,0,2,4,2,0,0,0,52
2,8,2,2,4,0,8,8,2,0,2,4,0,2,0,0,52
2,8,2,2,4,2,8,8,2,0,2,4,4,0,0,0,52
2,0,0,0,4,2,2,2,2,8,8,8,4,2,2,4,52
2,0,0,0,4,2,2,2,2,8,8,8,4,2,2,4,52
2,2,2,2,4,8,8,8,2,2,2,4,4,4,0,0,52
2,2,2,0,4,8,2,2,2,2,8,8,4,4,2,4,52
2,2,4,2,4,8,8,8,2,2,2,4,4,4,2,0,56
2,2,2,0,4,8,4,2,2,2,8,8,4,4,4,4,60
0,0,2,4,4,8,4,2,2,0,4,16,0,0,8,8,100
2,4,0,0,4,8,4,2,2,4,16,0,16,2,0,0,116
2,0,2,4,4,8,4,2,0,2,4,16,0,0,16,2,116
0,0,0,4,0,2,2,2,2,8,8,16,4,2,16,2,124
2,2,2,4,4,8,8,2,0,2,16,16,0,0,4,2,124
0,0,2,4,2,2,8,2,2,8,16,16,4,2,4,2,124
4,2,2,4,4,8,8,2,0,2,16,16,2,0,4,2,128
0,4,4,4,4,4,16,2,0,0,2,32,0,2,4,2,180
2,0,4,8,0,8,16,2,0,0,2,32,0,2,4,2,196
0,2,4,8,0,8,16,2,2,0,2,32,0,2,4,2,196
2,2,4,8,0,8,16,2,0,2,2,32,0,2,4,2,196
4,4,8,0,8,16,2,0,4,32,2,0,2,4,2,0,204
4,4,8,0,8,16,4,0,4,32,2,0,2,4,2,0,208
4,4,8,0,8,16,4,0,4,32,4,0,2,4,4,0,212
8,8,0,2,8,16,4,0,4,32,4,0,2,8,0,0,228
0,0,16,2,0,8,16,4,4,4,32,4,0,0,2,8,244
4,8,32,2,0,4,32,8,0,0,2,8,0,0,2,0,284
4,8,32,2,0,4,32,8,0,2,2,8,0,0,0,2,284
0,0,0,0,2,8,0,2,0,4,64,16,4,2,2,2,364
0,0,0,2,0,8,0,2,2,4,64,16,4,2,2,2,364
0,0,0,2,0,2,8,2,2,4,64,16,0,4,2,4,368
2,0,0,2,2,8,2,0,2,4,64,16,4,2,4,0,368
0,0,0,4,2,2,8,2,2,4,64,16,0,4,2,4,372
4,2,8,4,0,8,64,2,0,0,2,16,0,2,0,4,384
0,2,0,4,0,2,8,2,0,8,64,16,4,2,2,4,384
2,4,0,0,2,8,2,0,8,64,16,0,4,4,4,2,388
4,4,2,2,8,8,16,0,4,64,4,0,2,4,0,0,392
4,4,0,0,8,8,2,4,4,64,16,0,2,4,4,2,392
4,4,0,2,8,8,2,0,4,64,16,4,2,4,4,2,392
4,4,2,2,8,8,16,4,4,64,4,2,2,4,2,0,392
4,4,2,2,8,8,16,4,4,64,4,2,2,4,2,0,392
8,4,0,0,16,16,4,0,4,64,4,2,2,4,2,2,420
8,4,8,4,16,16,2,0,4,64,0,0,2,4,2,0,432
8,4,8,4,32,2,4,0,4,64,0,0,2,4,2,0,464
8,4,8,4,2,32,2,4,0,0,4,64,0,2,4,2,464
8,4,8,4,2,32,2,4,4,64,0,2,2,4,2,0,464
8,4,8,8,2,32,4,2,4,64,0,2,2,4,0,0,476
0,8,4,16,2,32,4,2,0,4,64,2,0,2,2,4,492
2,8,8,16,0,32,64,4,2,4,2,4,0,2,0,0,504
0,2,16,16,2,32,64,4,2,4,2,4,0,0,0,2,520
4,2,16,16,0,32,64,8,0,4,2,2,0,2,0,0,532
4,2,16,16,0,32,64,8,0,4,2,2,0,2,0,0,532
0,2,2,0,0,32,16,16,0,4,64,8,4,2,2,2,532
4,2,2,16,2,32,16,8,0,4,64,2,0,2,2,0,532
4,2,2,16,2,32,16,8,0,4,64,2,0,2,2,0,532
2,2,2,0,0,32,16,16,4,4,64,8,2,2,2,2,532
4,2,0,0,32,32,0,2,8,64,8,0,4,4,0,0,584
4,2,0,0,64,2,0,0,8,64,8,0,8,0,2,0,656
4,4,8,0,64,64,2,0,16,0,0,0,0,0,2,0,676
0,0,8,8,0,0,128,2,0,0,0,16,0,2,0,2,812
0,2,8,8,0,0,128,2,2,0,0,16,0,0,0,2,812
