0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,0,4
0,0,0,0,0,0,0,2,0,0,0,4,0,0,2,4,8
0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,8,16
0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,8,20
0,2,4,2,0,0,0,8,0,0,0,0,0,0,0,2,20
2,4,2,0,8,0,0,0,2,0,0,0,2,0,0,0,20
0,0,0,2,2,0,0,0,8,0,0,0,4,4,2,0,24
2,0,0,2,2,0,0,0,8,0,0,0,8,2,0,0,32
4,2,0,2,16,0,0,0,0,0,0,2,0,0,0,0,52
0,0,0,0,0,0,0,0,4,0,2,0,16,2,0,4,56
0,2,0,0,0,0,0,0,4,0,0,0,16,2,2,4,56
0,0,0,2,0,2,0,0,0,0,0,4,0,16,4,4,60
2,0,0,0,2,0,0,0,4,0,0,0,16,8,0,2,68
0,0,0,0,4,0,0,0,4,0,2,0,16,8,0,2,72
0,0,0,0,4,0,0,0,4,2,2,0,16,8,2,0,72
2,0,0,0,0,0,0,0,8,2,0,0,16,8,4,0,84
0,0,0,2,0,2,0,0,0,0,8,2,0,16,8,4,84
0,2,16,4,0,16,0,4,0,0,0,0,0,0,0,2,104
2,16,4,0,16,4,0,2,0,0,0,0,2,0,0,0,104
2,16,4,2,16,4,0,0,2,2,0,0,0,0,0,0,104
2,16,4,2,0,0,16,4,0,0,0,4,0,0,2,0,108
2,16,4,2,0,0,16,8,2,0,2,0,0,0,0,0,116
0,4,0,0,0,0,4,0,0,0,16,2,4,16,2,8,120
0,0,0,0,0,0,4,2,0,4,16,2,4,16,2,8,120
0,2,0,0,0,0,4,0,0,4,16,4,4,16,2,8,124
0,0,0,2,0,2,0,4,0,4,16,4,4,16,2,8,124
0,0,0,2,0,0,2,4,2,4,16,4,4,16,2,8,124
0,2,0,0,0,0,2,2,2,4,16,8,4,16,2,8,132
0,0,2,0,0,2,2,0,2,4,16,2,4,16,2,16,148
2,0,0,2,0,0,0,4,2,4,16,2,4,16,2,16,152
0,0,2,4,0,0,0,4,2,4,16,2,4,16,2,16,156
2,4,2,8,4,16,16,2,2,0,2,16,0,0,0,0,164
2,4,2,8,4,32,2,0,4,16,0,2,0,0,0,0,200
2,4,2,8,4,32,2,0,4,16,2,0,2,0,0,0,200
2,4,2,8,4,32,2,0,4,16,2,0,2,0,0,0,200
2,4,4,8,8,32,2,0,2,16,0,0,0,0,0,2,212
0,2,8,8,2,8,32,2,0,0,2,16,0,0,0,2,220
0,2,2,16,2,8,32,2,0,0,2,16,0,0,0,2,236
4,16,0,0,2,8,32,2,2,16,0,2,2,0,0,0,240
4,16,4,0,2,8,32,2,2,16,2,0,2,0,0,0,240
4,16,4,2,4,8,32,0,2,16,2,0,0,0,0,2,244
4,16,4,2,0,4,8,32,2,2,16,2,0,0,0,2,244
4,16,4,2,0,4,8,32,0,4,16,2,2,0,0,2,248
0,0,2,0,0,0,4,2,4,16,8,32,2,8,16,4,260
