0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0
0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,2,4
0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,16
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,8,16
2,2,0,2,0,0,0,8,0,0,0,0,0,0,0,0,16
0,2,2,4,0,0,0,8,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,2,0,0,4,0,2,2,8,20
0,0,0,0,0,0,0,0,2,4,0,0,4,8,2,0,24
0,0,0,0,0,0,0,0,2,4,0,0,4,8,2,0,24
0,0,0,0,0,0,0,0,2,4,0,0,4,8,2,0,24
2,4,2,0,4,8,0,0,0,0,0,0,2,0,0,0,24
0,0,0,0,2,0,0,0,4,4,0,2,2,8,2,0,24
2,0,0,0,2,0,0,0,4,4,0,0,2,8,2,2,24
2,0,0,0,2,0,2,0,8,0,0,0,2,8,4,0,36
4,8,2,0,8,0,4,0,2,0,0,0,0,2,0,0,40
0,0,0,0,4,0,0,0,8,8,2,0,2,2,4,2,40
0,0,0,0,4,0,0,0,8,8,2,0,2,2,4,2,40
0,0,0,0,4,0,0,0,16,2,0,2,4,4,2,0,60
0,2,0,0,0,0,0,4,0,0,16,4,0,0,8,2,72
0,2,16,8,0,0,8,2,0,0,0,0,2,0,0,0,80
2,2,16,8,0,0,8,2,0,2,0,0,0,0,0,0,80
0,0,0,0,0,2,0,0,0,0,16,8,2,4,8,2,84
4,0,0,0,2,0,0,0,16,8,0,0,2,4,8,2,84
4,8,8,2,2,4,0,0,16,0,0,0,2,0,0,2,84
4,16,2,0,2,4,0,0,16,0,0,0,4,0,0,2,104
4,0,0,0,2,0,0,0,16,16,0,2,4,4,2,2,104
4,0,0,0,2,0,0,2,16,16,0,0,4,4,2,4,108
4,0,0,0,2,0,2,0,16,16,0,2,4,4,2,4,108
4,0,0,2,4,0,0,0,32,2,0,0,8,2,4,0,152
4,2,0,0,4,0,0,2,32,2,0,0,8,2,4,0,152
0,0,4,2,0,0,4,2,0,0,32,2,2,8,2,4,152
4,2,0,0,4,2,2,0,32,2,0,0,2,8,2,4,152
0,0,4,2,0,2,4,4,0,0,32,2,2,8,2,4,156
2,0,0,2,0,0,8,4,0,2,32,2,2,8,2,4,164
0,0,0,2,0,0,8,4,2,2,32,2,4,8,2,4,168
0,0,0,2,0,0,8,4,2,2,32,2,4,8,2,4,168
2,0,0,0,8,4,2,0,4,32,2,0,4,8,2,4,172
0,0,2,2,0,8,4,2,0,4,32,2,4,8,2,4,172
0,0,2,2,0,8,4,2,0,4,32,4,4,8,2,4,176
4,0,0,0,8,4,2,2,4,32,4,0,4,8,2,4,180
4,4,2,2,8,32,4,4,8,8,2,0,0,0,2,0,188
0,0,0,2,0,4,2,0,4,32,4,2,16,8,4,4,208
0,0,0,0,0,4,0,2,4,32,2,4,16,8,8,4,220
2,0,0,0,0,0,4,2,4,32,2,4,0,16,16,4,236
2,0,0,2,0,0,4,2,4,32,2,4,0,0,32,4,268
4,0,0,0,4,2,0,0,4,32,2,4,32,4,2,0,272
4,0,0,0,4,2,0,0,4,32,2,4,32,4,2,0,272
0,0,0,4,0,2,4,2,4,32,2,4,0,32,4,2,272
4,0,0,0,2,4,2,2,4,32,2,4,32,4,2,0,272
0,0,2,4,0,2,4,4,4,32,2,4,0,32,4,2,276
2,4,0,0,2,8,2,0,4,32,2,4,32,4,2,0,284
2,4,0,0,2,8,2,0,4,32,2,4,32,4,2,0,284
0,0,2,4,2,2,8,2,4,32,2,4,0,32,4,2,284
0,0,2,4,0,4,8,2,4,32,2,4,2,32,4,2,288
0,0,2,4,0,4,8,2,4,32,2,4,2,32,4,2,288
2,0,2,4,0,0,8,2,4,4,2,4,2,64,4,2,352
0,2,2,4,2,0,8,2,4,4,2,4,2,64,4,2,352
2,0,4,4,0,2,8,2,0,8,2,4,2,64,4,2,364
2,0,2,8,0,2,8,2,0,8,2,4,2,64,4,2,372
0,0,2,8,2,2,8,2,0,8,2,4,4,64,4,2,376
0,0,2,8,2,2,8,2,2,8,2,4,4,64,4,2,376
2,8,0,0,4,8,2,2,2,8,2,4,4,64,4,2,380
0,2,2,8,0,4,8,4,2,8,2,4,4,64,4,2,384
2,2,2,8,4,4,8,8,0,8,2,2,2,64,4,0,392
4,2,8,2,8,16,0,0,8,4,0,0,2,64,4,0,424
4,2,8,2,8,16,0,0,8,4,0,0,2,64,4,0,424
4,2,8,2,16,16,4,0,2,4,2,0,0,64,0,0,440
4,2,8,2,0,0,32,4,0,2,4,2,0,0,4,64,472
4,2,8,2,32,4,0,0,2,4,2,0,4,64,4,0,472
4,2,8,2,32,4,0,0,2,4,2,0,4,64,4,0,472
4,0,0,2,32,2,8,0,2,8,2,0,4,64,4,2,480
4,2,0,2,32,2,8,0,2,8,2,0,4,64,4,2,480
4,4,0,0,32,2,8,0,2,8,2,2,4,64,4,2,484
2,0,0,8,0,32,2,8,0,2,8,4,4,64,4,2,496
0,0,2,8,0,32,2,8,2,2,8,4,4,64,4,2,496
2,8,2,0,32,2,8,0,4,8,4,0,4,64,4,2,500
2,8,2,2,32,2,8,0,8,8,8,0,0,64,2,0,516
0,8,0,0,2,2,2,2,32,8,16,0,8,64,2,2,532
2,8,2,4,32,2,16,0,8,8,2,0,2,64,0,0,536
2,8,2,0,32,2,2,0,8,8,16,0,2,64,2,4,536
2,2,8,2,0,0,32,4,0,0,16,16,2,64,2,4,556
4,8,2,0,32,4,0,0,32,0,2,0,2,64,2,4,592
0,0,0,0,4,8,0,2,64,4,2,0,2,64,4,4,660
0,0,0,0,4,8,2,0,64,4,2,0,2,64,8,2,668
0,2,0,0,0,4,8,2,0,64,4,2,2,64,8,2,668
2,0,0,2,0,4,8,2,0,64,4,2,2,64,8,2,668
0,0,0,0,0,0,8,4,0,4,4,4,4,128,8,4,808
0,0,0,0,8,4,0,0,8,4,0,2,4,128,8,4,816
0,0,0,0,2,0,8,4,0,8,4,2,4,128,8,4,816
2,0,0,0,0,2,8,4,0,8,4,2,4,128,8,4,816
0,0,2,2,0,2,8,4,0,8,4,2,4,128,8,4,816
0,0,2,4,0,2,8,4,0,8,4,2,4,128,8,4,820
0,0,2,4,0,2,8,4,0,8,4,2,4,128,8,4,820
0,0,2,4,0,2,8,4,0,8,4,2,4,128,8,4,820
0,0,2,4,0,2,8,4,0,8,4,2,4,128,8,4,820
2,0,2,0,0,2,8,8,0,8,4,2,4,128,8,4,828
4,0,2,0,2,16,0,0,8,4,2,0,4,128,8,4,848
4,2,0,0,2,16,0,2,8,4,2,0,4,128,8,4,848
4,2,2,2,2,16,8,4,8,4,2,0,4,128,0,0,848
4,2,0,0,2,16,2,2,8,4,8,2,4,128,2,4,848
4,2,2,4,2,16,8,4,8,4,2,0,4,128,0,2,852
4,4,4,0,2,16,8,4,8,4,2,2,4,128,2,0,856
4,4,0,0,2,16,4,2,8,4,8,4,4,128,4,2,860
4,0,0,8,2,16,4,2,8,4,8,4,4,128,4,2,868
4,8,2,0,2,16,4,2,8,4,8,4,4,128,4,2,868
4,8,2,0,2,16,4,2,8,4,8,4,4,128,4,2,868
4,8,2,2,2,16,4,4,8,4,8,2,4,128,4,2,868
0,4,8,4,2,2,16,8,8,4,8,2,4,128,4,2,880
0,4,8,2,2,2,16,4,8,4,8,8,4,128,4,4,884
0,4,8,2,2,2,16,4,8,4,8,8,4,128,4,4,884
2,4,8,2,8,2,16,4,4,4,8,8,2,128,4,4,884
2,4,8,2,8,2,16,4,2,0,8,16,0,2,128,8,916
2,4,8,2,8,4,16,4,2,2,8,16,0,0,128,8,920
2,4,8,2,8,4,16,4,4,8,16,2,128,8,0,0,924
2,0,0,2,8,0,0,2,4,8,8,4,128,16,32,2,980
4,0,0,4,0,0,8,2,0,4,16,4,128,16,32,2,1000
4,4,8,4,128,16,16,2,2,0,32,4,0,0,0,2,1000
8,8,4,0,128,32,2,2,2,32,4,0,2,0,0,0,1040
0,2,16,4,0,128,32,4,0,2,32,4,0,0,0,2,1060
0,2,16,8,0,128,64,4,0,2,0,2,0,0,2,0,1132
2,16,8,0,128,64,4,0,4,0,0,2,2,0,0,0,1136
2,16,8,0,128,64,4,0,4,2,0,0,2,2,0,0,1136
2,16,8,0,128,64,4,0,4,2,2,0,4,0,0,0,1140
2,0,0,0,2,16,8,0,128,64,4,0,8,2,2,0,1148
4,16,8,0,128,64,4,0,8,2,2,0,0,0,2,0,1152
4,16,8,0,128,64,4,0,8,4,0,0,2,0,0,2,1156
4,0,0,0,128,16,0,2,8,64,8,0,2,4,4,2,1156
4,0,0,0,128,16,2,0,8,64,8,0,2,8,2,4,1164
0,0,0,4,0,128,16,2,4,8,64,8,2,8,2,4,1164
4,0,0,0,128,16,2,2,4,8,64,8,2,8,2,4,1164
4,0,0,0,128,4,2,2,4,16,64,8,2,16,2,4,1180
4,4,2,2,128,32,64,8,4,2,2,4,2,0,0,0,1212
2,0,8,4,128,32,64,8,0,4,4,4,0,0,0,2,1228
2,32,8,4,128,4,64,8,0,0,4,4,0,2,0,2,1228
2,32,8,4,128,4,64,8,0,0,2,8,0,0,0,4,1240
2,32,8,4,128,4,64,8,0,0,2,8,0,0,0,4,1240
2,32,8,4,128,4,64,8,2,8,0,2,4,0,0,0,1240
2,32,8,4,128,4,64,8,2,8,0,2,4,0,0,0,1240
2,32,8,4,128,4,64,8,0,2,8,2,4,0,0,4,1240
2,32,8,4,128,4,64,8,2,8,2,0,8,2,0,0,1248
2,32,0,0,128,4,8,2,2,8,64,4,8,2,2,8,1248
0,2,2,32,128,4,8,2,2,8,64,4,0,8,4,8,1252
0,2,4,32,128,4,8,2,2,8,64,4,0,8,4,8,1256
2,4,32,0,128,4,8,2,2,8,64,4,8,4,8,2,1256
2,8,32,2,128,8,8,4,2,4,64,2,8,2,8,0,1264
2,2,32,0,128,16,8,2,2,4,64,4,8,2,8,2,1280
2,0,4,32,128,16,8,2,2,4,64,4,8,2,8,2,1284
2,4,32,4,128,16,8,2,2,4,64,4,8,2,8,2,1284
