0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,4
0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,4
4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4
4,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,8
0,0,4,2,0,2,4,2,0,0,0,0,0,0,0,0,8
0,2,8,4,0,0,0,0,0,0,2,0,0,0,0,0,20
0,2,8,4,0,0,2,0,0,0,0,0,0,0,0,2,20
0,0,0,0,0,0,2,0,0,0,8,4,0,2,2,2,20
0,2,2,4,0,0,8,2,0,0,2,2,0,0,0,0,20
0,2,4,4,0,0,8,2,0,0,0,4,0,0,0,0,28
0,2,4,4,0,0,8,2,0,0,0,4,0,0,0,0,28
2,8,2,0,8,2,0,0,4,0,0,0,0,0,0,0,36
0,2,8,2,0,0,8,2,0,0,0,4,0,0,2,0,36
0,2,16,4,0,0,2,4,0,0,2,0,0,0,0,0,56
0,2,16,8,0,0,4,0,0,0,0,0,0,0,2,0,68
0,2,16,8,0,0,0,4,0,0,0,2,0,0,0,2,68
0,2,16,8,0,0,0,4,0,0,0,4,0,0,2,0,72
0,2,16,8,0,0,0,4,4,0,0,4,0,0,0,2,72
0,0,0,0,0,0,0,8,0,0,2,8,4,2,16,2,80
0,0,0,0,0,0,2,0,0,0,2,16,4,2,16,2,96
4,2,4,16,0,0,16,2,0,0,0,0,0,0,0,2,100
4,2,4,16,0,0,16,4,0,0,0,0,0,4,0,0,104
4,2,4,16,16,4,0,0,0,2,0,0,4,0,0,0,104
0,0,2,0,4,2,0,0,16,4,0,0,4,2,4,16,104
0,0,0,2,2,0,4,2,0,0,16,4,4,2,4,16,104
2,0,2,0,2,4,2,0,16,4,0,0,4,2,4,16,104
4,8,4,16,16,2,4,0,4,0,0,0,0,0,2,0,120
4,8,4,16,0,16,2,4,0,0,2,4,0,0,0,2,120
4,8,4,16,16,2,4,0,2,4,0,0,2,0,0,2,120
4,8,8,16,16,2,0,2,4,4,0,0,2,0,0,0,132
4,8,8,16,16,2,0,2,4,4,0,0,2,0,0,0,132
0,4,16,16,2,0,16,4,0,0,0,8,0,0,0,2,160
0,0,4,32,0,2,16,4,0,0,0,8,0,2,0,2,192
0,0,0,32,0,0,0,4,0,0,4,8,2,4,16,2,196
32,2,0,0,4,0,0,0,4,8,0,0,2,4,16,2,196
0,0,32,2,0,0,0,4,0,2,4,8,2,4,16,2,196
2,2,32,2,0,4,4,4,0,0,16,8,0,0,2,2,196
2,0,32,2,0,0,4,4,0,2,16,8,2,4,2,2,196
0,2,32,2,0,0,0,8,2,2,16,8,0,2,4,4,208
2,4,32,2,0,2,16,16,0,0,4,4,0,2,0,0,228
2,4,32,2,2,32,0,2,8,0,0,0,2,0,0,0,268
2,4,32,2,0,2,32,2,0,0,0,8,2,0,0,2,268
4,4,64,4,0,2,0,8,0,0,0,2,2,0,0,0,340
4,4,64,4,2,2,0,8,0,0,2,2,0,0,0,0,340
0,0,0,0,0,2,0,4,4,4,64,8,2,2,2,2,340
0,0,0,0,0,2,0,4,4,4,64,8,2,2,2,2,340
0,0,0,2,0,0,2,4,0,8,64,8,0,0,4,4,356
0,0,2,2,0,0,2,4,0,0,64,8,0,8,4,4,356
0,0,0,4,0,0,2,4,0,2,64,8,0,0,8,8,368
0,0,0,4,0,2,2,4,0,2,64,8,0,0,0,16,384
0,4,2,8,0,0,64,8,0,0,0,16,2,0,0,0,396
4,2,8,0,64,8,0,0,16,0,0,0,2,0,0,2,396
4,2,8,0,64,8,2,0,16,0,0,0,4,0,0,0,400
2,4,2,8,0,64,8,2,0,0,0,16,0,0,0,4,400
2,4,2,8,0,64,8,2,0,0,0,16,0,0,0,4,400
2,0,0,8,0,0,0,2,0,4,2,16,2,64,8,4,400
4,4,2,8,0,64,8,2,0,0,0,16,0,0,4,4,404
8,2,8,0,64,8,2,0,16,0,0,0,8,2,0,0,420
8,2,8,0,64,8,2,0,16,0,0,0,8,2,0,0,420
8,2,8,0,64,8,2,2,16,2,0,0,8,0,0,0,420
8,0,0,0,64,2,0,2,16,8,8,0,8,2,2,2,420
8,0,0,2,64,4,0,0,16,16,0,0,8,4,2,0,444
8,0,0,0,64,4,0,2,16,16,0,0,8,4,2,2,444
8,4,0,0,64,4,0,0,16,16,0,0,8,4,2,4,448
8,0,2,0,64,8,0,0,16,16,0,0,8,4,2,4,456
0,0,8,2,0,0,64,8,2,0,0,32,8,4,2,4,488
2,0,8,2,0,0,64,8,0,0,2,32,8,4,2,4,488
2,4,8,2,8,0,64,8,0,0,4,32,0,0,2,4,492
0,2,8,2,0,0,64,8,2,0,4,32,8,4,2,4,492
2,8,2,0,64,8,0,2,2,4,32,0,8,4,2,4,492
2,0,0,0,64,0,2,2,2,16,32,2,8,8,2,4,516
4,0,0,2,0,0,64,4,2,16,32,2,0,16,2,4,536
0,0,0,2,0,0,64,4,4,2,32,2,2,32,2,4,568
4,2,64,2,2,32,32,4,0,0,2,2,0,0,2,4,568
4,2,64,2,2,32,32,4,2,0,4,2,0,0,0,4,572
4,2,64,2,0,2,64,4,0,2,4,2,0,2,0,4,636
0,0,4,2,0,0,0,4,0,4,128,2,4,4,4,4,772
4,8,4,2,2,0,128,4,0,0,4,2,0,0,0,4,780
4,8,4,2,2,0,128,4,0,0,4,2,0,0,0,4,780
4,8,4,2,2,128,4,0,4,2,0,0,4,0,0,2,780
0,0,0,0,4,8,0,2,2,128,0,0,8,2,8,4,800
2,0,0,0,4,8,2,0,2,128,0,0,8,2,8,4,800
0,0,2,2,0,4,8,2,0,0,2,128,8,2,8,4,800
4,0,0,0,4,8,2,0,2,128,2,0,8,2,8,4,804
0,2,0,4,0,4,8,2,0,2,128,2,8,2,8,4,804
0,0,2,0,0,2,8,4,0,4,128,4,8,4,8,4,812
0,0,2,0,2,0,8,0,0,2,128,4,8,8,8,8,828
0,0,0,2,2,0,2,8,0,2,128,4,0,0,16,16,860
2,2,2,2,0,0,128,8,0,2,16,4,0,0,0,16,860
0,0,4,4,0,0,128,8,2,2,16,4,0,0,0,16,868
8,0,0,0,128,8,2,0,4,16,4,0,16,0,0,0,880
8,8,2,0,128,16,4,2,4,0,0,0,16,0,0,0,880
4,0,16,2,128,16,4,2,0,0,0,4,0,0,0,16,896
0,4,16,2,128,16,4,2,2,0,0,4,0,0,0,16,896
0,0,0,0,0,0,2,4,128,4,16,4,2,16,4,16,900
0,0,0,2,0,0,2,0,128,4,16,8,2,16,4,16,908
128,4,2,2,2,16,16,8,0,2,4,16,0,0,0,0,908
128,4,4,0,2,32,8,0,2,4,16,0,2,0,0,0,944
0,0,0,0,128,4,4,0,2,32,8,2,4,4,16,0,948
0,0,0,0,2,0,128,8,2,32,8,2,0,0,8,16,964
0,0,0,0,2,2,128,8,2,32,8,2,0,0,8,16,964
0,0,0,0,0,2,0,8,0,2,128,2,4,32,16,16,984
4,4,128,8,0,32,16,2,0,0,0,16,0,2,0,0,988
4,4,128,8,0,32,16,2,0,2,0,16,0,0,0,2,988
8,128,8,0,32,16,2,2,2,16,0,0,2,0,0,0,996
0,0,0,0,8,2,0,0,32,128,8,0,4,32,2,2,1032
8,2,8,2,32,128,2,0,4,32,0,0,0,4,0,0,1032
2,2,0,0,8,128,0,0,32,32,8,0,4,4,2,2,1032
2,2,0,0,8,128,0,0,32,32,8,0,4,4,2,2,1032
4,0,0,0,8,128,2,0,64,8,0,0,8,4,0,0,1112
0,0,0,4,0,8,128,2,0,0,64,8,2,0,8,4,1112
2,0,0,4,0,8,128,2,0,0,64,8,0,2,8,4,1112
2,4,0,0,8,128,2,0,64,8,2,0,2,8,4,0,1112
2,4,4,0,8,128,4,0,64,16,0,0,2,2,0,0,1132
2,4,8,0,8,128,0,0,64,16,2,0,2,2,0,0,1140
2,4,8,0,8,128,0,0,64,16,2,0,4,0,0,4,1144
0,2,4,8,0,0,8,128,4,64,16,2,0,0,0,8,1152
4,2,4,8,0,64,8,128,0,0,16,2,0,2,0,8,1152
0,2,0,8,0,2,4,128,0,64,8,2,4,2,16,8,1152
0,0,2,8,0,4,4,128,0,64,8,2,4,2,16,8,1156
0,0,2,8,0,4,4,128,0,64,8,2,4,2,16,8,1156
0,0,2,8,2,0,8,128,0,64,8,2,4,2,16,8,1164
0,2,2,8,0,2,8,128,0,64,8,2,4,2,16,8,1164
0,0,0,8,2,4,2,128,0,64,16,2,4,2,16,8,1184
8,0,2,0,2,4,2,128,64,16,2,0,4,2,16,8,1184
8,4,4,128,2,16,2,8,64,2,16,0,4,2,0,0,1188
0,8,8,128,2,16,2,8,4,64,2,16,0,0,4,2,1196
2,8,8,128,4,16,4,8,2,64,4,16,0,0,0,2,1200
2,16,128,0,4,16,4,8,2,64,4,16,2,2,0,0,1216
0,0,0,2,2,32,0,0,4,64,128,8,4,2,8,16,1260
2,32,128,2,8,64,8,8,0,2,0,16,0,0,2,0,1268
0,2,0,0,0,32,128,2,2,64,8,8,8,2,2,16,1268
2,2,128,2,8,32,8,8,0,64,2,16,2,2,0,0,1268
4,128,2,2,8,32,16,0,64,2,16,0,4,0,0,0,1292
0,4,128,4,0,8,32,16,0,64,2,16,4,0,0,4,1296
4,4,128,4,0,8,32,32,0,64,2,4,0,0,0,2,1328
8,128,4,0,8,64,0,2,64,2,4,0,2,0,0,0,1400
0,2,0,0,16,128,0,0,64,64,0,0,2,2,8,2,1424
0,0,0,2,0,2,16,128,0,0,0,128,0,4,8,2,1556
0,0,0,2,0,2,16,128,0,0,0,128,0,4,8,2,1556
0,2,16,2,0,4,8,256,0,0,0,2,0,2,0,0,1812
0,2,16,2,2,4,8,256,0,0,0,2,0,0,0,2,1812
0,2,16,2,2,4,8,256,0,0,0,2,0,0,0,2,1812
0,0,0,2,0,0,0,2,0,2,16,256,2,4,8,4,1816
0,0,0,2,0,0,0,2,0,2,16,256,2,4,8,4,1816
0,0,0,0,0,0,2,4,0,2,16,256,2,4,8,4,1820
2,2,2,4,0,4,16,256,0,0,8,4,0,0,2,0,1820
2,2,2,4,0,4,16,256,0,0,8,4,0,0,2,0,1820
4,2,4,0,4,16,256,0,8,4,0,2,2,0,0,0,1824
8,2,4,2,8,16,256,0,2,4,0,0,0,0,0,2,1832
8,2,4,2,8,16,256,0,2,4,0,0,2,0,2,0,1832
8,2,4,2,8,16,256,4,2,4,0,0,4,0,0,0,1836
16,2,4,2,2,16,256,4,4,4,0,2,0,0,0,0,1852
16,2,4,2,2,16,256,4,4,4,0,2,0,0,0,0,1852
2,0,0,0,16,2,0,2,2,16,4,4,4,4,256,2,1852
2,2,4,2,16,16,256,4,2,4,0,2,4,2,0,0,1852
2,2,0,2,16,16,0,2,2,4,4,4,4,2,256,2,1852
4,2,2,0,32,2,0,0,2,8,4,0,4,2,256,2,1896
4,0,2,0,32,4,2,0,2,8,4,0,4,2,256,2,1900
4,0,0,0,32,4,4,2,2,8,4,0,4,2,256,2,1904
4,0,0,0,32,8,2,2,2,8,4,0,4,2,256,2,1912
4,0,0,0,32,8,4,2,2,8,4,0,4,2,256,2,1916
4,0,0,2,32,0,0,0,2,16,8,0,4,2,256,4,1944
4,2,0,0,32,0,2,0,2,16,8,0,4,2,256,4,1944
2,0,4,2,0,0,32,2,0,2,16,8,4,2,256,4,1944
0,0,4,0,0,0,32,4,2,4,16,8,4,4,256,4,1952
2,0,0,4,0,0,32,4,2,4,16,8,0,8,256,4,1960
4,4,32,8,0,8,16,8,2,0,256,4,0,0,0,0,1972
4,4,32,16,2,8,16,4,0,0,256,0,2,0,0,0,1988
4,4,32,16,4,8,16,4,0,0,256,0,2,0,0,0,1992
0,0,0,0,2,0,32,0,8,4,16,16,2,8,256,4,2000
0,0,2,0,0,0,2,32,0,8,4,32,2,8,256,4,2032
2,0,0,2,2,32,0,0,8,4,32,0,2,8,256,4,2032
0,0,2,4,0,0,2,32,0,8,4,32,2,8,256,4,2036
0,0,0,0,0,2,4,4,0,0,4,64,2,16,256,4,2120
0,0,0,0,2,8,0,0,4,64,0,2,2,16,256,4,2128
