0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,4
0,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,8
0,0,0,2,0,0,0,0,0,0,0,0,8,0,2,0,16
0,0,0,2,0,0,0,2,0,0,0,0,0,0,8,2,16
4,0,8,4,0,0,0,2,0,0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0,2,4,4,0,8,2,20
0,0,0,2,0,0,0,0,2,4,0,0,4,8,2,0,20
2,0,2,0,0,0,0,0,2,4,0,0,4,8,2,0,20
4,0,0,0,0,0,0,0,2,4,0,0,4,8,2,2,24
0,0,2,4,0,0,0,0,0,0,2,4,0,4,8,4,28
0,0,0,4,0,0,0,0,0,0,4,4,0,4,8,8,40
0,0,0,4,0,0,0,0,0,0,2,8,0,0,4,16,64
0,0,0,4,0,0,0,0,0,0,2,8,0,0,4,16,64
2,0,0,0,0,0,0,4,0,0,2,8,0,0,4,16,64
2,0,0,0,4,0,2,0,2,8,0,0,4,16,0,0,64
2,0,0,2,0,0,4,2,0,0,2,8,0,0,4,16,64
4,0,0,0,4,2,0,2,2,8,0,0,4,16,0,0,68
4,0,0,0,4,4,0,0,2,8,0,2,4,16,0,0,72
4,0,0,0,8,0,0,0,2,8,2,0,4,16,0,2,80
4,8,2,2,8,16,0,0,2,0,0,2,4,0,0,0,80
4,0,0,0,8,0,0,0,2,8,2,0,4,16,2,4,84
4,0,0,0,8,0,0,0,2,8,2,0,4,16,2,4,84
0,0,0,4,0,0,0,8,2,2,8,2,4,16,2,4,84
0,0,0,4,0,2,0,8,0,4,8,2,4,16,2,4,88
4,0,2,0,2,8,0,0,4,8,2,0,4,16,2,4,88
4,2,0,2,2,8,0,0,4,8,2,0,4,16,2,4,88
4,2,4,2,2,16,0,4,8,16,2,0,0,0,0,0,116
0,0,2,0,4,0,0,0,2,2,4,2,8,32,2,4,148
0,0,0,0,4,0,2,2,2,2,4,2,8,32,2,4,148
0,0,2,0,4,0,2,0,2,2,4,4,8,32,2,4,152
2,2,0,0,4,2,0,0,4,8,0,0,8,32,2,4,164
0,0,2,0,2,4,0,0,8,8,0,0,8,32,2,4,176
2,4,4,4,16,8,0,0,0,32,0,0,0,0,2,0,196
2,4,4,4,16,8,2,0,0,32,0,0,2,0,0,0,196
2,0,0,0,2,4,0,0,16,8,4,0,2,32,2,4,196
4,4,4,4,16,8,2,0,2,32,2,0,0,0,0,0,200
8,8,0,0,16,8,2,0,2,32,2,2,0,0,0,0,216
0,0,0,0,8,0,0,0,16,16,2,0,2,32,4,2,236
8,16,2,2,16,32,4,0,2,0,0,0,0,2,0,0,236
8,16,2,2,16,32,4,0,2,2,0,0,0,0,2,0,236
