0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4
0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,4
4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,4
4,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8
4,2,0,0,4,0,0,0,4,0,0,0,2,0,0,0,8
4,2,0,0,4,0,0,0,4,0,0,0,2,0,0,0,8
0,0,0,0,4,0,2,0,8,0,0,0,2,2,0,0,16
0,0,0,0,4,2,0,0,8,0,0,0,4,0,2,0,20
0,2,0,0,0,0,4,2,0,0,0,8,0,0,4,2,20
0,2,8,2,0,0,0,8,0,0,0,2,0,0,2,0,28
0,2,8,2,0,0,2,8,0,0,0,2,2,0,0,0,28
0,2,8,2,0,0,2,8,0,0,4,2,0,0,0,2,28
2,8,2,0,2,8,4,0,4,2,0,0,2,0,0,0,28
2,8,2,0,2,8,4,0,4,2,0,0,2,0,0,0,28
0,4,0,0,4,0,0,0,4,16,2,0,2,2,4,0,48
0,0,0,2,0,4,0,0,8,16,2,0,2,2,4,0,56
2,0,0,0,4,0,0,0,8,16,2,0,4,4,0,2,60
2,16,2,2,4,4,0,0,8,2,0,0,4,0,0,0,60
2,16,4,0,8,0,0,0,8,2,0,2,4,0,0,0,72
0,0,0,0,2,2,0,0,16,16,0,0,4,2,4,2,88
2,0,0,0,4,0,0,0,32,0,0,0,4,2,4,2,124
2,0,0,0,4,0,0,0,32,0,0,0,4,2,4,2,124
2,0,0,0,4,0,0,0,32,0,0,0,4,2,4,2,124
2,2,4,2,4,2,0,0,32,0,0,0,4,0,0,0,124
2,4,4,2,4,0,0,0,32,0,0,0,4,0,0,2,128
2,4,4,4,4,0,0,0,32,0,0,0,4,2,0,0,132
2,8,4,0,4,0,0,0,32,2,0,0,4,2,0,0,140
2,8,4,0,4,4,0,0,32,2,0,0,4,0,0,0,144
2,8,4,0,4,4,0,0,32,2,0,0,4,0,0,0,144
2,8,4,0,8,0,0,2,32,2,0,0,4,0,0,0,152
2,0,0,0,8,0,0,2,32,8,0,0,4,2,4,2,152
2,0,0,0,8,2,0,0,32,8,2,0,4,2,4,2,152
2,2,2,2,8,8,4,0,32,2,0,0,4,2,0,0,152
2,0,2,0,8,2,0,0,32,8,2,0,4,4,4,2,156
0,0,0,4,0,0,8,2,2,32,8,2,0,4,8,2,168
0,0,0,0,2,0,0,4,0,32,8,2,2,4,16,4,188
2,0,0,0,0,0,0,4,0,32,8,2,4,4,16,4,192
2,0,0,2,4,0,0,0,32,8,2,0,8,16,4,0,200
0,2,0,4,0,0,0,4,0,32,8,2,0,8,16,4,204
2,4,0,0,4,0,0,0,32,8,2,2,8,16,4,0,204
2,0,2,0,4,4,0,0,32,8,2,0,8,16,4,2,204
4,0,0,0,8,0,0,0,32,8,2,2,8,16,4,2,216
4,8,2,4,8,16,4,0,32,0,0,0,8,2,0,0,220
4,8,2,4,8,16,4,0,32,0,0,0,8,2,0,0,220
4,8,2,4,8,16,4,0,32,2,2,0,8,0,0,0,220
4,8,2,4,8,16,4,0,32,2,2,0,8,0,0,0,220
4,0,0,0,8,8,2,2,32,16,4,0,8,2,2,4,220
4,8,2,2,8,16,4,4,32,2,2,0,8,2,0,0,220
4,8,4,2,8,16,8,0,32,4,0,0,8,2,0,0,236
4,8,4,2,8,16,8,0,32,4,0,0,8,2,0,0,236
4,8,4,2,8,16,8,0,32,4,0,0,8,2,0,0,236
4,8,4,2,8,16,8,0,32,4,0,0,8,2,0,0,236
4,8,0,0,8,16,0,2,32,4,4,0,8,2,8,2,236
4,8,4,4,8,16,8,0,32,4,0,2,8,2,0,0,240
2,4,8,8,0,8,16,8,0,32,4,2,0,0,8,2,248
2,4,16,2,8,16,8,0,32,4,2,0,8,2,0,0,264
2,4,16,2,8,16,8,0,32,4,2,0,8,2,0,0,264
2,4,16,2,2,8,16,8,0,32,4,2,0,0,8,2,264
0,0,0,0,2,4,32,2,0,8,4,8,4,32,8,4,304
0,0,0,0,4,4,32,2,2,8,4,8,4,32,8,4,304
0,0,0,2,8,32,2,0,2,8,4,8,4,32,8,4,312
4,0,0,2,0,8,32,2,2,8,4,8,4,32,8,4,312
0,0,2,0,4,0,32,4,2,16,4,8,4,32,8,4,332
0,0,2,0,4,0,32,4,2,16,4,8,4,32,8,4,332
4,16,2,4,2,32,32,8,4,0,4,4,2,0,8,0,332
4,0,2,2,2,0,32,4,4,16,4,8,2,32,8,4,332
4,16,2,2,2,32,32,4,4,2,4,8,2,0,8,4,332
4,16,4,0,2,64,4,0,4,2,4,8,2,8,4,2,400
2,4,16,4,0,2,64,4,4,2,4,8,2,8,4,2,400
0,0,2,0,2,4,16,8,4,4,64,8,2,8,8,2,420
2,8,2,16,4,8,16,2,2,0,64,0,2,0,8,0,444
2,16,2,16,4,0,16,2,4,2,64,0,0,0,8,0,464
2,16,2,16,0,4,16,2,0,4,2,64,2,0,0,8,464
4,16,2,16,0,8,16,2,0,0,2,64,0,2,0,8,476
4,16,2,16,2,8,16,2,0,0,2,64,0,0,2,8,476
4,16,2,16,2,8,16,2,0,0,2,64,0,0,2,8,476
0,0,0,16,2,0,2,2,4,16,16,64,2,8,4,8,480
0,0,0,16,2,0,2,2,4,16,16,64,2,8,4,8,480
16,2,0,0,4,2,0,0,4,32,64,0,2,8,4,8,516
0,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,528
2,0,2,0,16,4,0,0,8,32,64,0,2,8,4,8,528
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
4,2,0,0,16,4,0,0,8,32,64,0,2,8,4,8,532
2,0,4,2,0,0,16,4,0,8,32,64,2,8,4,8,532
2,4,2,0,16,4,2,0,8,32,64,0,2,8,4,8,532
2,4,2,0,16,4,2,0,8,32,64,0,2,8,4,8,532
2,8,4,8,16,32,64,0,8,8,4,0,2,0,2,0,544
